family,base_top1,aligned_top1,base_entropy,aligned_entropy
amber,0.28218790888786316,0.41583022475242615,3.337550640106201,1.4049677848815918
amber,0.20575164258480072,0.774544358253479,4.224797248840332,1.0357599258422852
amber,0.28753340244293213,0.9211934804916382,3.402644395828247,0.5045819282531738
amber,0.1319892555475235,0.2819303572177887,4.422219276428223,3.100090503692627
amber,0.5014133453369141,0.35234394669532776,2.666367530822754,2.232194662094116
amber,0.10650826245546341,0.5647683143615723,4.580637454986572,2.033813714981079
amber,0.2560720443725586,0.6096081733703613,3.81931209564209,1.435873031616211
amber,0.21524834632873535,0.3386509120464325,4.135662078857422,1.908430814743042
amber,0.6662919521331787,0.9187219738960266,1.8087658882141113,0.5052492618560791
amber,0.12813429534435272,0.18888673186302185,4.394618988037109,3.3184127807617188
amber,0.20141886174678802,0.7154303789138794,4.232470989227295,1.237783670425415
amber,0.15643510222434998,0.18453530967235565,4.040703773498535,3.1976819038391113
amber,0.20984511077404022,0.360769122838974,4.5921525955200195,2.8839452266693115
amber,0.1568322628736496,0.3464425504207611,4.732567310333252,2.5885345935821533
deepseek-7b,0.04541446268558502,0.09596103429794312,6.729513168334961,6.205163478851318
deepseek-7b,0.07495605200529099,0.10843172669410706,5.586339473724365,5.419244289398193
deepseek-7b,0.0581551119685173,0.09964976459741592,5.768360137939453,5.497208595275879
deepseek-7b,0.08047321438789368,0.0807071328163147,5.756900787353516,5.729225158691406
deepseek-7b,0.2647479772567749,0.4549066722393036,4.70712423324585,3.517123222351074
deepseek-7b,0.40487170219421387,0.12833741307258606,4.111648082733154,4.783895492553711
deepseek-7b,0.052957698702812195,0.13909421861171722,6.252336502075195,5.672179222106934
deepseek-7b,0.07389095425605774,0.2620552182197571,6.100788593292236,4.964508533477783
deepseek-7b,0.062424320727586746,0.05295782908797264,6.185537815093994,5.887772083282471
deepseek-7b,0.4297008812427521,0.659399151802063,3.6076982021331787,2.1002020835876465
deepseek-7b,0.2834782898426056,0.4885941743850708,4.783146858215332,3.380664825439453
deepseek-7b,0.06632616370916367,0.08160632848739624,5.576178073883057,5.243565559387207
deepseek-7b,0.04608762264251709,0.07299580425024033,6.14879035949707,6.269861698150635
deepseek-7b,0.11189591884613037,0.07122495770454407,5.330984115600586,5.511938095092773
deepseek-7b,0.0298291202634573,0.08278205990791321,6.24775505065918,5.674637794494629
deepseek-7b,0.1805429607629776,0.17717629671096802,5.387353897094727,5.163188934326172
deepseek-7b,0.21441158652305603,0.2244482934474945,4.813502311706543,4.258121013641357
deepseek-7b,0.11986047774553299,0.2921645939350128,3.871234178543091,2.4568440914154053
deepseek-7b,0.05635034292936325,0.07183382660150528,6.274985313415527,5.804660797119141
deepseek-7b,0.32221829891204834,0.07503344863653183,4.219475746154785,5.371029376983643
deepseek-7b,0.36857396364212036,0.26576945185661316,3.862501859664917,2.999006509780884
deepseek-7b,0.11826612800359726,0.09882591664791107,6.859293460845947,7.00673246383667
deepseek-7b,0.10620046406984329,0.07011477649211884,5.702660083770752,5.99868631362915
deepseek-7b,0.1048051118850708,0.11377716064453125,4.968591213226318,4.886050224304199
deepseek-7b,0.09110833704471588,0.2071109414100647,5.638061046600342,5.000546932220459
deepseek-7b,0.15305261313915253,0.24065594375133514,5.14003849029541,4.85291051864624
deepseek-7b,0.43259137868881226,0.42872288823127747,2.6372687816619873,2.490598678588867
deepseek-7b,0.0971871167421341,0.09622850269079208,5.769276142120361,5.644918918609619
deepseek-7b,0.05883907526731491,0.07702147215604782,5.982608318328857,5.6506476402282715
deepseek-7b,0.10509897023439407,0.16658931970596313,5.044900894165039,4.878978729248047
deepseek-7b,0.28087118268013,0.14803194999694824,4.21724796295166,4.580881118774414
deepseek-7b,0.2081872969865799,0.22925351560115814,4.37730073928833,4.045321464538574
deepseek-7b,0.31634682416915894,0.6010775566101074,4.196560859680176,2.874642848968506
deepseek-7b,0.20547181367874146,0.2577967047691345,4.010807037353516,3.590834856033325
deepseek-7b,0.1904871016740799,0.26544269919395447,4.1862664222717285,3.4498307704925537
deepseek-7b,0.03831401467323303,0.021761659532785416,6.936441898345947,6.628935813903809
deepseek-7b,0.049200475215911865,0.04905165359377861,5.725223541259766,5.649832248687744
deepseek-7b,0.05150919780135155,0.09389641135931015,5.827960014343262,5.340295314788818
deepseek-7b,0.03684410825371742,0.035410523414611816,5.979137420654297,5.914064884185791
deepseek-7b,0.03889543563127518,0.045815758407115936,6.154998779296875,6.190689563751221
deepseek-7b,0.7016891241073608,0.8905792236328125,2.1795496940612793,0.7912472486495972
deepseek-7b,0.05977321416139603,0.08942552655935287,5.692757606506348,4.997810363769531
deepseek-7b,0.0756630152463913,0.08377806842327118,4.503876686096191,4.444701194763184
deepseek-7b,0.1411299854516983,0.21611790359020233,5.911651611328125,5.43436861038208
deepseek-7b,0.27270418405532837,0.24927647411823273,5.629251480102539,5.985602855682373
deepseek-7b,0.08105303347110748,0.1980423480272293,5.427759647369385,5.037775993347168
deepseek-7b,0.11232080310583115,0.07256900519132614,6.987279891967773,7.078403472900391
deepseek-7b,0.4724096357822418,0.5600746870040894,2.341520309448242,2.041638135910034
deepseek-7b,0.14878755807876587,0.15225468575954437,4.087903022766113,4.1942853927612305
deepseek-7b,0.13692082464694977,0.11041568219661713,4.104207992553711,3.957730770111084
deepseek-7b,0.19157415628433228,0.16924090683460236,3.8244144916534424,3.912282943725586
deepseek-7b,0.17687422037124634,0.16506540775299072,4.339834690093994,4.270219802856445
deepseek-7b,0.18054994940757751,0.1906566470861435,3.6012980937957764,3.786689043045044
deepseek-7b,0.29572853446006775,0.33243951201438904,2.8035552501678467,2.3637406826019287
deepseek-7b,0.16450826823711395,0.1279175579547882,4.2385077476501465,4.432312965393066
deepseek-7b,0.3595728278160095,0.3904051184654236,2.9356002807617188,2.500070095062256
deepseek-7b,0.3358040452003479,0.3625989258289337,2.976109504699707,2.665708065032959
deepseek-7b,0.2834535837173462,0.3416254222393036,2.9454755783081055,2.811638355255127
deepseek-7b,0.2921881079673767,0.3713327646255493,3.6062779426574707,3.5685853958129883
deepseek-7b,0.36044541001319885,0.34419500827789307,3.104581117630005,3.102217674255371
deepseek-7b,0.16755254566669464,0.12131883203983307,4.125971794128418,4.159972190856934
deepseek-7b,0.6338320374488831,0.7090283036231995,1.938876748085022,1.5861250162124634
deepseek-7b,0.19546975195407867,0.14003096520900726,4.007798671722412,4.080004692077637
deepseek-7b,0.574696958065033,0.5697733759880066,2.2603232860565186,2.210232734680176
deepseek-7b,0.17739298939704895,0.2494620382785797,4.5243659019470215,3.7066404819488525
deepseek-7b,0.6146751046180725,0.6364112496376038,1.7405112981796265,1.6027987003326416
deepseek-7b,0.20265859365463257,0.26892638206481934,3.6006715297698975,3.350796937942505
deepseek-7b,0.27158182859420776,0.2275306135416031,3.7107865810394287,3.973011016845703
deepseek-7b,0.216352641582489,0.21138915419578552,3.8987748622894287,4.25691032409668
deepseek-7b,0.2492723912000656,0.30160531401634216,3.8916871547698975,3.46537184715271
deepseek-7b,0.24417906999588013,0.20078733563423157,4.051302433013916,4.28074836730957
llama,0.13717779517173767,0.2051868885755539,5.004891395568848,5.082219123840332
llama,0.10718656331300735,0.6628493666648865,4.52745246887207,1.8257029056549072
llama,0.07001125067472458,0.0895024761557579,4.480870723724365,4.203319072723389
llama,0.0534222386777401,0.04741186648607254,5.292775630950928,5.456933975219727
llama,0.22511065006256104,0.16286391019821167,3.8476784229278564,3.633087396621704
llama,0.34112128615379333,0.5393485426902771,3.3206191062927246,2.404310703277588
llama,0.20484627783298492,0.228502094745636,3.863450765609741,3.9418129920959473
llama,0.18541066348552704,0.11367498338222504,4.468435287475586,4.880457878112793
llama,0.058482442051172256,0.031530238687992096,5.677058219909668,5.952207088470459
llama,0.622583270072937,0.6759901642799377,1.2947171926498413,0.9371148347854614
llama,0.12341063469648361,0.3059864640235901,4.143133163452148,3.4447081089019775
llama,0.05507909506559372,0.17023532092571259,5.166992664337158,4.258775234222412
llama,0.1381126493215561,0.2044580578804016,4.6409525871276855,4.564508438110352
llama,0.2668710947036743,0.20553076267242432,3.56868839263916,3.125674247741699
llama,0.0733008086681366,0.08369605988264084,4.635634422302246,4.609595775604248
llama,0.24960705637931824,0.2004902958869934,3.0545618534088135,2.906123638153076
llama,0.5293344259262085,0.5271668434143066,1.8171104192733765,2.3453965187072754
llama,0.2881074845790863,0.2132055014371872,2.6141583919525146,2.8771777153015137
llama,0.48975786566734314,0.40856072306632996,2.2708945274353027,3.236772298812866
llama,0.3072255253791809,0.36311379075050354,2.111760139465332,2.0389530658721924
llama,0.9753848314285278,0.9776305556297302,0.21788087487220764,0.16494502127170563
llama,0.05003497749567032,0.05569521337747574,5.282171249389648,5.429993629455566
llama,0.24248848855495453,0.28744155168533325,3.2275898456573486,3.05326771736145
llama,0.3866853415966034,0.6504603624343872,2.637070655822754,1.5792748928070068
llama,0.13007675111293793,0.29755568504333496,4.611652851104736,3.7386088371276855
llama,0.25007280707359314,0.12744395434856415,4.072371006011963,4.44885778427124
llama,0.598105251789093,0.8013020753860474,2.130556583404541,1.2307628393173218
llama,0.09427523612976074,0.1634833961725235,4.565877437591553,4.190651893615723
llama,0.06612636148929596,0.08963225781917572,5.349320411682129,5.2698540687561035
llama,0.162103071808815,0.2894103229045868,3.565378189086914,2.8639063835144043
llama,0.2909872531890869,0.34071657061576843,3.624751329421997,2.9020838737487793
llama,0.18825672566890717,0.24093395471572876,3.308722734451294,2.814293146133423
llama,0.17135369777679443,0.29428622126579285,3.8220887184143066,3.4210638999938965
llama,0.2047705203294754,0.2033054083585739,3.3594722747802734,3.0849921703338623
llama,0.2742663025856018,0.34217461943626404,3.673305034637451,3.349033832550049
llama,0.11753338575363159,0.25124940276145935,4.554354190826416,3.5886034965515137
llama,0.060001108795404434,0.2215098738670349,5.433133602142334,4.27088737487793
llama,0.09090201556682587,0.1130375862121582,5.135608196258545,4.748815059661865
llama,0.06798409670591354,0.1332186907529831,5.18369197845459,5.033617973327637
llama,0.08198974281549454,0.17308229207992554,5.419978618621826,4.414017677307129
llama,0.17551513016223907,0.20622338354587555,4.032519340515137,3.591876983642578
llama,0.1329088658094406,0.16755405068397522,4.079330921173096,3.758406639099121
llama,0.29182708263397217,0.36677679419517517,3.5096123218536377,2.829712390899658
llama,0.2578851580619812,0.3015991747379303,4.478404998779297,4.099898338317871
llama,0.4224900007247925,0.4749714732170105,5.065433502197266,4.8250603675842285
llama,0.10919604450464249,0.27508842945098877,4.8807525634765625,3.7210795879364014
llama,0.13582126796245575,0.11630149185657501,6.696347236633301,6.163439750671387
llama,0.41900157928466797,0.3990297019481659,2.7272872924804688,2.7986295223236084
llama,0.0825975239276886,0.13607309758663177,4.77491569519043,4.5210442543029785
llama,0.17148451507091522,0.22622635960578918,3.927133560180664,3.930337429046631
llama,0.27036216855049133,0.22384439408779144,3.5891835689544678,3.5293006896972656
llama,0.07715941965579987,0.10217117518186569,4.35714864730835,4.154425621032715
llama,0.8116906881332397,0.47238612174987793,1.2632856369018555,2.960573673248291
llama,0.3115156590938568,0.26524364948272705,2.7775280475616455,3.2372121810913086
llama,0.1338009536266327,0.1513390988111496,4.3694658279418945,4.100604057312012
llama,0.36679863929748535,0.34042978286743164,2.9059298038482666,3.016781806945801
llama,0.221126526594162,0.2315538078546524,3.3275535106658936,3.372718572616577
llama,0.28470078110694885,0.35711824893951416,3.020717144012451,2.845959424972534
llama,0.33924415707588196,0.11745643615722656,3.5808160305023193,4.435428619384766
llama,0.17986002564430237,0.2076597362756729,3.970817804336548,3.781944513320923
llama,0.15144574642181396,0.2801353931427002,4.231833457946777,3.757307767868042
llama,0.5211089849472046,0.39057138562202454,2.3953781127929688,1.9740917682647705
llama,0.18936042487621307,0.21212893724441528,4.428635120391846,4.090770244598389
llama,0.23081785440444946,0.4527594745159149,2.6095504760742188,2.1272056102752686
llama,0.08962488174438477,0.2799432873725891,4.286562442779541,3.048468828201294
llama,0.573119044303894,0.5712785720825195,1.6919662952423096,1.4785562753677368
llama,0.23042736947536469,0.09713438898324966,3.3965368270874023,4.716278553009033
llama,0.2670946419239044,0.12608875334262848,3.337993621826172,4.073836326599121
llama,0.14424441754817963,0.11113478243350983,4.4486918449401855,4.44669771194458
llama,0.17023861408233643,0.2555794417858124,4.445425987243652,4.27403450012207
llama,0.17232662439346313,0.14210383594036102,4.585402488708496,4.881128311157227
olmo,0.05722196400165558,0.12804803252220154,5.559587001800537,5.180892467498779
olmo,0.08581025898456573,0.2056620866060257,4.7987823486328125,3.3268158435821533
olmo,0.07799515873193741,0.12401610612869263,4.58730411529541,4.2072367668151855
olmo,0.06160475313663483,0.2264000028371811,5.1898884773254395,3.6553115844726562
olmo,0.2341139167547226,0.14261916279792786,4.123007774353027,3.4951908588409424
olmo,0.4387955069541931,0.2366994023323059,3.242175579071045,3.5341367721557617
olmo,0.19156807661056519,0.13349832594394684,4.424120903015137,4.99456262588501
olmo,0.18478435277938843,0.26981768012046814,4.5653300285339355,4.465342044830322
olmo,0.061286021023988724,0.14744272828102112,5.251421928405762,4.600532054901123
olmo,0.6347054839134216,0.6598485112190247,1.7884857654571533,1.6371080875396729
olmo,0.29378542304039,0.7313863635063171,3.8715171813964844,1.2505052089691162
olmo,0.05791916698217392,0.20878557860851288,5.356812953948975,4.159055233001709
olmo,0.09799168258905411,0.334023654460907,5.1896071434021,2.6858718395233154
olmo,0.19964857399463654,0.1951153576374054,4.234249591827393,3.975611925125122
olmo,0.05340201407670975,0.20519468188285828,5.031526565551758,3.9888253211975098
olmo,0.29090914130210876,0.6831576824188232,3.224912643432617,1.7196604013442993
olmo,0.417237788438797,0.27453991770744324,2.8264565467834473,3.2973663806915283
olmo,0.3003450036048889,0.9185102581977844,2.8210561275482178,0.49551230669021606
olmo,0.43362125754356384,0.7621198892593384,3.3905723094940186,1.2518271207809448
olmo,0.3176085948944092,0.413379430770874,2.556950330734253,2.228322744369507
olmo,0.9555957317352295,0.9992903470993042,0.38967519998550415,0.007986108772456646
olmo,0.03382490575313568,0.3340641260147095,5.5613861083984375,3.5267508029937744
olmo,0.21754154562950134,0.23930147290229797,3.340303659439087,3.087975263595581
olmo,0.05554156005382538,0.5554201602935791,5.850864887237549,2.238792657852173
olmo,0.08882348984479904,0.252428263425827,4.727799892425537,4.190339088439941
olmo,0.13682328164577484,0.346807599067688,3.7501721382141113,3.390054941177368
olmo,0.6304196119308472,0.695773184299469,2.080361843109131,1.6693428754806519
olmo,0.08057309687137604,0.17937205731868744,4.555639743804932,3.148329019546509
olmo,0.15515318512916565,0.23259113729000092,4.962014198303223,4.051829814910889
olmo,0.11062396317720413,0.3673030436038971,3.6976654529571533,2.854733467102051
olmo,0.19446627795696259,0.1897042989730835,3.597965955734253,3.9708492755889893
olmo,0.22150446474552155,0.5416496992111206,3.054227352142334,2.312955379486084
olmo,0.16977807879447937,0.23818370699882507,3.9321341514587402,3.676032781600952
olmo,0.16657331585884094,0.2058349996805191,3.6118075847625732,3.0231058597564697
olmo,0.26173511147499084,0.24034710228443146,3.123966932296753,3.692995071411133
olmo,0.11936511844396591,0.13929682970046997,4.463616847991943,4.490698337554932
olmo,0.06873597204685211,0.2449735552072525,5.313180923461914,4.2696213722229
olmo,0.1303507685661316,0.17353473603725433,5.020068645477295,4.5442914962768555
olmo,0.058286868035793304,0.3400963544845581,5.610105514526367,3.9192919731140137
olmo,0.06645909696817398,0.274488627910614,5.602445125579834,4.946589946746826
olmo,0.34550559520721436,0.24635672569274902,2.7319700717926025,2.7510757446289062
olmo,0.06716156005859375,0.19352677464485168,4.482772350311279,3.7744219303131104
olmo,0.3839336633682251,0.40992963314056396,2.8226399421691895,2.849066734313965
olmo,0.2119140625,0.49442288279533386,5.0840020179748535,3.0343620777130127
olmo,0.387574702501297,0.30616703629493713,5.412798881530762,6.0316643714904785
olmo,0.16337411105632782,0.3387358486652374,4.639420986175537,3.7691314220428467
olmo,0.14124087989330292,0.2427590787410736,7.126499176025391,5.88725471496582
olmo,0.5424092411994934,0.4547939598560333,2.2409491539001465,2.6332244873046875
olmo,0.10633053630590439,0.07697172462940216,4.737994194030762,4.6590352058410645
olmo,0.08499717712402344,0.0834060087800026,4.453620433807373,5.098094463348389
olmo,0.11526846140623093,0.17308709025382996,4.400993347167969,4.4874773025512695
olmo,0.05087839439511299,0.16967807710170746,5.068503379821777,4.876970291137695
olmo,0.19193241000175476,0.08384288847446442,3.81139874458313,5.0465617179870605
olmo,0.3040541410446167,0.12936660647392273,3.6035475730895996,4.927344799041748
olmo,0.06938321143388748,0.21465323865413666,4.934469223022461,3.661529302597046
olmo,0.32235321402549744,0.1566501408815384,3.2948460578918457,4.055293083190918
olmo,0.22003261744976044,0.12650659680366516,3.333961009979248,3.501113176345825
olmo,0.20358073711395264,0.10084249824285507,3.8195223808288574,4.638453006744385
olmo,0.15045206248760223,0.053766410797834396,4.636425018310547,5.076589584350586
olmo,0.08571036905050278,0.1574459671974182,4.623997688293457,4.010447978973389
olmo,0.052161335945129395,0.11354503035545349,4.886451721191406,4.5937018394470215
olmo,0.6017701029777527,0.5379820466041565,2.1146583557128906,2.7991721630096436
olmo,0.16891688108444214,0.11237330734729767,4.732907772064209,4.4854960441589355
olmo,0.1919746696949005,0.17513342201709747,4.034907341003418,4.134085655212402
olmo,0.13350729644298553,0.07126510888338089,4.404764175415039,4.7146687507629395
olmo,0.5259822010993958,0.4065999686717987,2.340067148208618,3.303635835647583
olmo,0.1274804323911667,0.12562300264835358,4.3603644371032715,4.237997055053711
olmo,0.09188519418239594,0.18343600630760193,4.717672824859619,4.5885820388793945
olmo,0.13455384969711304,0.1101449579000473,4.066112995147705,5.154023170471191
olmo,0.2120247185230255,0.2809486985206604,3.7928218841552734,3.672100067138672
olmo,0.15131831169128418,0.10425567626953125,4.860745429992676,5.228641986846924
olmo-tiny,0.04252280667424202,0.19851696491241455,5.4604716300964355,4.825435638427734
olmo-tiny,0.09261724352836609,0.15614746510982513,5.111518859863281,4.141361713409424
olmo-tiny,0.1076868325471878,0.1552322655916214,4.558780193328857,4.462559223175049
olmo-tiny,0.07068310678005219,0.16534295678138733,5.1392388343811035,4.484255313873291
olmo-tiny,0.12961971759796143,0.20534919202327728,4.415403366088867,4.18506383895874
olmo-tiny,0.39154189825057983,0.14597521722316742,3.037116289138794,4.8312554359436035
olmo-tiny,0.13568232953548431,0.07835911959409714,4.5868048667907715,5.2689666748046875
olmo-tiny,0.1707308292388916,0.1644880324602127,4.587030410766602,4.250535488128662
olmo-tiny,0.050709228962659836,0.07271436601877213,5.699532985687256,5.79049015045166
olmo-tiny,0.49504145979881287,0.5096307396888733,2.327272891998291,2.1133339405059814
olmo-tiny,0.12498067319393158,0.16098184883594513,4.34900426864624,3.894854784011841
olmo-tiny,0.0738508477807045,0.15018586814403534,4.936256408691406,4.930929660797119
olmo-tiny,0.23528997600078583,0.049051910638809204,4.465527534484863,5.09226131439209
olmo-tiny,0.3004459738731384,0.24519427120685577,3.730520248413086,3.827420949935913
olmo-tiny,0.06383799761533737,0.0963175892829895,4.82606315612793,4.549421787261963
olmo-tiny,0.26373106241226196,0.238429993391037,2.942676067352295,2.6883678436279297
olmo-tiny,0.5990498065948486,0.4897495210170746,2.047325611114502,1.9879755973815918
olmo-tiny,0.2039628028869629,0.31225165724754333,3.1086957454681396,2.2482128143310547
olmo-tiny,0.44844889640808105,0.32185161113739014,3.249392032623291,3.1403729915618896
olmo-tiny,0.3344433307647705,0.4995531141757965,2.397440195083618,2.3278284072875977
olmo-tiny,0.979243278503418,0.91468745470047,0.1936868131160736,0.6218081116676331
olmo-tiny,0.0679280087351799,0.06982657313346863,5.523329734802246,5.3381781578063965
olmo-tiny,0.29585781693458557,0.19935698807239532,3.0295214653015137,3.4763152599334717
olmo-tiny,0.09111323207616806,0.14060841500759125,5.317033767700195,5.750492572784424
olmo-tiny,0.1167045310139656,0.10313550382852554,4.3165106773376465,4.3856000900268555
olmo-tiny,0.1727827787399292,0.10454562306404114,3.6791880130767822,4.42409086227417
olmo-tiny,0.5135827660560608,0.6559242010116577,2.5416345596313477,1.96169912815094
olmo-tiny,0.2076847106218338,0.10310366004705429,4.137338638305664,4.708734512329102
olmo-tiny,0.09944671392440796,0.08656556904315948,5.0200629234313965,5.330889701843262
olmo-tiny,0.3884087800979614,0.3201211988925934,2.947378635406494,2.956645965576172
olmo-tiny,0.1809770166873932,0.5511724948883057,3.7124855518341064,2.469871759414673
olmo-tiny,0.34684664011001587,0.17310574650764465,2.9936254024505615,3.433681011199951
olmo-tiny,0.2631942629814148,0.35462436079978943,3.309600830078125,2.7352077960968018
olmo-tiny,0.14318907260894775,0.42611682415008545,3.921189785003662,2.822606325149536
olmo-tiny,0.2729296386241913,0.3914559483528137,2.8352608680725098,2.7722578048706055
olmo-tiny,0.12871812283992767,0.160557359457016,4.672207355499268,4.434438228607178
olmo-tiny,0.0830364003777504,0.14838960766792297,5.187657833099365,4.3367414474487305
olmo-tiny,0.08619330078363419,0.08887404948472977,5.274791717529297,4.788034915924072
olmo-tiny,0.06955146044492722,0.08535029739141464,5.40987491607666,5.359575271606445
olmo-tiny,0.06440301984548569,0.0912657231092453,5.583812713623047,4.932388782501221
olmo-tiny,0.7488376498222351,0.9256183505058289,1.828645944595337,0.6243475675582886
olmo-tiny,0.09397587180137634,0.1493699699640274,4.458605766296387,4.042690277099609
olmo-tiny,0.2773279547691345,0.1882762759923935,3.25508975982666,3.4368607997894287
olmo-tiny,0.257434219121933,0.2222677320241928,4.66821813583374,4.118934154510498
olmo-tiny,0.32798677682876587,0.3385935127735138,5.725611686706543,5.463141441345215
olmo-tiny,0.15169140696525574,0.364162415266037,4.646895408630371,3.1134188175201416
olmo-tiny,0.11746823787689209,0.1434873640537262,7.233083248138428,5.789809703826904
olmo-tiny,0.5023232102394104,0.20782585442066193,2.7786450386047363,2.9942221641540527
olmo-tiny,0.09412247687578201,0.07565545290708542,4.751107215881348,4.70737361907959
olmo-tiny,0.09493404626846313,0.10741245001554489,4.232381343841553,4.359395980834961
olmo-tiny,0.1643723100423813,0.12755340337753296,3.9281928539276123,4.371513366699219
olmo-tiny,0.12494482845067978,0.11367200314998627,4.508793354034424,4.310044765472412
olmo-tiny,0.1372309923171997,0.1898403763771057,4.1614484786987305,4.504988193511963
olmo-tiny,0.17882531881332397,0.4234313666820526,4.070840835571289,3.0498576164245605
olmo-tiny,0.0920988991856575,0.08276093006134033,4.894811153411865,4.577916622161865
olmo-tiny,0.21195226907730103,0.16802333295345306,3.5685231685638428,3.5638835430145264
olmo-tiny,0.263163685798645,0.2782582938671112,3.251138687133789,2.9176056385040283
olmo-tiny,0.4295898675918579,0.675642192363739,2.7052223682403564,1.3166553974151611
olmo-tiny,0.08673050999641418,0.10705544054508209,4.5865936279296875,4.4417195320129395
olmo-tiny,0.26654696464538574,0.32295531034469604,3.108315944671631,2.608485460281372
olmo-tiny,0.20604856312274933,0.1240699291229248,4.097158908843994,4.678030967712402
olmo-tiny,0.8076893091201782,0.6287102699279785,1.1800791025161743,2.0057077407836914
olmo-tiny,0.12214364856481552,0.06320687383413315,4.8428544998168945,5.14362096786499
olmo-tiny,0.4935835301876068,0.27166232466697693,2.6249687671661377,2.770644426345825
olmo-tiny,0.20913994312286377,0.16695378720760345,4.079875469207764,4.2733378410339355
olmo-tiny,0.6817123293876648,0.5050049424171448,1.7698254585266113,2.284578800201416
