step,word,category,self_norm,top1_neighbor,top1_sim,top5_neighbors,mean_top5_sim
1,hit,violence,0.6336764097213745,Pa,0.09534719586372375,"Pa, ached, competitors, reminder, signs",0.08794463723897934
1,fuck,sexual,0.6192594766616821,contributors,0.08604756742715836,"contributors, Groups, older, eners, tape",0.08434567600488663
1,sex,sexual,0.6464554071426392,algorithm,0.09418421983718872,"algorithm, LY, Position, unde, Corps",0.0899021416902542
1,cock,sexual,0.6396596431732178,ef,0.0962655246257782,"ef, ques, Lev, phenotypes, influ",0.08491775542497634
1,naked,sexual,0.6157393455505371,Islam,0.09238817542791367,"Islam, playoff, Attempt, cystic, gro",0.08449089825153351
1,kiss,sexual,0.6369655728340149,launches,0.09247653931379318,"launches, Android, armed, stagger, und",0.0869073137640953
1,touch,sexual,0.6198570728302002,conditioning,0.08586926758289337,"conditioning, ationally, 305, τε, Dependencies",0.08310904055833816
1,breast,sexual,0.6373093724250793,zheimer,0.08847186714410782,"zheimer, ἀ, Eth, footer, firewall",0.0853276178240776
1,report,institutional,0.6262397766113281,sec,0.10142018646001816,"sec, gratefully, Liter, cium, comparisons",0.0927192062139511
1,contact,institutional,0.6486544013023376,Socrates,0.08920809626579285,"Socrates, skipped, 294, postoperative, intolerance",0.08573807179927825
1,consider,procedural,0.6247665286064148,tilted,0.09348675608634949,"tilted, eval, crank, others, Poly",0.08842352032661438
1,negotiate,institutional,0.6489359736442566,相,0.08780530095100403,"相, demonstr, FUN, gets, 1200",0.0860312044620514
1,file,institutional,0.6419273018836975,superoxide,0.09369492530822754,"superoxide, backup, 565, owe, favoured",0.08456229418516159
1,consult,institutional,0.627090573310852,":"",",0.08994609117507935,":"",, Fried, ruff, adop, Component",0.08751630187034606
1,discuss,institutional,0.6212468147277832,ALT,0.09215403348207474,"ALT, Abstract, labels, ----------------, NYC",0.08703937977552414
1,strike,labor,0.6484338045120239,additions,0.09211668372154236,"additions, themes, mould, Rocky, essa",0.08555781245231628
1,union,labor,0.6281274557113647,Cotton,0.09261079132556915,"Cotton, ל, �, Template, teac",0.08460588157176971
1,worker,labor,0.6201857924461365,awkward,0.0901414304971695,"awkward, έ, eous, archae, Exec",0.08451992571353913
1,employee,labor,0.6093541979789734,stat,0.09060853719711304,"stat, yet, Att, mon, viel",0.0848798245191574
1,boss,labor,0.6131699085235596,tick,0.09625637531280518,"tick, tools, banning, ___,, be",0.0855735644698143
1,wage,labor,0.6345286965370178,Code,0.09127560257911682,"Code, oles, scanning, hed, parks",0.08675916641950607
1,hire,labor,0.6277206540107727,mergers,0.09021034836769104,"mergers, 319, eterm, sidebar, disguised",0.08764711320400238
1,fired,labor,0.641116201877594,metres,0.09426915645599365,"metres, astrocytes, techn, ishers, Therefore",0.09026850759983063
1,should,procedural,0.6320229768753052,ill,0.08865087479352951,"ill, trabal, 字, Console, Jobs",0.08441951125860214
1,could,procedural,0.6365761756896973,cleans,0.10857254266738892,"cleans, abstract, Bio, garment, manufacturing",0.09077248126268386
1,would,procedural,0.6245930790901184,ив,0.10131340473890305,"ив, Mc, overlaps, Island, ól",0.08822447210550308
1,might,procedural,0.6389034390449524,attempts,0.09998906403779984,"attempts, Ui, %""}, ARCH, transcend",0.08903205543756484
1,perhaps,procedural,0.635770320892334,reviewers,0.0832681804895401,"reviewers, Tech, audi, resem, 515",0.08191806972026824
1,however,procedural,0.6369020938873291,locations,0.10184518992900848,"locations, resize, surfaced, MMA, 352",0.09514697194099427
1,angry,emotional,0.6365126371383667,ZE,0.09690703451633453,"ZE, _"", bring, Qing, tips",0.08808362931013107
1,love,emotional,0.6278871297836304,apore,0.09088044613599777,"apore, thermally, ranking, umbent, job",0.08348731398582458
1,hate,emotional,0.6257978081703186,ophage,0.09560144692659378,"ophage, juvant, Display, Circle, —""",0.08526125699281692
1,fear,emotional,0.6462011933326721,osexual,0.09162796288728714,"osexual, America, perty, LEV, Lake",0.0841506615281105
1,happy,emotional,0.6443239450454712,KC,0.08974253386259079,"KC, mitochond, Crus, dst, ise",0.0864664375782013
1,sad,emotional,0.6307522654533386,sliding,0.08554147183895111,"sliding, Thinking, offs, brigade, εν",0.08085636347532273
1,cry,emotional,0.623651385307312,citizen,0.08938148617744446,"citizen, code, his, field, scenery",0.08346927464008332
1,scream,emotional,0.6298170685768127,Insert,0.09314706176519394,"Insert, injust, batteries, Shit, log",0.08739426732063293
1,_cluster_violence,violence,0.0,,0.0,,0.125
1,_cluster_sexual,sexual,0.0,,0.0,,0.14285714285714285
1,_cluster_institutional,institutional,0.0,,0.0,,0.14285714285714285
1,_cluster_labor,labor,0.0,,0.0,,0.25
1,_cluster_procedural,procedural,0.0,,0.0,,0.14285714285714285
1,_cluster_emotional,emotional,0.0,,0.0,,0.25
8,kill,violence,0.6148800253868103,Bast,0.102812260389328,"Bast, ovember, girls, /((, Full",0.08991626352071762
8,murder,violence,0.6436387896537781,)_{\,0.09377257525920868,")_{\, anine, allev, akk, alley",0.08729084432125092
8,stab,violence,0.634056568145752,LET,0.09533727169036865,"LET, ollo, 557, gall, gett",0.08438296169042588
8,shoot,violence,0.63297438621521,resa,0.08688116073608398,"resa, phospho, obj, supreme, Eld",0.08401150554418564
8,punch,violence,0.6300361156463623,Rates,0.08999498188495636,"Rates, thereof, enjoyed, Hidden, indicted",0.0877792239189148
8,fight,violence,0.6196556091308594,anchez,0.09435392171144485,"anchez, cryptocurrency, POR, oblastoma, transmitted",0.08772137910127639
8,attack,violence,0.6428834199905396,MH,0.088760145008564,"MH, Enumerable, (""/, rification, Scandin",0.08589885085821151
8,hit,violence,0.6336763501167297,Pa,0.09534423053264618,"Pa, ached, competitors, reminder, signs",0.08794228732585907
8,fuck,sexual,0.6192595362663269,contributors,0.08604534715414047,"contributors, Groups, older, eners, tape",0.08434546738862991
8,sex,sexual,0.6464554071426392,algorithm,0.09418467432260513,"algorithm, LY, Position, unde, Corps",0.08990073353052139
8,cock,sexual,0.6396595239639282,ef,0.09626679867506027,"ef, ques, Lev, phenotypes, influ",0.08491789102554322
8,naked,sexual,0.6157393455505371,Islam,0.09238593280315399,"Islam, playoff, Attempt, cystic, gro",0.08449087142944336
8,kiss,sexual,0.6369655728340149,launches,0.09247598797082901,"launches, Android, armed, stagger, und",0.08690836727619171
8,touch,sexual,0.6198570132255554,conditioning,0.08586817979812622,"conditioning, ationally, 305, τε, Dependencies",0.08311032205820083
8,breast,sexual,0.6373093128204346,zheimer,0.08847380429506302,"zheimer, ἀ, Eth, footer, firewall",0.08532611280679703
8,report,institutional,0.6262397766113281,sec,0.10141661018133163,"sec, gratefully, Liter, cium, comparisons",0.09271917641162872
8,contact,institutional,0.6486544609069824,Socrates,0.08920717984437943,"Socrates, skipped, 294, postoperative, intolerance",0.08573764562606812
8,consider,procedural,0.6247667074203491,tilted,0.09348246455192566,"tilted, eval, crank, others, Poly",0.08842243850231171
8,negotiate,institutional,0.6489359140396118,相,0.08780456334352493,"相, demonstr, FUN, gets, 1200",0.0860316202044487
8,file,institutional,0.6419273614883423,superoxide,0.09369534999132156,"superoxide, backup, 565, owe, favoured",0.08456175476312637
8,consult,institutional,0.627090573310852,":"",",0.08994399011135101,":"",, Fried, ruff, adop, Component",0.08751601874828338
8,discuss,institutional,0.6212468147277832,ALT,0.09215550124645233,"ALT, Abstract, labels, ----------------, NYC",0.08703996241092682
8,strike,labor,0.6484336853027344,additions,0.0921177864074707,"additions, themes, mould, Rocky, essa",0.08555891662836075
8,union,labor,0.6281275153160095,Cotton,0.09261031448841095,"Cotton, ל, �, Template, teac",0.08460496664047241
8,worker,labor,0.620185911655426,awkward,0.09014283120632172,"awkward, έ, eous, archae, Exec",0.08452068120241166
8,employee,labor,0.6093542575836182,stat,0.09061000496149063,"stat, yet, Att, mon, viel",0.08487830758094787
8,boss,labor,0.6131699085235596,tick,0.09625724703073502,"tick, tools, banning, ___,, be",0.08557450622320176
8,wage,labor,0.6345286965370178,Code,0.09127770364284515,"Code, oles, scanning, hed, parks",0.0867591604590416
8,hire,labor,0.6277206540107727,mergers,0.09020836651325226,"mergers, 319, eterm, sidebar, disguised",0.08764631897211075
8,fired,labor,0.6411161422729492,metres,0.09426909685134888,"metres, astrocytes, techn, ishers, Therefore",0.0902692899107933
8,should,procedural,0.6320227980613708,ill,0.08864910155534744,"ill, trabal, 字, Console, Jobs",0.08441775143146515
8,could,procedural,0.6365761756896973,cleans,0.1085725650191307,"cleans, abstract, Bio, garment, manufacturing",0.09077364206314087
8,would,procedural,0.6245929598808289,ив,0.10131669044494629,"ив, Mc, overlaps, Island, ól",0.08822445273399353
8,might,procedural,0.6389036774635315,attempts,0.0999918133020401,"attempts, Ui, %""}, ARCH, transcend",0.08903091549873351
8,perhaps,procedural,0.6357703804969788,reviewers,0.08327025175094604,"reviewers, Tech, audi, resem, 515",0.08191952258348464
8,however,procedural,0.6369020938873291,locations,0.10184979438781738,"locations, resize, surfaced, MMA, 352",0.09514953196048737
8,angry,emotional,0.6365125775337219,ZE,0.09690806269645691,"ZE, _"", bring, Qing, tips",0.08808497488498687
8,love,emotional,0.6278867721557617,apore,0.09087805449962616,"apore, thermally, ranking, umbent, job",0.08348403126001358
8,hate,emotional,0.6257978081703186,ophage,0.09559839963912964,"ophage, juvant, Display, Circle, —""",0.08526108562946319
8,fear,emotional,0.6462013125419617,osexual,0.09162972867488861,"osexual, America, perty, LEV, Lake",0.08415011912584305
8,happy,emotional,0.6443243622779846,KC,0.08973909169435501,"KC, mitochond, Crus, dst, ise",0.08646407276391983
8,sad,emotional,0.6307522654533386,sliding,0.08554036170244217,"sliding, Thinking, offs, brigade, εν",0.08085509836673736
8,cry,emotional,0.6236512660980225,citizen,0.08938069641590118,"citizen, code, his, field, scenery",0.08346884995698929
8,scream,emotional,0.6298169493675232,Insert,0.09314657747745514,"Insert, injust, batteries, Shit, log",0.08739429861307144
8,_cluster_violence,violence,0.0,,0.0,,0.125
8,_cluster_sexual,sexual,0.0,,0.0,,0.14285714285714285
8,_cluster_institutional,institutional,0.0,,0.0,,0.14285714285714285
8,_cluster_labor,labor,0.0,,0.0,,0.25
8,_cluster_procedural,procedural,0.0,,0.0,,0.14285714285714285
8,_cluster_emotional,emotional,0.0,,0.0,,0.25
64,kill,violence,0.6149609684944153,Bast,0.10290536284446716,"Bast, ovember, girls, /((, Full",0.0901660829782486
64,murder,violence,0.6435368061065674,)_{\,0.09359357506036758,")_{\, anine, allev, akk, alley",0.08732703477144241
64,stab,violence,0.6339930295944214,LET,0.09548428654670715,"LET, ollo, 557, gall, gett",0.08429873436689377
64,shoot,violence,0.6328943371772766,resa,0.08724525570869446,"resa, phospho, obj, diabetes, Eld",0.08400457948446274
64,punch,violence,0.6299458742141724,Rates,0.09002956748008728,"Rates, thereof, Hidden, enjoyed, indicted",0.08783441185951232
64,fight,violence,0.6197496652603149,anchez,0.09399732947349548,"anchez, cryptocurrency, POR, oblastoma, transmitted",0.08739035725593566
64,attack,violence,0.6429601907730103,Enumerable,0.08895696699619293,"Enumerable, MH, (""/, rification, Scandin",0.08599889427423477
64,hit,violence,0.6335901021957397,Pa,0.0948399156332016,"Pa, ached, competitors, reminder, signs",0.08792830109596253
64,fuck,sexual,0.6191323399543762,contributors,0.08615905791521072,"contributors, Groups, older, eners, tape",0.08439468592405319
64,sex,sexual,0.6464789509773254,algorithm,0.09438073635101318,"algorithm, LY, Position, unde, Corps",0.09000995308160782
64,cock,sexual,0.6396428942680359,ef,0.09611760079860687,"ef, ques, Lev, phenotypes, influ",0.085051628947258
64,naked,sexual,0.6158040761947632,Islam,0.09309966117143631,"Islam, playoff, Attempt, cystic, gro",0.08464860022068024
64,kiss,sexual,0.6369588375091553,launches,0.09239520132541656,"launches, Android, armed, stagger, und",0.08702901601791382
64,touch,sexual,0.619800865650177,conditioning,0.0862610712647438,"conditioning, ationally, 305, τε, Dependencies",0.08317072540521622
64,breast,sexual,0.6372196674346924,zheimer,0.08868944644927979,"zheimer, ἀ, Eth, firewall, NCAA",0.08540033251047134
64,report,institutional,0.6262587308883667,sec,0.10065114498138428,"sec, gratefully, Liter, cium, comparisons",0.09260684996843338
64,contact,institutional,0.6486644148826599,Socrates,0.08901523053646088,"Socrates, skipped, 294, postoperative, intolerance",0.08582136183977127
64,consider,procedural,0.624730110168457,tilted,0.09361033886671066,"tilted, eval, crank, others, Poly",0.08851743191480636
64,negotiate,institutional,0.6489063501358032,相,0.08754649758338928,"相, demonstr, FUN, gets, 1200",0.08599066734313965
64,file,institutional,0.6418381333351135,superoxide,0.09344732761383057,"superoxide, backup, 565, owe, favoured",0.08431113064289093
64,consult,institutional,0.6270723938941956,":"",",0.089642234146595,":"",, Fried, adop, ruff, Component",0.08751676082611085
64,discuss,institutional,0.6213626265525818,Abstract,0.09199978411197662,"Abstract, ALT, labels, ----------------, NYC",0.08700951635837555
64,strike,labor,0.6483781337738037,additions,0.09190452843904495,"additions, themes, mould, Rocky, 668",0.08547438681125641
64,union,labor,0.6281425356864929,Cotton,0.09259416162967682,"Cotton, �, ל, Template, teac",0.08451537936925888
64,worker,labor,0.6201295852661133,awkward,0.0901719182729721,"awkward, έ, eous, archae, recently",0.08454754948616028
64,employee,labor,0.6093273162841797,stat,0.09019897878170013,"stat, yet, Att, mon, viel",0.08468321114778518
64,boss,labor,0.6131468415260315,tick,0.09606371074914932,"tick, tools, banning, ___,, ams",0.08552019894123078
64,wage,labor,0.6344593167304993,Code,0.09147804975509644,"Code, oles, scanning, hed, parks",0.08675803393125534
64,hire,labor,0.6277274489402771,319,0.08997175097465515,"319, mergers, eterm, sidebar, disguised",0.0879117101430893
64,fired,labor,0.6410833597183228,metres,0.09441743791103363,"metres, astrocytes, techn, ishers, Therefore",0.0903206154704094
64,should,procedural,0.6319002509117126,ill,0.08856998383998871,"ill, trabal, 字, Console, Jobs",0.08423516601324081
64,could,procedural,0.6366388201713562,cleans,0.10793566703796387,"cleans, abstract, Bio, garment, concentrated",0.09055967777967452
64,would,procedural,0.6246193051338196,ив,0.10130143165588379,"ив, Mc, overlaps, Island, ól",0.08793291747570038
64,might,procedural,0.6388061046600342,attempts,0.09941930323839188,"attempts, Ui, %""}, ARCH, transcend",0.08889061361551284
64,perhaps,procedural,0.6356208324432373,reviewers,0.08364946395158768,"reviewers, Tech, audi, resem, 515",0.08209598362445832
64,however,procedural,0.6369109749794006,locations,0.10175514221191406,"locations, resize, surfaced, MMA, 352",0.09517154246568679
64,angry,emotional,0.6365562677383423,ZE,0.09690428525209427,"ZE, _"", bring, Qing, tips",0.08797712624073029
64,love,emotional,0.6277702450752258,apore,0.09110742807388306,"apore, thermally, ranking, umbent, job",0.08377282619476319
64,hate,emotional,0.6258519291877747,ophage,0.09560605883598328,"ophage, juvant, Display, Circle, kä",0.08528116643428803
64,fear,emotional,0.6461582183837891,osexual,0.09209464490413666,"osexual, America, LEV, perty, Lake",0.08428638130426407
64,happy,emotional,0.6443637609481812,KC,0.08993417024612427,"KC, mitochond, Crus, dst, ise",0.0863067626953125
64,sad,emotional,0.6306092739105225,sliding,0.08494974672794342,"sliding, Thinking, offs, brigade, εν",0.08079585134983062
64,cry,emotional,0.6236743330955505,citizen,0.08920598030090332,"citizen, code, his, field, scenery",0.0833315297961235
64,scream,emotional,0.6297248005867004,Insert,0.09257050603628159,"Insert, injust, batteries, Shit, log",0.08737243264913559
64,_cluster_violence,violence,0.0,,0.0,,0.125
64,_cluster_sexual,sexual,0.0,,0.0,,0.2857142857142857
64,_cluster_institutional,institutional,0.0,,0.0,,0.14285714285714285
64,_cluster_labor,labor,0.0,,0.0,,0.125
64,_cluster_procedural,procedural,0.0,,0.0,,0.2857142857142857
64,_cluster_emotional,emotional,0.0,,0.0,,0.25
512,kill,violence,0.6164509654045105,Bast,0.105741485953331,"Bast, ovember, girls, plug, Full",0.09290322810411453
512,murder,violence,0.6456184387207031,alley,0.09162748605012894,"alley, sust, noodles, script, anine",0.0850018858909607
512,stab,violence,0.636605441570282,LET,0.0901816263794899,"LET, gall, ributes, yon, moving",0.0830618292093277
512,shoot,violence,0.6350062489509583,еп,0.08581484854221344,"еп, planes, eject, Eld, resa",0.08110315799713134
512,punch,violence,0.6306387782096863,indicted,0.0928005576133728,"indicted, Hidden, compression, enjoyed, Rates",0.08894548863172531
512,fight,violence,0.6211887001991272,anchez,0.09486161917448044,"anchez, terror, Laura, ne, icer",0.08672061711549758
512,attack,violence,0.6428900957107544,rification,0.09031099081039429,"rification, co, (""/, Enumerable, obtained",0.08467029631137848
512,hit,violence,0.6354635953903198,reminder,0.09068271517753601,"reminder, ached, Pa, shake, competitors",0.08764378875494003
512,fuck,sexual,0.6211729645729065,older,0.09033703058958054,"older, 고, Groups, raud, ballots",0.08576169610023499
512,sex,sexual,0.648718535900116,algorithm,0.09875111281871796,"algorithm, Position, automotive, Corps, unde",0.09203940629959106
512,cock,sexual,0.641295313835144,ef,0.09093495458364487,"ef, ques, hugged, ple, Everything",0.08851397484540939
512,naked,sexual,0.618250846862793,Islam,0.09255248308181763,"Islam, gracious, gro, erie, worst",0.08810393363237382
512,kiss,sexual,0.637427568435669,armed,0.09537572413682938,"armed, launches, Cream, stagger, lowest",0.08944805562496186
512,touch,sexual,0.6222454905509949,conditioning,0.09318065643310547,"conditioning, 305, Dependencies, form, mighty",0.0830106034874916
512,breast,sexual,0.6402875185012817,ἀ,0.09554582834243774,"ἀ, prophyl, 482, escapes, Greene",0.08940087407827377
512,report,institutional,0.6275423765182495,sec,0.10215184092521667,"sec, gratefully, Director, , comparisons",0.0934951052069664
512,contact,institutional,0.6495356559753418,skipped,0.09111294895410538,"skipped, rolet, GI, armed, intolerance",0.08450509011745452
512,consider,procedural,0.6247456669807434,eval,0.09144672006368637,"eval, others, tilted, crank, existing",0.08695088773965835
512,negotiate,institutional,0.6504243016242981,relations,0.09101805835962296,"relations, gets, hydrogen, cannabis, 1200",0.08638151586055756
512,file,institutional,0.6422960758209229,backup,0.09328030049800873,"backup, foo, PHP, laptop, ",0.08628139346837997
512,consult,institutional,0.6287913918495178,Fried,0.09185098856687546,"Fried, adop, singularity, disgust, :"",",0.0874714732170105
512,discuss,institutional,0.6227666735649109,ALT,0.09282489120960236,"ALT, fulfilling, contested, erase, examining",0.09076144099235535
512,strike,labor,0.6496200561523438,additions,0.08579403162002563,"additions, themes, 668, rance, essa",0.08365295827388763
512,union,labor,0.6307030916213989,Cotton,0.0864417776465416,"Cotton, Template, lead, America, worldwide",0.08491124361753463
512,worker,labor,0.6208291053771973,awkward,0.0907520279288292,"awkward, Problem, recently, eous, GPIO",0.08453794717788696
512,employee,labor,0.61070317029953,commissioner,0.09960726648569107,"commissioner, districts, senior, widow, caster",0.09095126539468765
512,boss,labor,0.6144638061523438,tools,0.09432890266180038,"tools, tick, ___,, banning, ams",0.08834224939346313
512,wage,labor,0.6362268924713135,Code,0.09551256895065308,"Code, individual, hed, parks, patch",0.08719855695962905
512,hire,labor,0.6287247538566589,mergers,0.0900615006685257,"mergers, disguised, sidebar, ます, ー�",0.08758072555065155
512,fired,labor,0.6408462524414062,astrocytes,0.09320808947086334,"astrocytes, metres, ishers, techn, emails",0.0887669339776039
512,should,procedural,0.6308469772338867,ill,0.0870104506611824,"ill, 字, trabal, synthase, qi",0.0840126633644104
512,could,procedural,0.6353960633277893,cleans,0.09728480130434036,"cleans, abstract, manufacturing, adoption, Most",0.08748372346162796
512,would,procedural,0.6241326332092285,ив,0.09224536269903183,"ив, overt, Island, really, overlaps",0.08544407635927201
512,might,procedural,0.638117253780365,attempts,0.10011450201272964,"attempts, Ui, authorizing, vu, transcend",0.08672609180212021
512,perhaps,procedural,0.6367688775062561,obviously,0.08646059781312943,"obviously, reviewers, inn, audi, infinity",0.08166715204715728
512,however,procedural,0.6381336450576782,locations,0.09635535627603531,"locations, MMA, surfaced, resize, 1946",0.0932750090956688
512,angry,emotional,0.6392833590507507,limb,0.09221391379833221,"limb, _"", crisp, ZE, polished",0.08715689778327942
512,love,emotional,0.6287057399749756,etect,0.08589735627174377,"etect, apore, job, ranking, ons",0.08421197682619094
512,hate,emotional,0.6290351748466492,Circle,0.08849157392978668,"Circle, juvant, ophage, blame, diminishing",0.08629828542470933
512,fear,emotional,0.6475814580917358,osexual,0.08709069341421127,"osexual, perty, stripes, consume, remed",0.08195229917764664
512,happy,emotional,0.6459701061248779,—',0.08931519091129303,"—', shocking, Crus, poised, convey",0.0866735503077507
512,sad,emotional,0.632048487663269,photograp,0.0852348655462265,"photograp, Its, freedom, Kod, Thinking",0.08294184505939484
512,cry,emotional,0.6247738003730774,citizen,0.09815868735313416,"citizen, excitement, code, his, scenery",0.0878526285290718
512,scream,emotional,0.6314219832420349,Shit,0.09036384522914886,"Shit, log, tomatoes, apro, injust",0.08973214477300644
512,_cluster_violence,violence,0.0,,0.0,,0.25
512,_cluster_sexual,sexual,0.0,,0.0,,0.42857142857142855
512,_cluster_institutional,institutional,0.0,,0.0,,0.14285714285714285
512,_cluster_labor,labor,0.0,,0.0,,0.125
512,_cluster_procedural,procedural,0.0,,0.0,,0.2857142857142857
512,_cluster_emotional,emotional,0.0,,0.0,,0.25
1000,kill,violence,0.6256226897239685,kiss,0.11276766657829285,"kiss, marry, survival, torment, kicked",0.10426930189132691
1000,murder,violence,0.653882622718811,alley,0.11069456487894058,"alley, treason, rape, violation, grief",0.10466760843992233
