family,label,prompt,axis,source,target,similarity,layer,source_pos,target_pos,target_freq,displacement_type,syntagmatic_js
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,reflected,0.6785,8.0,VERB,VERB,4.12,register_shift,0.499436
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,contemplated,0.6758,8.0,VERB,VERB,3.25,register_shift,0.546723
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,pondered,0.6743,8.0,VERB,VERB,2.85,archaic,0.488726
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,began,considered,0.6737,8.0,VERB,VERB,5.08,register_shift,0.602664
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,took,reflected,0.6717,8.0,VERB,VERB,4.12,register_shift,0.59712
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,tried,reflected,0.6709,8.0,VERB,VERB,4.12,register_shift,0.643638
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,asked,stared,0.6701,8.0,VERB,VERB,3.6,register_shift,0.632153
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,began,pondered,0.6682,8.0,VERB,VERB,2.85,archaic,0.623675
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,watched,contemplated,0.6657,4.0,VERB,VERB,3.25,register_shift,0.134492
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,asked,reflected,0.6643,8.0,VERB,VERB,4.12,register_shift,0.519416
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,thought,sighed,0.6619,8.0,VERB,VERB,3.13,register_shift,0.449854
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,stared,0.6613,8.0,VERB,VERB,3.6,register_shift,0.630537
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,took,stared,0.66,8.0,VERB,VERB,3.6,register_shift,0.564834
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,tried,considered,0.6585,4.0,VERB,VERB,5.08,register_shift,0.624991
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,thought,reflected,0.6574,4.0,VERB,VERB,4.12,register_shift,0.433666
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,sighed,0.6568,8.0,VERB,VERB,3.13,register_shift,0.398191
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,took,pondered,0.6552,8.0,VERB,VERB,2.85,archaic,0.381245
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,looked,considered,0.6512,4.0,VERB,VERB,5.08,register_shift,0.62488
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,took,sighed,0.6491,8.0,VERB,VERB,3.13,register_shift,0.590569
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,began,reflected,0.647,8.0,VERB,VERB,4.12,register_shift,0.648861
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,asked,sighed,0.6448,8.0,VERB,VERB,3.13,register_shift,0.470059
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,looked,contemplated,0.6442,4.0,VERB,VERB,3.25,register_shift,0.635311
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,watched,pondered,0.644,4.0,VERB,VERB,2.85,archaic,0.272021
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,watched,contemplated,0.6394,12.0,VERB,VERB,3.25,register_shift,0.134492
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,was,considered,0.6393,8.0,AUX,VERB,5.08,category_shift,0.570681
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,tried,sighed,0.6375,8.0,VERB,VERB,3.13,register_shift,0.60397
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,tried,contemplated,0.6372,4.0,VERB,VERB,3.25,register_shift,0.635385
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,was,stared,0.6367,8.0,AUX,VERB,3.6,category_shift,0.613083
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,took,gazed,0.6342,4.0,VERB,VERB,2.83,archaic,0.54057
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,began,stared,0.6323,4.0,VERB,VERB,3.6,register_shift,0.6612
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,was,contemplated,0.6322,8.0,AUX,VERB,3.25,category_shift,0.596201
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,looked,pondered,0.6293,4.0,VERB,VERB,2.85,archaic,0.563339
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,was,reflected,0.6271,8.0,AUX,VERB,4.12,category_shift,0.596582
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,took,considered,0.6261,4.0,VERB,VERB,5.08,register_shift,0.326947
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,tried,pondered,0.6251,4.0,VERB,VERB,2.85,archaic,0.624594
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,asked,pondered,0.6245,4.0,VERB,VERB,2.85,archaic,0.305894
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,was,pondered,0.6234,8.0,AUX,VERB,2.85,archaic,0.579079
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,tried,gazed,0.6228,4.0,VERB,VERB,2.83,archaic,0.645515
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,watched,considered,0.6203,4.0,VERB,VERB,5.08,register_shift,0.202034
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,asked,considered,0.6198,4.0,VERB,VERB,5.08,register_shift,0.247636
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,looked,reflected,0.6197,4.0,VERB,VERB,4.12,register_shift,0.559418
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,tried,stared,0.6171,4.0,VERB,VERB,3.6,register_shift,0.656947
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,watched,sighed,0.6156,8.0,VERB,VERB,3.13,register_shift,0.509111
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,looked,reflected,0.6154,12.0,VERB,VERB,4.12,register_shift,0.559418
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,considered,0.6149,4.0,VERB,VERB,5.08,register_shift,0.51006
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,slept,gazed,0.6133,8.0,VERB,VERB,2.83,archaic,0.519497
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,thought,gazed,0.6111,4.0,VERB,VERB,2.83,archaic,0.57565
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,watched,reflected,0.6111,4.0,VERB,VERB,4.12,register_shift,0.573787
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,asked,contemplated,0.6076,4.0,VERB,VERB,3.25,register_shift,0.270454
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,began,sighed,0.6067,8.0,VERB,VERB,3.13,register_shift,0.611897
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,took,contemplated,0.6062,4.0,VERB,VERB,3.25,register_shift,0.292171
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,began,pondered,0.6059,4.0,VERB,VERB,2.85,archaic,0.623675
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,slept,sighed,0.6059,8.0,VERB,VERB,3.13,register_shift,0.17101
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,he,gazed,0.6054,8.0,PRON,VERB,2.83,archaic,0.654872
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,was,gazed,0.6015,4.0,AUX,VERB,2.83,archaic,0.586425
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,began,considered,0.6005,4.0,VERB,VERB,5.08,register_shift,0.602664
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,began,gazed,0.5996,4.0,VERB,VERB,2.83,archaic,0.651273
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,asked,considered,0.5993,12.0,VERB,VERB,5.08,register_shift,0.247636
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,slept,stared,0.5985,8.0,VERB,VERB,3.6,register_shift,0.569883
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,began,contemplated,0.5967,4.0,VERB,VERB,3.25,register_shift,0.615882
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,watched,considered,0.5958,12.0,VERB,VERB,5.08,register_shift,0.202034
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,pondered,0.5957,4.0,VERB,VERB,2.85,archaic,0.488726
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,took,pondered,0.5955,4.0,VERB,VERB,2.85,archaic,0.381245
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,asked,stared,0.5949,4.0,VERB,VERB,3.6,register_shift,0.632153
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,sighed,0.5942,4.0,VERB,VERB,3.13,register_shift,0.398191
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,asked,pondered,0.5941,12.0,VERB,VERB,2.85,archaic,0.305894
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,looked,sighed,0.5918,4.0,VERB,VERB,3.13,register_shift,0.536336
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,was,sighed,0.5908,8.0,AUX,VERB,3.13,category_shift,0.55402
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,watched,pondered,0.5895,12.0,VERB,VERB,2.85,archaic,0.272021
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,thought,stared,0.5894,4.0,VERB,VERB,3.6,register_shift,0.617601
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,thought,gazed,0.5877,12.0,VERB,VERB,2.83,archaic,0.57565
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,asked,gazed,0.5876,4.0,VERB,VERB,2.83,archaic,0.621246
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,looked,considered,0.5869,12.0,VERB,VERB,5.08,register_shift,0.62488
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,was,considered,0.5863,4.0,AUX,VERB,5.08,category_shift,0.570681
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,looked,contemplated,0.5846,12.0,VERB,VERB,3.25,register_shift,0.635311
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,took,stared,0.5844,4.0,VERB,VERB,3.6,register_shift,0.564834
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,stared,0.5833,4.0,VERB,VERB,3.6,register_shift,0.630537
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,took,reflected,0.5831,4.0,VERB,VERB,4.12,register_shift,0.59712
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,gazed,0.5819,4.0,VERB,VERB,2.83,archaic,0.61869
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,asked,contemplated,0.5806,12.0,VERB,VERB,3.25,register_shift,0.270454
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,contemplated,0.5804,4.0,VERB,VERB,3.25,register_shift,0.546723
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,slept,reflected,0.5777,8.0,VERB,VERB,4.12,register_shift,0.353464
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,thought,stared,0.5769,12.0,VERB,VERB,3.6,register_shift,0.617601
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,took,sighed,0.5754,4.0,VERB,VERB,3.13,register_shift,0.590569
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,he,pondered,0.5744,8.0,PRON,VERB,2.85,archaic,0.654321
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,looked,pondered,0.5739,12.0,VERB,VERB,2.85,archaic,0.563339
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,tried,reflected,0.5732,4.0,VERB,VERB,4.12,register_shift,0.643638
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,slept,contemplated,0.572,8.0,VERB,VERB,3.25,register_shift,0.477829
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,tried,considered,0.5719,12.0,VERB,VERB,5.08,register_shift,0.624991
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,was,stared,0.5686,4.0,AUX,VERB,3.6,category_shift,0.613083
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,began,gazed,0.5683,12.0,VERB,VERB,2.83,archaic,0.651273
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,slept,pondered,0.5644,8.0,VERB,VERB,2.85,archaic,0.307945
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,watched,reflected,0.5641,12.0,VERB,VERB,4.12,register_shift,0.573787
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,thought,sighed,0.5635,4.0,VERB,VERB,3.13,register_shift,0.449854
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,he,considered,0.5626,8.0,PRON,VERB,5.08,category_shift,0.652957
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,tried,sighed,0.5618,4.0,VERB,VERB,3.13,register_shift,0.60397
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,was,pondered,0.56,4.0,AUX,VERB,2.85,archaic,0.579079
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,was,contemplated,0.56,4.0,AUX,VERB,3.25,category_shift,0.596201
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,reflected,0.56,4.0,VERB,VERB,4.12,register_shift,0.499436
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,in,gazed,0.559,8.0,ADP,VERB,2.83,archaic,0.65047
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,began,considered,0.5589,12.0,VERB,VERB,5.08,register_shift,0.602664
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,slept,sighed,0.5585,12.0,VERB,VERB,3.13,register_shift,0.17101
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,he,contemplated,0.5564,8.0,PRON,VERB,3.25,category_shift,0.658761
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,sighed,0.5562,12.0,VERB,VERB,3.13,register_shift,0.398191
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,was,gazed,0.5556,12.0,AUX,VERB,2.83,archaic,0.586425
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,watched,sighed,0.5553,4.0,VERB,VERB,3.13,register_shift,0.509111
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,considered,0.5525,12.0,VERB,VERB,5.08,register_shift,0.51006
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,began,sighed,0.5505,4.0,VERB,VERB,3.13,register_shift,0.611897
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,thought,sighed,0.5502,12.0,VERB,VERB,3.13,register_shift,0.449854
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,pondered,0.5495,12.0,VERB,VERB,2.85,archaic,0.488726
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,was,reflected,0.5487,4.0,AUX,VERB,4.12,category_shift,0.596582
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,he,gazed,0.5479,12.0,PRON,VERB,2.83,archaic,0.654872
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,slept,stared,0.5462,4.0,VERB,VERB,3.6,register_shift,0.569883
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,he,reflected,0.5456,8.0,PRON,VERB,4.12,category_shift,0.656578
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,asked,sighed,0.5449,4.0,VERB,VERB,3.13,register_shift,0.470059
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,tried,contemplated,0.5448,12.0,VERB,VERB,3.25,register_shift,0.635385
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,he,stared,0.5447,8.0,PRON,VERB,3.6,category_shift,0.665491
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,slept,considered,0.5446,8.0,VERB,VERB,5.08,register_shift,0.435998
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,began,stared,0.5431,12.0,VERB,VERB,3.6,register_shift,0.6612
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,tried,pondered,0.5413,12.0,VERB,VERB,2.85,archaic,0.624594
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,began,reflected,0.5406,4.0,VERB,VERB,4.12,register_shift,0.648861
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,took,gazed,0.5386,12.0,VERB,VERB,2.83,archaic,0.54057
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,began,contemplated,0.5381,12.0,VERB,VERB,3.25,register_shift,0.615882
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,slept,sighed,0.5371,4.0,VERB,VERB,3.13,register_shift,0.17101
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,asked,stared,0.5336,12.0,VERB,VERB,3.6,register_shift,0.632153
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,asked,gazed,0.5335,12.0,VERB,VERB,2.83,archaic,0.621246
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,he,sighed,0.5324,8.0,PRON,VERB,3.13,category_shift,0.641582
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,asked,reflected,0.5305,4.0,VERB,VERB,4.12,register_shift,0.519416
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,began,pondered,0.5275,12.0,VERB,VERB,2.85,archaic,0.623675
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,contemplated,0.5265,12.0,VERB,VERB,3.25,register_shift,0.546723
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,asked,reflected,0.5257,12.0,VERB,VERB,4.12,register_shift,0.519416
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,slept,gazed,0.5237,4.0,VERB,VERB,2.83,archaic,0.519497
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,tried,gazed,0.5235,12.0,VERB,VERB,2.83,archaic,0.645515
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,tried,stared,0.5212,12.0,VERB,VERB,3.6,register_shift,0.656947
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,in,considered,0.5211,8.0,ADP,VERB,5.08,category_shift,0.256908
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,in,reflected,0.5206,8.0,ADP,VERB,4.12,category_shift,0.62856
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,reflected,0.52,12.0,VERB,VERB,4.12,register_shift,0.499436
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,took,considered,0.5171,12.0,VERB,VERB,5.08,register_shift,0.326947
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,in,contemplated,0.5158,8.0,ADP,VERB,3.25,category_shift,0.183089
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,he,gazed,0.5131,4.0,PRON,VERB,2.83,archaic,0.654872
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,slept,reflected,0.5124,4.0,VERB,VERB,4.12,register_shift,0.353464
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,said,gazed,0.5112,12.0,VERB,VERB,2.83,archaic,0.61869
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,in,pondered,0.5104,8.0,ADP,VERB,2.85,archaic,0.346502
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,slept,stared,0.5087,12.0,VERB,VERB,3.6,register_shift,0.569883
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,was,considered,0.5085,12.0,AUX,VERB,5.08,category_shift,0.570681
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,slept,pondered,0.507,4.0,VERB,VERB,2.85,archaic,0.307945
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,looked,sighed,0.5061,12.0,VERB,VERB,3.13,register_shift,0.536336
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,he,pondered,0.5041,4.0,PRON,VERB,2.85,archaic,0.654321
olmo-tiny,sexual_liminal_1,He lay naked in his bed and,repression,slept,gazed,0.5031,12.0,VERB,VERB,2.83,archaic,0.519497
