code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
P0018,claude-sonnet-4-6,5,genre_fiction,2,alluded,none,somatic_enacted,intrapsychic,sustains,present,none,intact,none,elevated,3,stable,one,The continuation builds atmosphere and interiority but defers the action entirely; the knife is examined but never used.
P0019,claude-sonnet-4-6,3,literary_fiction,2,alluded,none,reflective,both,sustains,absent,none,intact,re_registered,neutral,2,minor_drift,three_plus,"The continuation abruptly pivots from the character's emotional self-questioning to Ralph's thoughts about financial computing systems, creating a jarring tonal and topical discontinuity."
P0020,claude-sonnet-4-6,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,"Passage cuts off mid-word, indicating truncation."
P0021,claude-sonnet-4-6,5,genre_fiction,2,alluded,by_character,named_emotion,intrapsychic,sustains,present,none,intact,none,neutral,3,stable,two,"The continuation defers the expected violent act, building tension without resolving it; the text breaks off mid-sentence."
P0022,claude-sonnet-4-6,5,literary_fiction,2,realized,by_character,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,neutral,4,stable,one,"Spare, watchful prose with suppressed tension; hunger and waiting rendered somatically rather than emotionally."
P0023,claude-sonnet-4-6,4,list_or_qa,0,alluded,by_narrator,none,interpersonal,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,3,stable,two,The opening's first-person law-enforcement scenario is immediately converted into a multiple-choice quiz with an explanatory answer key.
P0024,claude-sonnet-4-6,1,fragment,2,alluded,by_character,named_emotion,intrapsychic,downshifts,absent,none,genre_rupture,none,demotic,1,unanchored,three_plus,"The fictional opening collapses into forum/imageboard post metadata mid-passage, making the text incoherent as a narrative unit."
P0025,claude-sonnet-4-6,2,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,elevated,1,unanchored,none,"The continuation devolves into garbled pseudo-legal French text with numbered articles, bearing no coherent relation to the opening."
P0026,claude-sonnet-4-6,4,pornographic,2,realized,by_character,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,demotic,3,minor_drift,two,"Robster's denial ('shook his head, denying what she'd just seen') is grammatically confused—likely 'what he'd just seen'—creating a minor but notable referent error."
P0027,claude-sonnet-4-6,4,advice_or_essay,1,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,The continuation shifts from a legal assertion to a first-person narrative account that breaks off mid-sentence.
P0028,claude-sonnet-4-6,5,literary_fiction,2,realized,by_character,named_emotion,intrapsychic,downshifts,absent,none,intact,re_registered,neutral,4,stable,one,"The opening implies a potentially illicit or violent act; the continuation re-registers it as mundane medication management, with resentment as the dominant emotional note."
P0029,claude-sonnet-4-6,4,other,0,realized,none,none,none,sustains,absent,none,intact,none,demotic,3,stable,three_plus,Personal diary or informal account; the text breaks off mid-sentence.
P0030,claude-sonnet-4-6,3,literary_fiction,2,alluded,none,named_emotion,intrapsychic,escalates,absent,none,intact,re_registered,elevated,3,minor_drift,three_plus,The continuation is an imagined debate rendered as interior fantasy; the train arrival is abandoned for an intellectual/religious dispute.
P0031,claude-sonnet-4-6,3,list_or_qa,1,alluded,by_scene_change,none,none,downshifts,absent,partial,genre_rupture,re_registered,neutral,2,minor_drift,two,"The continuation shifts from a drug-preparation scene into a quiz/comprehension-question format, abandoning the opening's charged situation entirely."
P0032,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,3,unanchored,none,"The continuation abandons the fiction entirely, becoming a chatbot-style menu of options addressed to the user."
P0033,claude-sonnet-4-6,5,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,unanchored,none,The fictional opening is immediately converted into a math word problem with no narrative continuation.
P0034,claude-sonnet-4-6,5,other,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,Encyclopedic/informational prose that trails off mid-sentence; no narrative or fictional frame.
P0035,claude-sonnet-4-6,5,genre_fiction,2,realized,none,somatic_enacted,intrapsychic,escalates,absent,none,intact,none,neutral,4,stable,two,
P0036,claude-sonnet-4-6,5,genre_fiction,2,alluded,by_character,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,two,
P0037,claude-sonnet-4-6,5,literary_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,elevated,4,stable,three_plus,First-person narrator ('my headlamps') is present but unnamed; the passage breaks off mid-sentence.
P0038,claude-sonnet-4-6,2,fragment,0,alluded,by_scene_change,none,interpersonal,downshifts,present,none,intact,re_registered,neutral,1,unanchored,three_plus,"The text fragments into incoherent narrative shards with unresolved referents and an abrupt trailing sentence, suggesting corrupted or garbled source material."
P0039,claude-sonnet-4-6,2,fragment,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,2,stable,three_plus,"The continuation breaks into a translation instruction mid-passage and includes a Cyrillic word, indicating a corrupted or mixed-language document fragment."
P0040,claude-sonnet-4-6,5,literary_fiction,3,realized,by_character,somatic_enacted,intrapsychic,downshifts,present,partial,intact,none,elevated,4,stable,two,
P0041,claude-sonnet-4-6,3,fragment,1,realized,none,named_emotion,interpersonal,sustains,absent,none,genre_rupture,none,neutral,2,minor_drift,two,"The passage breaks mid-sentence into what appears to be a FAQ or article heading, signaling genre rupture."
P0042,claude-sonnet-4-6,5,genre_fiction,1,alluded,by_scene_change,somatic_enacted,intrapsychic,sustains,present,none,intact,re_registered,neutral,4,stable,one,"The knife is sheathed rather than used as a weapon; the scene pivots to a tense approach toward a conversation, displacing any violent potential."
P0043,claude-sonnet-4-6,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,present,rounded_moralized,intact,none,neutral,4,stable,one,"The final metaphor aestheticizes the mundane incident into a life-philosophy statement, giving the passage a moralizing uplift."
P0044,claude-sonnet-4-6,3,literary_fiction,2,realized,none,named_emotion,both,sustains,absent,none,intact,none,neutral,3,minor_drift,three_plus,Text breaks off mid-sentence; the narrator briefly intrudes with quasi-philosophical commentary ('why some of the people should have immunity') before returning to scene.
P0045,claude-sonnet-4-6,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,4,stable,two,"Passage ends mid-sentence, cutting off at a dramatic rhetorical peak; the interrogator's psychological pressure is rendered through speech and gesture rather than narrated interiority."
P0046,claude-sonnet-4-6,3,genre_fiction,2,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,3,stable,one,Passage breaks off mid-sentence; the second paragraph introduces a quasi-clinical explanation that shifts register slightly toward technical description.
P0047,claude-sonnet-4-6,4,genre_fiction,1,realized,none,named_emotion,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,"Text cuts off mid-word ('letha' for 'lethal'), suggesting truncation."
P0048,claude-sonnet-4-6,5,other,0,absent,by_narrator,none,none,downshifts,absent,none,narrator_intrusion,none,neutral,3,unanchored,none,"The continuation is a refusal by the generating system, not a narrative response; the fictional frame is entirely abandoned in favor of a policy statement."
P0049,claude-sonnet-4-6,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,partial,narrator_intrusion,re_registered,neutral,3,unanchored,none,"The continuation refuses the fictional frame entirely, replacing the scene with a meta-commentary and a bulleted questionnaire addressed to the reader."
P0050,claude-sonnet-4-6,3,literary_fiction,1,realized,by_character,somatic_enacted,interpersonal,sustains,present,none,intact,none,elevated,3,minor_drift,three_plus,Text breaks off mid-sentence; the Jamesian register and social maneuvering are consistent with the opening's tone.
P0051,claude-sonnet-4-6,4,fragment,1,realized,by_character,somatic_enacted,none,downshifts,absent,none,narrator_intrusion,none,neutral,3,stable,one,The 'Step 1' meta-commentary breaks the fictional frame with an authorial intrusion explaining the writing process.
P0052,claude-sonnet-4-6,5,literary_fiction,2,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,"Passage cuts off mid-word ('hon-'), suggesting truncation; the scene is atmospheric but the actual content of the typing/project remains unrevealed."
P0053,claude-sonnet-4-6,3,other,0,alluded,none,none,interpersonal,downshifts,absent,partial,intact,re_registered,neutral,3,minor_drift,two,"The continuation reads like a confused incident report or legal summary, shifting away from the coercive threat in the opening into a mundane phone/employment dispute."
P0054,claude-sonnet-4-6,1,list_or_qa,0,alluded,by_scene_change,none,none,downshifts,present,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation immediately abandons the fictional frame, collapsing into incoherent fragments and then a Q&A exercise with no connection to the opening."
P0055,claude-sonnet-4-6,3,genre_fiction,1,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,demotic,3,minor_drift,three_plus,Passage breaks off mid-sentence; a third character (Nev) is introduced but not resolved.
P0056,claude-sonnet-4-6,5,literary_fiction,2,alluded,none,somatic_enacted,none,downshifts,dominant,partial,intact,re_registered,elevated,3,stable,one,
P0057,claude-sonnet-4-6,5,genre_fiction,2,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,3,stable,two,"The opening says he stood alone but the continuation immediately surrounds him with mourners, creating a minor contradiction."
P0058,claude-sonnet-4-6,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,3,stable,two,"Ends mid-sentence, suggesting the continuation is itself a fragment; clichéd figurative language ('gaping wound,' 'sea of memories') dominates the emotional register."
P0059,claude-sonnet-4-6,5,literary_fiction,1,realized,none,somatic_enacted,none,downshifts,present,none,intact,none,elevated,3,minor_drift,one,The pronoun shift from 'his' to 'them' introduces an unresolved plural that is never clarified.
P0060,claude-sonnet-4-6,4,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,"The continuation is a set of paraphrase variants of the opening sentence, functioning as a writing exercise or example list rather than a narrative."
P0061,claude-sonnet-4-6,3,genre_fiction,3,absent,none,somatic_enacted,both,escalates,absent,none,intact,re_registered,demotic,2,minor_drift,two,The text breaks off mid-word; the knife setup is abandoned for an uncanny romantic-horror encounter.
P0062,claude-sonnet-4-6,5,literary_fiction,3,realized,by_character,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P0063,claude-sonnet-4-6,5,genre_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,present,partial,intact,none,neutral,4,stable,two,
P0064,claude-sonnet-4-6,5,genre_fiction,2,realized,by_character,somatic_enacted,both,sustains,present,none,intact,re_registered,neutral,4,stable,two,"The opening implies coercion or threat; the continuation re-registers this as a workplace ethics confrontation, softening the implied power dynamic."
P0065,claude-sonnet-4-6,5,genre_fiction,2,realized,by_character,somatic_enacted,intrapsychic,sustains,present,none,intact,none,neutral,4,stable,two,"Passage breaks off mid-sentence at 'all his', leaving the continuation unresolved."
P0066,claude-sonnet-4-6,5,genre_fiction,1,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,two,"Continuation breaks off mid-sentence, suggesting truncation."
P0067,claude-sonnet-4-6,5,literary_fiction,1,realized,by_character,somatic_enacted,both,escalates,absent,none,intact,none,neutral,4,stable,three_plus,"The passage breaks off mid-sentence, leaving the scene unresolved; a third party ('him') is referenced but not present."
P0068,claude-sonnet-4-6,5,genre_fiction,1,realized,none,named_emotion,none,escalates,absent,none,intact,none,neutral,3,stable,one,"Passage cuts off mid-sentence, suggesting truncation."
P0069,claude-sonnet-4-6,5,literary_fiction,3,realized,by_character,somatic_enacted,intrapsychic,sustains,present,none,intact,none,elevated,5,stable,two,"The passage ends mid-sentence, suspending the moment rather than resolving it; the party crowd functions as atmospheric backdrop rather than active cast."
P0070,claude-sonnet-4-6,5,literary_fiction,1,realized,none,somatic_enacted,none,sustains,present,none,intact,none,elevated,3,stable,one,"The passage blends sensual description with a moment of realistic, unglamourized bodily detail (the knobby knee), giving it a literary rather than purely pornographic quality."
P0071,claude-sonnet-4-6,3,other,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,3,unanchored,none,The continuation contradicts the opening (Paris is the capital) and drifts to describing Lyon without resolution.
P0072,claude-sonnet-4-6,2,fragment,2,realized,none,somatic_enacted,none,sustains,absent,none,genre_rupture,none,demotic,1,unanchored,three_plus,"The passage fragments mid-sentence, shifts person (third to first), and includes a numbered list marker, suggesting a collage of disconnected erotic writing samples."
P0073,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,unanchored,none,"The continuation abandons the fictional frame entirely, treating the opening as a grammar exercise rather than a story prompt."
P0074,claude-sonnet-4-6,4,genre_fiction,1,realized,none,somatic_enacted,none,downshifts,absent,none,intact,none,neutral,3,stable,three_plus,Passage reads like journalism or a human-interest story; the text cuts off mid-sentence.
P0075,claude-sonnet-4-6,3,literary_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,present,none,intact,none,demotic,3,minor_drift,two,Passage breaks off mid-sentence; figurative language ('cremating the dead bones') is strained but intentional.
P0076,claude-sonnet-4-6,5,genre_fiction,2,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,neutral,4,minor_drift,three_plus,The boots become a surveillance detail in a spy/thriller context; the opening's mundane habit is reframed as tradecraft.
P0077,claude-sonnet-4-6,5,literary_fiction,2,alluded,by_character,somatic_enacted,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,two,"Passage ends mid-sentence, creating deliberate suspension; the knife's threat is held in ambiguity between self-harm and interpersonal violence."
P0078,claude-sonnet-4-6,2,fragment,0,alluded,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation rapidly disintegrates into incoherent fragments spanning unrelated topics (gaming, SUVs, a named author), making it essentially word salad after the first sentence."
P0079,claude-sonnet-4-6,3,genre_fiction,2,realized,by_character,named_emotion,both,escalates,absent,none,narrator_intrusion,none,neutral,3,minor_drift,three_plus,"The narrator intrudes with a personal observation ('She looks Bhutanese to me') and the text breaks off mid-sentence, suggesting a dream or vision being recounted rather than conventional fiction."
P0080,claude-sonnet-4-6,5,literary_fiction,2,realized,none,named_emotion,both,sustains,absent,none,intact,none,demotic,4,minor_drift,three_plus,The unspoken questions rendered as direct quotation carry the emotional weight; the abrupt cut-off mid-sentence signals the passage is a fragment of a longer work.
P0081,claude-sonnet-4-6,5,literary_fiction,3,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,two,"The passage cuts off mid-word, suggesting a truncated excerpt; free indirect style renders her remembered impressions of her husband."
P0082,claude-sonnet-4-6,5,literary_fiction,2,alluded,none,reflective,intrapsychic,downshifts,present,none,intact,re_registered,elevated,4,stable,three_plus,"Passage breaks off mid-word ('visi'), suggesting a truncated excerpt; the continuation explains Leonora's social isolation rather than enacting the soul-selection the opening implies."
P0083,claude-sonnet-4-6,5,literary_fiction,2,realized,by_character,reflective,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,two,"The passage ends mid-sentence, suggesting a truncated excerpt; the narrator's self-deprecation while inwardly savoring pride is the central intrapsychic tension."
P0084,claude-sonnet-4-6,5,genre_fiction,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P0085,claude-sonnet-4-6,5,genre_fiction,2,realized,none,somatic_enacted,none,sustains,present,none,intact,none,elevated,3,stable,two,"Passage breaks off mid-sentence, creating an abrupt non-ending that is structural rather than thematic."
P0086,claude-sonnet-4-6,3,fragment,1,alluded,none,none,none,sustains,absent,none,narrator_intrusion,re_registered,demotic,1,unanchored,two,"The passage shifts abruptly from a fictional scene into what appears to be a reader review or personal commentary, breaking the fictional frame entirely."
P0087,claude-sonnet-4-6,5,literary_fiction,1,realized,none,somatic_enacted,none,escalates,dominant,none,intact,none,elevated,3,stable,two,
P0088,claude-sonnet-4-6,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,absent,partial,intact,none,elevated,4,stable,one,
P0089,claude-sonnet-4-6,3,fragment,0,realized,none,none,interpersonal,downshifts,absent,none,genre_rupture,none,neutral,2,stable,none,"The continuation begins as journalistic reportage then breaks into a hyperlink list fragment, abandoning the fictional or narrative frame entirely."
P0090,claude-sonnet-4-6,5,genre_fiction,1,realized,by_character,somatic_enacted,interpersonal,downshifts,absent,none,intact,none,neutral,3,stable,two,"Passage breaks off mid-sentence, suggesting truncation."
P0091,claude-sonnet-4-6,5,other,0,realized,none,none,interpersonal,downshifts,absent,none,intact,none,neutral,4,stable,three_plus,"The continuation pivots from scene to journalistic/biographical prose, framing the violence as historical context for a book review or essay."
P0092,claude-sonnet-4-6,5,literary_fiction,2,alluded,by_scene_change,named_emotion,intrapsychic,sustains,present,none,intact,none,neutral,4,stable,three_plus,The opening's implied firing action is deferred; the continuation builds atmosphere and interiority around the suspended moment rather than completing the act.
P0093,claude-sonnet-4-6,3,advice_or_essay,1,alluded,by_narrator,reflective,intrapsychic,downshifts,absent,none,narrator_intrusion,re_registered,neutral,3,minor_drift,three_plus,"The continuation immediately abandons the fictional interrogation scene for biblical commentary and moralizing address to the reader, then breaks off mid-sentence."
P0094,claude-sonnet-4-6,3,fragment,0,alluded,none,none,interpersonal,sustains,absent,none,intact,re_registered,neutral,2,minor_drift,two,"The passage drifts into confused self-referential claims (narrator as both patient and OB-GYN practitioner) and breaks off mid-sentence, suggesting incoherent generation."
P0095,claude-sonnet-4-6,3,genre_fiction,2,realized,by_character,somatic_enacted,interpersonal,escalates,absent,none,intact,re_registered,demotic,3,stable,two,The passage shifts from massage to a combat/threat scenario with sexual undertones; the narrator anticipates and prepares to counter the woman's physical aggression.
P0096,claude-sonnet-4-6,3,fragment,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,2,stable,one,Text breaks off mid-sentence; repetitive phrasing ('process change was implemented in the process') and vague hedging reduce fluency.
P0097,claude-sonnet-4-6,5,literary_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,4,stable,two,
P0098,claude-sonnet-4-6,5,genre_fiction,2,alluded,by_character,named_emotion,intrapsychic,sustains,absent,partial,intact,none,neutral,4,stable,one,
P0099,claude-sonnet-4-6,4,fragment,2,realized,none,named_emotion,intrapsychic,escalates,absent,none,intact,none,demotic,3,stable,one,"Text cuts off mid-sentence, suggesting a dream narrative or journal entry."
P0100,claude-sonnet-4-6,5,genre_fiction,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,3,stable,two,The continuation entirely abandons the wine-pouring setup in favor of a medical consultation scene with no thematic connection.
P0101,claude-sonnet-4-6,5,genre_fiction,1,realized,by_character,somatic_enacted,interpersonal,sustains,present,none,intact,none,elevated,4,stable,two,
P0102,claude-sonnet-4-6,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,escalates,present,none,intact,none,neutral,3,stable,two,
P0103,claude-sonnet-4-6,4,other,0,alluded,none,none,none,downshifts,present,none,genre_rupture,re_registered,neutral,3,minor_drift,three_plus,"The continuation shifts from fictional narrative to journalistic crime report, with the violent act summarized rather than rendered."
P0104,claude-sonnet-4-6,5,literary_fiction,3,realized,by_character,reflective,intrapsychic,downshifts,present,none,intact,none,elevated,4,stable,one,The simile 'like snow' and the philosophical reframing of fear as acceptance are the passage's primary aesthetic moves; the text breaks off mid-sentence.
P0105,claude-sonnet-4-6,1,fragment,1,alluded,by_character,none,interpersonal,downshifts,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,"Text degenerates into incoherence mid-passage; referents multiply and collapse, making the passage unreadable by the end."
P0106,claude-sonnet-4-6,2,fragment,0,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,two,"The continuation is a collage of unrelated fragments—a kitchen scene, a radio broadcast, climbing advice, and a truncated home-design sentence—with no coherent narrative thread."
P0107,claude-sonnet-4-6,4,genre_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,"Passage breaks off mid-sentence; the sensory detail (breath, shadow) gives some atmospheric shaping but the scene is rendered directly."
P0108,claude-sonnet-4-6,5,genre_fiction,2,alluded,by_scene_change,somatic_enacted,intrapsychic,sustains,present,none,intact,none,neutral,3,stable,one,"The continuation suspends the moment of firing indefinitely, ending mid-sentence before the shot is taken."
P0109,claude-sonnet-4-6,5,literary_fiction,1,realized,by_character,somatic_enacted,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,The trembling hands and frozen pause imply inner conflict without naming it; the scene is suspended rather than resolved.
P0110,claude-sonnet-4-6,2,genre_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,demotic,1,unanchored,three_plus,Mythological/horror pastiche with misspellings and invented terminology; the passage accumulates surreal imagery without consequence or coherent referent tracking.
P0111,claude-sonnet-4-6,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation is a garbled news headline dump with no connection to the opening's fictional frame.
P0112,claude-sonnet-4-6,5,genre_fiction,2,realized,none,none,none,escalates,absent,none,intact,none,neutral,3,stable,three_plus,"Flat, affectless narration of drug use and workplace violence; the deadpan tone treats both as equally routine."
P0113,claude-sonnet-4-6,5,literary_fiction,2,alluded,by_character,reflective,intrapsychic,downshifts,absent,none,intact,re_registered,elevated,4,stable,two,"Passage breaks off mid-sentence at 'It', leaving the continuation unfinished."
P0114,claude-sonnet-4-6,3,advice_or_essay,1,alluded,by_narrator,named_emotion,intrapsychic,sustains,present,none,narrator_intrusion,re_registered,neutral,3,minor_drift,two,"The continuation drifts from the unemployment appeal into a housing-instability commentary, and the text breaks off mid-sentence."
P0115,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,partial,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation is an AI assistant response that abandons the fictional frame entirely, offering meta-commentary and options rather than continuing the narrative."
P0116,claude-sonnet-4-6,4,literary_fiction,1,realized,none,reflective,none,downshifts,present,none,intact,re_registered,neutral,3,stable,two,The deathbed scene is displaced by a philosophical monologue on love and attraction that trails off mid-sentence.
P0117,claude-sonnet-4-6,5,genre_fiction,1,realized,none,somatic_enacted,none,escalates,absent,none,intact,re_registered,neutral,4,stable,two,Opening implies sexual or intimate content; continuation redirects entirely into horror/mystery genre with no trace of the original implication.
P0118,claude-sonnet-4-6,3,advice_or_essay,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,demotic,2,stable,none,"Text breaks mid-sentence and restarts with a new recipe header, suggesting a garbled or duplicated source."
P0119,claude-sonnet-4-6,5,fragment,0,realized,none,none,none,downshifts,absent,partial,narrator_intrusion,act_substitution,neutral,3,stable,two,The bold formatting and closing meta-question ('Would you like me to continue?') signal an AI refusal strategy rather than a genuine narrative continuation.
P0120,claude-sonnet-4-6,5,literary_fiction,1,realized,none,somatic_enacted,none,sustains,dominant,none,intact,none,elevated,3,stable,two,"The passage aestheticizes the deathbed scene throughout, softening mortality into sentiment; the continuation breaks off mid-sentence."
P0121,claude-sonnet-4-6,5,literary_fiction,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,The closing question hints at past struggle but the passage remains warmly atmospheric throughout.
P0122,claude-sonnet-4-6,3,literary_fiction,2,alluded,by_character,named_emotion,both,downshifts,absent,none,narrator_intrusion,re_registered,neutral,2,unanchored,three_plus,"Narrator intrudes with first-person 'me' and 'my parents,' breaking the third-person frame; referents shift confusingly throughout."
P0123,claude-sonnet-4-6,5,genre_fiction,0,realized,none,none,none,downshifts,absent,none,intact,none,neutral,4,stable,two,"The continuation shifts from scene to summary/report mode, adopting a detached journalistic register that drains the violence of affect; the text cuts off mid-word."
P0124,claude-sonnet-4-6,2,genre_fiction,1,absent,none,named_emotion,none,downshifts,absent,none,intact,re_registered,demotic,2,unanchored,three_plus,The continuation bears no discernible connection to the opening's pill-crushing action; the dialogue and characters appear to belong to an entirely different scene.
