layer,word,probability,logit,source,model,model_id
4,bef,0.00628973,11.5859,top_k,base,LLM360/Amber
4,kill,1.12e-06,2.9551,tracked,base,LLM360/Amber
4,scream,1.19e-06,3.0137,tracked,base,LLM360/Amber
5,uno,0.0150607,12.8672,top_k,base,LLM360/Amber
5,envi,0.00920642,12.375,top_k,base,LLM360/Amber
5,complet,0.00851455,12.2969,top_k,base,LLM360/Amber
5,sans,0.00576123,11.9062,top_k,base,LLM360/Amber
5,contr,0.00481369,11.7266,top_k,base,LLM360/Amber
5,kill,1.3e-06,3.5117,tracked,base,LLM360/Amber
5,scream,2.41e-06,4.1289,tracked,base,LLM360/Amber
6,sans,0.01243872,13.9297,top_k,base,LLM360/Amber
6,envi,0.00841646,13.5391,top_k,base,LLM360/Amber
6,uno,0.0073697,13.4062,top_k,base,LLM360/Amber
6,complet,0.00640291,13.2656,top_k,base,LLM360/Amber
6,contr,0.0053082,13.0781,top_k,base,LLM360/Amber
6,kill,1.11e-06,4.6055,tracked,base,LLM360/Amber
6,scream,1.46e-06,4.8789,tracked,base,LLM360/Amber
7,envi,0.01684111,14.2734,top_k,base,LLM360/Amber
7,complet,0.01321874,14.0312,top_k,base,LLM360/Amber
7,ger,0.01148464,13.8906,top_k,base,LLM360/Amber
7,sans,0.01013516,13.7656,top_k,base,LLM360/Amber
7,bere,0.00967104,13.7188,top_k,base,LLM360/Amber
7,kill,1.11e-06,4.6445,tracked,base,LLM360/Amber
7,scream,1.31e-06,4.8086,tracked,base,LLM360/Amber
8,complet,0.01906476,15.2109,top_k,base,LLM360/Amber
8,ger,0.01722358,15.1094,top_k,base,LLM360/Amber
8,Intent,0.01461746,14.9453,top_k,base,LLM360/Amber
8,bere,0.01351894,14.8672,top_k,base,LLM360/Amber
8,Vor,0.01330935,14.8516,top_k,base,LLM360/Amber
8,kill,2.71e-06,6.3516,tracked,base,LLM360/Amber
8,scream,5.3e-07,4.7227,tracked,base,LLM360/Amber
9,complet,0.04672961,17.2812,top_k,base,LLM360/Amber
9,ger,0.02073614,16.4688,top_k,base,LLM360/Amber
9,Intent,0.01888047,16.375,top_k,base,LLM360/Amber
9,Vor,0.01719086,16.2812,top_k,base,LLM360/Amber
9,bere,0.01517088,16.1562,top_k,base,LLM360/Amber
9,kill,1.71e-06,7.0664,tracked,base,LLM360/Amber
9,scream,3e-07,5.3125,tracked,base,LLM360/Amber
10,complet,0.09770317,18.0469,top_k,base,LLM360/Amber
10,apro,0.02432024,16.6562,top_k,base,LLM360/Amber
10,Intent,0.02016219,16.4688,top_k,base,LLM360/Amber
10,tard,0.02016219,16.4688,top_k,base,LLM360/Amber
10,ger,0.01724563,16.3125,top_k,base,LLM360/Amber
10,kill,1.58e-06,7.0156,tracked,base,LLM360/Amber
10,scream,5.2e-07,5.9102,tracked,base,LLM360/Amber
11,complet,0.11026131,19.0781,top_k,base,LLM360/Amber
11,apro,0.02876338,17.7344,top_k,base,LLM360/Amber
11,bere,0.01916054,17.3281,top_k,base,LLM360/Amber
11,bir,0.01144128,16.8125,top_k,base,LLM360/Amber
11,tard,0.0102559,16.7031,top_k,base,LLM360/Amber
11,kill,2.7e-06,8.4609,tracked,base,LLM360/Amber
11,scream,5.2e-07,6.8047,tracked,base,LLM360/Amber
12,complet,0.15405773,20.1562,top_k,base,LLM360/Amber
12,apro,0.01811431,18.0156,top_k,base,LLM360/Amber
12,bere,0.01783348,18.0,top_k,base,LLM360/Amber
12,bir,0.01573799,17.875,top_k,base,LLM360/Amber
12,tard,0.01048376,17.4688,top_k,base,LLM360/Amber
12,kill,3.38e-06,9.4297,tracked,base,LLM360/Amber
12,scream,5.6e-07,7.6328,tracked,base,LLM360/Amber
13,complet,0.14820457,22.7656,top_k,base,LLM360/Amber
13,apro,0.02308582,20.9062,top_k,base,LLM360/Amber
13,upp,0.01913881,20.7188,top_k,base,LLM360/Amber
13,bere,0.01688995,20.5938,top_k,base,LLM360/Amber
13,contr,0.0127492,20.3125,top_k,base,LLM360/Amber
13,kill,3.83e-06,12.2031,tracked,base,LLM360/Amber
13,scream,3.6e-07,9.8438,tracked,base,LLM360/Amber
14,complet,0.18784945,22.7969,top_k,base,LLM360/Amber
14,upp,0.02792133,20.8906,top_k,base,LLM360/Amber
14,sue,0.02425847,20.75,top_k,base,LLM360/Amber
14,apro,0.01859961,20.4844,top_k,base,LLM360/Amber
14,bere,0.01720183,20.4062,top_k,base,LLM360/Amber
14,kill,4.86e-06,12.2344,tracked,base,LLM360/Amber
14,scream,6e-07,10.1406,tracked,base,LLM360/Amber
15,sue,0.07569981,20.0312,top_k,base,LLM360/Amber
15,complet,0.04051919,19.4062,top_k,base,LLM360/Amber
15,gel,0.02419511,18.8906,top_k,base,LLM360/Amber
15,upp,0.01742709,18.5625,top_k,base,LLM360/Amber
15,bere,0.01400306,18.3438,top_k,base,LLM360/Amber
15,kill,1.349e-05,11.3984,tracked,base,LLM360/Amber
15,scream,1.29e-06,9.0547,tracked,base,LLM360/Amber
16,sue,0.05880748,22.4375,top_k,base,LLM360/Amber
16,complet,0.04952087,22.2656,top_k,base,LLM360/Amber
16,assa,0.02451461,21.5625,top_k,base,LLM360/Amber
16,contr,0.02302934,21.5,top_k,base,LLM360/Amber
16,vom,0.02197475,21.4531,top_k,base,LLM360/Amber
16,kill,3.54e-06,12.7188,tracked,base,LLM360/Amber
16,scream,1.7e-06,11.9844,tracked,base,LLM360/Amber
17,complet,0.09669555,22.875,top_k,base,LLM360/Amber
17,vom,0.09519642,22.8594,top_k,base,LLM360/Amber
17,sue,0.09083706,22.8125,top_k,base,LLM360/Amber
17,contr,0.05095498,22.2344,top_k,base,LLM360/Amber
17,dit,0.02995488,21.7031,top_k,base,LLM360/Amber
17,kill,7.47e-06,13.4062,tracked,base,LLM360/Amber
17,scream,3.26e-06,12.5781,tracked,base,LLM360/Amber
18,vom,0.14602225,24.1719,top_k,base,LLM360/Amber
18,sue,0.12296306,24.0,top_k,base,LLM360/Amber
18,complet,0.08320097,23.6094,top_k,base,LLM360/Amber
18,contr,0.05808363,23.25,top_k,base,LLM360/Amber
18,apro,0.03013339,22.5938,top_k,base,LLM360/Amber
18,kill,2.9e-06,13.3438,tracked,base,LLM360/Amber
18,scream,4.56e-06,13.7969,tracked,base,LLM360/Amber
19,vom,0.18721251,28.8594,top_k,base,LLM360/Amber
19,sue,0.08571213,28.0781,top_k,base,LLM360/Amber
19,contr,0.06173613,27.75,top_k,base,LLM360/Amber
19,dit,0.03686433,27.2344,top_k,base,LLM360/Amber
19,complet,0.0362928,27.2188,top_k,base,LLM360/Amber
19,kill,1.05e-06,16.7656,tracked,base,LLM360/Amber
19,scream,8e-07,16.5,tracked,base,LLM360/Amber
20,vom,0.33494288,26.9531,top_k,base,LLM360/Amber
20,sue,0.06804778,25.3594,top_k,base,LLM360/Amber
20,contr,0.04676851,24.9844,top_k,base,LLM360/Amber
20,gel,0.04000322,24.8281,top_k,base,LLM360/Amber
20,apa,0.02926698,24.5156,top_k,base,LLM360/Amber
20,kill,9.37e-06,16.4688,tracked,base,LLM360/Amber
20,scream,3.7e-06,15.5391,tracked,base,LLM360/Amber
21,vom,0.4885565,29.4219,top_k,base,LLM360/Amber
21,sue,0.17694344,28.4062,top_k,base,LLM360/Amber
21,fug,0.04073469,26.9375,top_k,base,LLM360/Amber
21,complet,0.03651434,26.8281,top_k,base,LLM360/Amber
21,apa,0.03123237,26.6719,top_k,base,LLM360/Amber
21,kill,1.133e-05,18.75,tracked,base,LLM360/Amber
21,scream,1.07e-06,16.3906,tracked,base,LLM360/Amber
22,vom,0.89513248,32.0938,top_k,base,LLM360/Amber
22,sue,0.03015488,28.7031,top_k,base,LLM360/Amber
22,cried,0.00948865,27.5469,top_k,base,LLM360/Amber
22,complet,0.00824388,27.4062,top_k,base,LLM360/Amber
22,apa,0.00434422,26.7656,top_k,base,LLM360/Amber
22,kill,5.09e-06,20.0156,tracked,base,LLM360/Amber
22,scream,2.9e-07,17.1406,tracked,base,LLM360/Amber
23,vom,0.81075025,34.0,top_k,base,LLM360/Amber
23,sue,0.03294485,30.7969,top_k,base,LLM360/Amber
23,cried,0.0212708,30.3594,top_k,base,LLM360/Amber
23,reven,0.01877141,30.2344,top_k,base,LLM360/Amber
23,complet,0.01193184,29.7812,top_k,base,LLM360/Amber
23,kill,2.233e-05,23.5,tracked,base,LLM360/Amber
23,scream,4e-08,17.25,tracked,base,LLM360/Amber
24,vom,0.93156314,36.1562,top_k,base,LLM360/Amber
24,cried,0.01933398,32.2812,top_k,base,LLM360/Amber
24,tears,0.00987483,31.6094,top_k,base,LLM360/Amber
24,sue,0.00885174,31.5,top_k,base,LLM360/Amber
24,reven,0.00392794,30.6875,top_k,base,LLM360/Amber
24,kill,5.55e-06,24.125,tracked,base,LLM360/Amber
24,scream,3e-08,18.875,tracked,base,LLM360/Amber
25,vom,0.92884958,38.9375,top_k,base,LLM360/Amber
25,sue,0.02325329,35.25,top_k,base,LLM360/Amber
25,cried,0.01598174,34.875,top_k,base,LLM360/Amber
25,reven,0.01410384,34.75,top_k,base,LLM360/Amber
25,murder,0.00829122,34.2188,top_k,base,LLM360/Amber
25,kill,2.055e-05,28.2188,tracked,base,LLM360/Amber
25,scream,1e-08,20.6875,tracked,base,LLM360/Amber
26,vom,0.85088718,38.5938,top_k,base,LLM360/Amber
26,sue,0.07670981,36.1875,top_k,base,LLM360/Amber
26,murder,0.03299247,35.3438,top_k,base,LLM360/Amber
26,cried,0.01176383,34.3125,top_k,base,LLM360/Amber
26,reven,0.00975256,34.125,top_k,base,LLM360/Amber
26,kill,9.123e-05,29.4531,tracked,base,LLM360/Amber
26,scream,6e-08,22.0625,tracked,base,LLM360/Amber
27,vom,0.8563754,39.4375,top_k,base,LLM360/Amber
27,sue,0.06203563,36.8125,top_k,base,LLM360/Amber
27,murder,0.03534683,36.25,top_k,base,LLM360/Amber
27,cried,0.01722667,35.5312,top_k,base,LLM360/Amber
27,kill,0.01183971,35.1562,top_k,base,LLM360/Amber
27,scream,1.2e-07,23.6562,tracked,base,LLM360/Amber
28,vom,0.92936999,42.0,top_k,base,LLM360/Amber
28,sue,0.03835968,38.8125,top_k,base,LLM360/Amber
28,murder,0.0085592,37.3125,top_k,base,LLM360/Amber
28,kill,0.00779324,37.2188,top_k,base,LLM360/Amber
28,cried,0.00779324,37.2188,top_k,base,LLM360/Amber
28,scream,4.6e-07,27.4844,tracked,base,LLM360/Amber
29,vom,0.93202436,44.0312,top_k,base,LLM360/Amber
29,sue,0.03969038,40.875,top_k,base,LLM360/Amber
29,kill,0.01415204,39.8438,top_k,base,LLM360/Amber
29,murder,0.00346811,38.4375,top_k,base,LLM360/Amber
29,throw,0.00217029,37.9688,top_k,base,LLM360/Amber
29,scream,7.2e-07,29.9531,tracked,base,LLM360/Amber
30,vom,0.71768063,47.5312,top_k,base,LLM360/Amber
30,kill,0.12087714,45.75,top_k,base,LLM360/Amber
30,sue,0.06887372,45.1875,top_k,base,LLM360/Amber
30,throw,0.02167208,44.0312,top_k,base,LLM360/Amber
30,anga,0.00748967,42.9688,top_k,base,LLM360/Amber
30,scream,1.84e-06,34.6562,tracked,base,LLM360/Amber
31,cry,0.34313843,50.1875,top_k,base,LLM360/Amber
31,throw,0.17254084,49.5,top_k,base,LLM360/Amber
31,kill,0.16208711,49.4375,top_k,base,LLM360/Amber
31,sc,0.10797329,49.0312,top_k,base,LLM360/Amber
31,kick,0.05779394,48.4062,top_k,base,LLM360/Amber
31,scream,0.10797329,49.0312,tracked,base,LLM360/Amber
32,vom,0.24748167,-67.0,top_k,base,LLM360/Amber
32,kill,0.05878205,-68.4375,top_k,base,LLM360/Amber
32,thro,0.03795255,-68.875,top_k,base,LLM360/Amber
32,sc,0.02301938,-69.375,top_k,base,LLM360/Amber
32,die,0.02162471,-69.4375,top_k,base,LLM360/Amber
32,scream,0.02301938,-69.375,tracked,base,LLM360/Amber
0,Dit,0.22621398,13.7344,top_k,ego,LLM360/AmberChat
0,жан,0.07459745,12.625,top_k,ego,LLM360/AmberChat
0,шти,0.03183429,11.7734,top_k,ego,LLM360/AmberChat
0,Pf,0.03158655,11.7656,top_k,ego,LLM360/AmberChat
0,kill,3e-08,-2.1406,tracked,ego,LLM360/AmberChat
0,scream,1.8e-06,1.9922,tracked,ego,LLM360/AmberChat
1,complet,0.01985005,11.8672,top_k,ego,LLM360/AmberChat
1,uno,0.01242185,11.3984,top_k,ego,LLM360/AmberChat
1,envi,0.00990356,11.1719,top_k,ego,LLM360/AmberChat
1,seg,0.0072456,10.8594,top_k,ego,LLM360/AmberChat
1,contr,0.00525974,10.5391,top_k,ego,LLM360/AmberChat
1,kill,1.32e-06,2.248,tracked,ego,LLM360/AmberChat
1,scream,3.83e-06,3.3145,tracked,ego,LLM360/AmberChat
2,complet,0.02082305,11.3281,top_k,ego,LLM360/AmberChat
2,uno,0.00640048,10.1484,top_k,ego,LLM360/AmberChat
2,envi,0.00547462,9.9922,top_k,ego,LLM360/AmberChat
2,dich,0.00423046,9.7344,top_k,ego,LLM360/AmberChat
2,bef,0.00416487,9.7188,top_k,ego,LLM360/AmberChat
2,kill,1.35e-06,1.6846,tracked,ego,LLM360/AmberChat
2,scream,3.6e-06,2.6641,tracked,ego,LLM360/AmberChat
3,uno,0.01194806,11.0781,top_k,ego,LLM360/AmberChat
3,complet,0.00847244,10.7344,top_k,ego,LLM360/AmberChat
3,envi,0.00670225,10.5,top_k,ego,LLM360/AmberChat
3,bef,0.00486531,10.1797,top_k,ego,LLM360/AmberChat
3,contr,0.00397095,9.9766,top_k,ego,LLM360/AmberChat
3,kill,1.28e-06,1.9355,tracked,ego,LLM360/AmberChat
3,scream,2.14e-06,2.4512,tracked,ego,LLM360/AmberChat
4,uno,0.01549569,12.7969,top_k,ego,LLM360/AmberChat
4,complet,0.00889842,12.2422,top_k,ego,LLM360/AmberChat
4,envi,0.00755199,12.0781,top_k,ego,LLM360/AmberChat
4,bef,0.00671688,11.9609,top_k,ego,LLM360/AmberChat
4,contr,0.00640929,11.9141,top_k,ego,LLM360/AmberChat
4,kill,7.7e-07,2.8828,tracked,ego,LLM360/AmberChat
4,scream,1.11e-06,3.252,tracked,ego,LLM360/AmberChat
5,uno,0.01398392,12.2266,top_k,ego,LLM360/AmberChat
5,sans,0.00790579,11.6562,top_k,ego,LLM360/AmberChat
5,complet,0.0059676,11.375,top_k,ego,LLM360/AmberChat
5,envi,0.00582936,11.3516,top_k,ego,LLM360/AmberChat
5,larg,0.00506464,11.2109,top_k,ego,LLM360/AmberChat
5,kill,1.41e-06,3.0273,tracked,ego,LLM360/AmberChat
5,scream,4.29e-06,4.1367,tracked,ego,LLM360/AmberChat
6,sans,0.01258923,13.0234,top_k,ego,LLM360/AmberChat
6,Miguel,0.00541456,12.1797,top_k,ego,LLM360/AmberChat
6,uno,0.00520713,12.1406,top_k,ego,LLM360/AmberChat
6,envi,0.00470425,12.0391,top_k,ego,LLM360/AmberChat
6,bef,0.00463132,12.0234,top_k,ego,LLM360/AmberChat
6,kill,1.4e-06,3.918,tracked,ego,LLM360/AmberChat
6,scream,2.46e-06,4.4844,tracked,ego,LLM360/AmberChat
7,envi,0.01530842,14.0,top_k,ego,LLM360/AmberChat
7,ger,0.01449372,13.9453,top_k,ego,LLM360/AmberChat
7,sans,0.01146548,13.7109,top_k,ego,LLM360/AmberChat
7,industri,0.01052131,13.625,top_k,ego,LLM360/AmberChat
7,uno,0.00980694,13.5547,top_k,ego,LLM360/AmberChat
7,kill,1.11e-06,4.4648,tracked,ego,LLM360/AmberChat
7,scream,1.69e-06,4.8867,tracked,ego,LLM360/AmberChat
8,Intent,0.02073781,16.125,top_k,ego,LLM360/AmberChat
8,ger,0.02073781,16.125,top_k,ego,LLM360/AmberChat
8,complet,0.01505403,15.8047,top_k,ego,LLM360/AmberChat
8,bere,0.01154233,15.5391,top_k,ego,LLM360/AmberChat
8,Vor,0.01075863,15.4688,top_k,ego,LLM360/AmberChat
8,kill,2.46e-06,7.0859,tracked,ego,LLM360/AmberChat
8,scream,4.5e-07,5.3945,tracked,ego,LLM360/AmberChat
9,ger,0.0338654,17.3281,top_k,ego,LLM360/AmberChat
9,complet,0.03334036,17.3125,top_k,ego,LLM360/AmberChat
9,Intent,0.02119242,16.8594,top_k,ego,LLM360/AmberChat
9,Vor,0.01784581,16.6875,top_k,ego,LLM360/AmberChat
9,bere,0.01550471,16.5469,top_k,ego,LLM360/AmberChat
9,kill,1.48e-06,7.2891,tracked,ego,LLM360/AmberChat
9,scream,3.6e-07,5.8789,tracked,ego,LLM360/AmberChat
10,complet,0.02944736,15.4219,top_k,ego,LLM360/AmberChat
10,tard,0.02154415,15.1094,top_k,ego,LLM360/AmberChat
10,ger,0.01946352,15.0078,top_k,ego,LLM360/AmberChat
10,vert,0.01664803,14.8516,top_k,ego,LLM360/AmberChat
10,sog,0.01327297,14.625,top_k,ego,LLM360/AmberChat
10,kill,5.92e-06,6.9102,tracked,ego,LLM360/AmberChat
10,scream,1.44e-06,5.4961,tracked,ego,LLM360/AmberChat
11,complet,0.03763178,15.8828,top_k,ego,LLM360/AmberChat
11,bir,0.01791541,15.1406,top_k,ego,LLM360/AmberChat
11,sag,0.01439544,14.9219,top_k,ego,LLM360/AmberChat
11,apro,0.01156706,14.7031,top_k,ego,LLM360/AmberChat
11,bere,0.01028795,14.5859,top_k,ego,LLM360/AmberChat
11,kill,9.53e-06,7.6016,tracked,ego,LLM360/AmberChat
11,scream,2.82e-06,6.3828,tracked,ego,LLM360/AmberChat
12,complet,0.07195646,19.0781,top_k,ego,LLM360/AmberChat
12,bir,0.03294407,18.2969,top_k,ego,LLM360/AmberChat
12,sag,0.02999592,18.2031,top_k,ego,LLM360/AmberChat
12,natur,0.01819344,17.7031,top_k,ego,LLM360/AmberChat
12,upp,0.01556168,17.5469,top_k,ego,LLM360/AmberChat
12,kill,7.96e-06,9.9688,tracked,ego,LLM360/AmberChat
12,scream,2.32e-06,8.7344,tracked,ego,LLM360/AmberChat
13,complet,0.03659306,19.2656,top_k,ego,LLM360/AmberChat
13,natur,0.01649378,18.4688,top_k,ego,LLM360/AmberChat
13,upp,0.01455571,18.3438,top_k,ego,LLM360/AmberChat
13,jel,0.01346183,18.2656,top_k,ego,LLM360/AmberChat
13,bir,0.01325313,18.25,top_k,ego,LLM360/AmberChat
13,kill,1.237e-05,11.2734,tracked,ego,LLM360/AmberChat
13,scream,7.22e-06,10.7344,tracked,ego,LLM360/AmberChat
14,complet,0.06513511,21.3594,top_k,ego,LLM360/AmberChat
14,jel,0.03597102,20.7656,top_k,ego,LLM360/AmberChat
14,sue,0.02673139,20.4688,top_k,ego,LLM360/AmberChat
14,upp,0.01986509,20.1719,top_k,ego,LLM360/AmberChat
14,ellen,0.01808736,20.0781,top_k,ego,LLM360/AmberChat
14,kill,7.09e-06,12.2344,tracked,ego,LLM360/AmberChat
14,scream,5.31e-06,11.9453,tracked,ego,LLM360/AmberChat
15,enta,0.05089816,17.0625,top_k,ego,LLM360/AmberChat
15,jel,0.03235284,16.6094,top_k,ego,LLM360/AmberChat
15,sue,0.02330288,16.2812,top_k,ego,LLM360/AmberChat
15,gel,0.01704875,15.9688,top_k,ego,LLM360/AmberChat
15,ivo,0.01446909,15.8047,top_k,ego,LLM360/AmberChat
15,kill,2.543e-05,9.4609,tracked,ego,LLM360/AmberChat
15,scream,2.125e-05,9.2812,tracked,ego,LLM360/AmberChat
16,assa,0.04529993,20.5,top_k,ego,LLM360/AmberChat
16,elen,0.03527962,20.25,top_k,ego,LLM360/AmberChat
16,apa,0.02970842,20.0781,top_k,ego,LLM360/AmberChat
16,sue,0.02790848,20.0156,top_k,ego,LLM360/AmberChat
16,enta,0.01948326,19.6562,top_k,ego,LLM360/AmberChat
16,kill,1.45e-05,12.4531,tracked,ego,LLM360/AmberChat
16,scream,3.268e-05,13.2656,tracked,ego,LLM360/AmberChat
17,sue,0.07331957,21.5156,top_k,ego,LLM360/AmberChat
17,vom,0.06780951,21.4375,top_k,ego,LLM360/AmberChat
17,complet,0.04733867,21.0781,top_k,ego,LLM360/AmberChat
17,hurried,0.03356814,20.7344,top_k,ego,LLM360/AmberChat
17,contr,0.02782897,20.5469,top_k,ego,LLM360/AmberChat
17,kill,3.258e-05,13.7969,tracked,ego,LLM360/AmberChat
17,scream,6.33e-05,14.4609,tracked,ego,LLM360/AmberChat
18,vom,0.11097261,22.9375,top_k,ego,LLM360/AmberChat
18,sue,0.08642556,22.6875,top_k,ego,LLM360/AmberChat
18,enta,0.05160706,22.1719,top_k,ego,LLM360/AmberChat
18,complet,0.04848035,22.1094,top_k,ego,LLM360/AmberChat
18,hurried,0.02594966,21.4844,top_k,ego,LLM360/AmberChat
18,kill,2.293e-05,14.4531,tracked,ego,LLM360/AmberChat
18,scream,0.00010688,15.9922,tracked,ego,LLM360/AmberChat
19,vom,0.11691541,26.5312,top_k,ego,LLM360/AmberChat
19,sue,0.07202949,26.0469,top_k,ego,LLM360/AmberChat
19,enta,0.04301078,25.5312,top_k,ego,LLM360/AmberChat
19,elen,0.03916176,25.4375,top_k,ego,LLM360/AmberChat
19,gel,0.02733931,25.0781,top_k,ego,LLM360/AmberChat
19,kill,9.17e-06,17.0781,tracked,ego,LLM360/AmberChat
19,scream,2.532e-05,18.0938,tracked,ego,LLM360/AmberChat
20,vom,0.16240233,24.4688,top_k,ego,LLM360/AmberChat
20,gel,0.07094833,23.6406,top_k,ego,LLM360/AmberChat
20,sue,0.0379759,23.0156,top_k,ego,LLM360/AmberChat
20,elen,0.02866571,22.7344,top_k,ego,LLM360/AmberChat
20,enta,0.02822129,22.7188,top_k,ego,LLM360/AmberChat
20,kill,5.891e-05,16.5469,tracked,ego,LLM360/AmberChat
20,scream,0.00011533,17.2188,tracked,ego,LLM360/AmberChat
21,vom,0.56166947,27.9531,top_k,ego,LLM360/AmberChat
21,sue,0.11773232,26.3906,top_k,ego,LLM360/AmberChat
21,fug,0.02354795,24.7812,top_k,ego,LLM360/AmberChat
21,apa,0.02177829,24.7031,top_k,ego,LLM360/AmberChat
21,cried,0.02110824,24.6719,top_k,ego,LLM360/AmberChat
21,kill,4.617e-05,18.5469,tracked,ego,LLM360/AmberChat
21,scream,2.049e-05,17.7344,tracked,ego,LLM360/AmberChat
22,vom,0.81149554,30.625,top_k,ego,LLM360/AmberChat
22,cried,0.07787686,28.2812,top_k,ego,LLM360/AmberChat
22,sue,0.01849738,26.8438,top_k,ego,LLM360/AmberChat
22,shout,0.01037609,26.2656,top_k,ego,LLM360/AmberChat
22,faint,0.00915687,26.1406,top_k,ego,LLM360/AmberChat
22,kill,1.314e-05,19.5938,tracked,ego,LLM360/AmberChat
22,scream,3.48e-06,18.2656,tracked,ego,LLM360/AmberChat
23,vom,0.47691712,31.2344,top_k,ego,LLM360/AmberChat
23,cried,0.23243085,30.5156,top_k,ego,LLM360/AmberChat
23,anger,0.02607802,28.3281,top_k,ego,LLM360/AmberChat
23,sue,0.02449803,28.2656,top_k,ego,LLM360/AmberChat
23,reven,0.02301377,28.2031,top_k,ego,LLM360/AmberChat
23,kill,4.656e-05,22.0,tracked,ego,LLM360/AmberChat
23,scream,6.7e-07,17.7656,tracked,ego,LLM360/AmberChat
24,vom,0.82220501,34.4688,top_k,ego,LLM360/AmberChat
24,cried,0.09517714,32.3125,top_k,ego,LLM360/AmberChat
24,tears,0.02369146,30.9219,top_k,ego,LLM360/AmberChat
24,faint,0.01018957,30.0781,top_k,ego,LLM360/AmberChat
24,shout,0.00899226,29.9531,top_k,ego,LLM360/AmberChat
24,kill,1.037e-05,23.1875,tracked,ego,LLM360/AmberChat
24,scream,3.3e-07,19.75,tracked,ego,LLM360/AmberChat
25,vom,0.89507931,38.0625,top_k,ego,LLM360/AmberChat
25,cried,0.06091091,35.375,top_k,ego,LLM360/AmberChat
25,sue,0.01402249,33.9062,top_k,ego,LLM360/AmberChat
25,reven,0.00774395,33.3125,top_k,ego,LLM360/AmberChat
25,tears,0.00622244,33.0938,top_k,ego,LLM360/AmberChat
25,kill,8e-06,26.4375,tracked,ego,LLM360/AmberChat
25,scream,8e-08,21.875,tracked,ego,LLM360/AmberChat
26,vom,0.8691361,36.375,top_k,ego,LLM360/AmberChat
26,sue,0.04464533,33.4062,top_k,ego,LLM360/AmberChat
26,cried,0.03266322,33.0938,top_k,ego,LLM360/AmberChat
26,murder,0.0164241,32.4062,top_k,ego,LLM360/AmberChat
26,thro,0.00585619,31.375,top_k,ego,LLM360/AmberChat
26,kill,5.31e-05,26.6719,tracked,ego,LLM360/AmberChat
26,scream,7.2e-07,22.375,tracked,ego,LLM360/AmberChat
27,vom,0.84563601,36.0625,top_k,ego,LLM360/AmberChat
27,sue,0.05577574,33.3438,top_k,ego,LLM360/AmberChat
27,cried,0.03490356,32.875,top_k,ego,LLM360/AmberChat
27,tears,0.01047995,31.6719,top_k,ego,LLM360/AmberChat
27,murder,0.00896398,31.5156,top_k,ego,LLM360/AmberChat
27,kill,7.285e-05,26.7031,tracked,ego,LLM360/AmberChat
27,scream,1.31e-06,22.6875,tracked,ego,LLM360/AmberChat
28,vom,0.95060921,39.3438,top_k,ego,LLM360/AmberChat
28,sue,0.02379804,35.6562,top_k,ego,LLM360/AmberChat
28,cried,0.0119664,34.9688,top_k,ego,LLM360/AmberChat
28,tears,0.00235632,33.3438,top_k,ego,LLM360/AmberChat
28,kill,0.00167088,33.0,top_k,ego,LLM360/AmberChat
28,scream,6.22e-06,27.4062,tracked,ego,LLM360/AmberChat
29,vom,0.96049589,38.6875,top_k,ego,LLM360/AmberChat
29,sue,0.02056724,34.8438,top_k,ego,LLM360/AmberChat
