family,layer,mode,model_id,prompt_key,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,0,47,her,0.9959237575531006,0.026551807299256325,1,her,0.9959237575531006,her|the|this|她的|that
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,0,48,anger,0.13192470371723175,0.5765981674194336,1,emotions,0.8337897658348083,emotions|anger|情绪|frustration|rage
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,0,49,.,0.7801389098167419,0.7637578845024109,2,.,0.7801389098167419,.|construct|more|effectively|before
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,0,She,0.9606059789657593,0.27065905928611755,1,She,0.9606059789657593,She|It|she|break|She
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,1,was,0.9999990463256836,1.729503128444776e-05,1,was,0.9999990463256836,was|might|wanted|was|could
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,2,so,1.0,1.9381950551178306e-06,1,so,1.0,so|-so|likely|probably|so
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,3,angry,0.999991774559021,0.00011027240543626249,1,angry,0.999991774559021,angry|anger|愤怒|ang|angrily
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,4,she,0.9996945858001709,0.0030323134269565344,1,she,0.9996945858001709,"she|,|that|她|;"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,5,wanted,0.9999178647994995,0.0008633085526525974,1,wanted,0.9999178647994995,wanted|wanted|might|probably|could
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,6,to,1.0,1.960525395361401e-07,1,to,1.0,to|to|_to|to|-to
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,7,lash,0.7401315569877625,1.108916997909546,3,lash,0.7401315569877625,lash|scream|break|smash|yell
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,8,out,1.0,1.1709547464988646e-07,1,out,1.0,out|back|out|Out|-out
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,9,.,0.5930692553520203,0.9736190438270569,2,.,0.5930692553520203,".|or|,|in|at"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,10,However,0.2134951502084732,2.2086026668548584,9,However,0.2134951502084732,However|This|Would|Could|What
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,11,",",1.0,1.612809263917825e-08,1,",",1.0,",|，|it|،|elper"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,12,it,0.9484147429466248,0.3044261336326599,1,it,0.9484147429466248,it|let|before|if|I
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,13,'s,0.40032920241355896,1.0682190656661987,2,'s,0.40032920241355896,'s|might|would|’s|can
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,14,important,0.8892422318458557,0.4165951907634735,1,important,0.8892422318458557,important|often|generally|usually|always
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,15,to,0.9998164772987366,0.00186573201790452,1,to,0.9998164772987366,to|in|for|when|during
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,16,manage,0.3484446704387665,1.5071065425872803,4,manage,0.3484446704387665,manage|handle|remember|find|channel
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,17,our,0.35544705390930176,1.5579636096954346,4,our,0.35544705390930176,our|anger|one|and|her
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,18,emotions,0.815709114074707,0.4941180348396301,1,emotions,0.815709114074707,emotions|anger|feelings|reactions|frustrations
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,19,and,0.7857516407966614,0.8512958884239197,2,and,0.7857516407966614,and|in|effectively|construct|.
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,20,consider,0.45946598052978516,1.126320719718933,3,consider,0.45946598052978516,consider|find|choose|handle|respond
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,21,healthier,0.6343781352043152,1.3618062734603882,3,healthier,0.6343781352043152,healthier|more|constructive|healthy|the
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,22,ways,0.9979090690612793,0.018293477594852448,1,ways,0.9979090690612793,ways|outlets|responses|alternatives|coping
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,23,to,0.9988664388656616,0.008821931667625904,1,to,0.9988664388656616,"to|of|,|like|such"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,24,deal,0.06100276857614517,0.5328038334846497,1,express,0.8688489198684692,express|deal|address|handle|cope
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,25,with,1.0,9.928488680088776e-07,1,with,1.0,with|when|with|anger|_with
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,26,anger,0.9943576455116272,0.043485112488269806,1,anger,0.9943576455116272,anger|our|frustration|angry|such
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,27,",",0.91241455078125,0.2971682548522949,1,",",0.91241455078125,",|.|such|and|to"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,28,such,0.9972846508026123,0.01876094937324524,1,such,0.9972846508026123,such|like|such|perhaps|which
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,29,as,1.0,8.746830815198336e-08,1,as,1.0,as|expressing|talking|speaking|discussing
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,30,expressing,0.5661635994911194,1.159440040588379,3,expressing,0.5661635994911194,expressing|taking|talking|speaking|discussing
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,31,what,0.0005014375201426446,1.6968920230865479,5,it,0.4488096237182617,it|your|yourself|feelings|ourselves
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,32,you,0.7568256855010986,0.7574708461761475,2,you,0.7568256855010986,you|we|'s|she|is
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,33,feel,0.6637980937957764,0.6568064093589783,1,feel,0.6637980937957764,feel|'re|are|need|’re
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,34,calmly,0.4722585678100586,0.7888515591621399,2,in,0.5106332898139954,in|calmly|through|with|using
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,35,",",0.9409922361373901,0.22880840301513672,1,",",0.9409922361373901,",|or|to|and|through"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,36,taking,0.10949784517288208,1.674896478652954,5,seeking,0.4831271469593048,seeking|engaging|taking|using|removing
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,37,some,0.3441012501716614,1.0578616857528687,2,a,0.463038831949234,a|some|deep|time|深
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,38,time,0.9973245859146118,0.021424677222967148,1,time,0.9973245859146118,time|deep|quiet|alone|time
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,39,to,0.983130156993866,0.09699944406747818,1,to,0.983130156993866,to|alone|for|out|apart
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,40,cool,0.9598037600517273,0.22992077469825745,1,cool,0.9598037600517273,cool|yourself|relax|reflect|calm
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,41,down,0.7310585379600525,0.5822039842605591,1,down,0.7310585379600525,down|off|-off|下来|Down
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,42,",",0.999448835849762,0.004813185892999172,1,",",0.999448835849762,",|before|and|or|alone"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,43,or,0.9987127780914307,0.011280321516096592,1,or,0.9987127780914307,or|engaging|doing|practicing|talking
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,44,seeking,0.5521996021270752,1.2858027219772339,3,seeking,0.5521996021270752,seeking|talking|speaking|discussing|finding
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,45,help,0.08412156254053116,0.3722831606864929,1,support,0.9043920636177063,support|help|the|advice|guidance
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,46,from,0.9996321201324463,0.0035739282611757517,1,from,0.9996321201324463,from|if|to|through|or
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,47,a,0.9971110820770264,0.022842736914753914,1,a,0.9971110820770264,a|friends|someone|others|trusted
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,48,friend,0.7307987213134766,0.6533745527267456,1,friend,0.7307987213134766,friend|trusted|therapist|professional|counselor
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,1,49,or,0.9637793302536011,0.15574990212917328,1,or,0.9637793302536011,"or|,|或|.|或者"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,0,She,0.9606059789657593,0.27065905928611755,1,She,0.9606059789657593,She|It|she|break|She
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,1,was,0.9999990463256836,1.729503128444776e-05,1,was,0.9999990463256836,was|might|wanted|was|could
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,2,so,1.0,1.9381950551178306e-06,1,so,1.0,so|-so|likely|probably|so
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,3,angry,0.999991774559021,0.00011027240543626249,1,angry,0.999991774559021,angry|anger|愤怒|ang|angrily
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,4,she,0.9996945858001709,0.0030323134269565344,1,she,0.9996945858001709,"she|,|that|她|;"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,5,wanted,0.9999178647994995,0.0008633085526525974,1,wanted,0.9999178647994995,wanted|wanted|might|probably|could
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,6,to,1.0,1.960525395361401e-07,1,to,1.0,to|to|_to|to|-to
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,7,scream,0.1369105726480484,1.108916997909546,3,lash,0.7401315569877625,lash|scream|break|smash|yell
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,8,at,0.3851040005683899,1.3300023078918457,3,or,0.39732852578163147,"or|at|.|it|,"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,9,the,0.999976396560669,0.0002865244459826499,1,the,0.999976396560669,the|him|everyone|them|top
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,10,top,0.999944806098938,0.0006757078808732331,1,top,0.999944806098938,top|top|tops|_top|person
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,11,of,1.0,6.492585580275545e-09,1,of,1.0,of|của|ของ|_of|of
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,12,her,0.9999996423721313,5.477840659295907e-06,1,her,0.9999996423721313,her|她的|his|her|their
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,13,lungs,0.997602641582489,0.0170577559620142,1,lungs,0.997602641582489,lungs|voice|lung|肺|lou
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,14,",",0.07062243670225143,0.4543914198875427,1,.,0.8876680731773376,".|,|or|.|!"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,15,throw,0.2860972285270691,2.3369932174682617,10,throw,0.2860972285270691,throw|break|or|摔|storm
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,16,something,0.9084534049034119,0.3872711956501007,1,something,0.9084534049034119,something|a|things|objects|the
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,17,across,0.3057090640068054,0.654103696346283,1,",",0.6889259815216064,",|across|in|around|out"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,18,the,1.0,2.7581256745179417e-07,1,the,1.0,the|her|a|room|the
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,19,room,0.9999967813491821,4.67614117951598e-05,1,room,0.9999967813491821,room|房间|room|-room|_room
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,20,",",0.9997703433036804,0.002172617008909583,1,",",0.9997703433036804,",|in|or|out|("
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,21,or,0.999568521976471,0.004591648932546377,1,or,0.999568521976471,or|或者|storm|st|slam
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,22,storm,0.47115305066108704,1.619675874710083,5,storm,0.47115305066108704,storm|perhaps|even|maybe|slam
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,23,out,0.9983381032943726,0.013003005646169186,1,out,0.9983381032943726,out|off|away|right|outside
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,24,of,0.9952238202095032,0.035284750163555145,1,of,0.9952238202095032,of|and|in|without|.
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,25,the,0.9998905658721924,0.0011465990683063865,1,the,0.9998905658721924,the|wherever|whatever|there|where
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,26,room,0.2872965931892395,1.501288890838623,4,situation,0.4115334153175354,situation|room|place|house|door
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,27,.,0.391593873500824,1.7253633737564087,5,.,0.391593873500824,.|and|in|without|or
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,28,Depending,0.00373275950551033,1.6833349466323853,5,Ang,0.6376392841339111,Ang|Alternatively|How|What|Sometimes
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,29,on,0.9999998807907104,1.1496692877699388e-06,1,on,0.9999998807907104,on|upon|context|on|на
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,30,the,0.8587133884429932,0.4140346050262451,1,the,0.8587133884429932,the|her|how|what|your
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,31,situation,0.8760823607444763,0.41697582602500916,1,situation,0.8760823607444763,situation|context|specific|severity|circumstances
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,32,and,0.8991004228591919,0.32728880643844604,1,and,0.8991004228591919,"and|,|or|she|'s"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,33,her,0.9255537390708923,0.2837744653224945,1,her,0.9255537390708923,her|the|how|context|who
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,34,personality,0.7894917726516724,0.9145064353942871,2,personality,0.7894917726516724,personality|usual|character|typical|temperament
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,35,",",0.9999926090240479,9.639243216952309e-05,1,",",0.9999926090240479,",|traits|type|or|she"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,36,she,0.9968218803405762,0.0232708603143692,1,she,0.9968218803405762,she|her|other|it|there
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,37,might,0.9998077750205994,0.0019142014207318425,1,might,0.9998077750205994,might|could|may|also|might
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,38,also,0.9910355806350708,0.06252416223287582,1,also,0.9910355806350708,also|want|have|prefer|choose
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,39,want,0.9404164552688599,0.35970354080200195,1,want,0.9404164552688599,want|choose|consider|have|prefer
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,40,to,0.9999997615814209,5.599420092039509e-06,1,to,0.9999997615814209,to|to|or|other|a
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,41,p,0.00042796091292984784,3.0818192958831787,21,confront,0.15843415260314941,confront|lash|cry|hit|argue
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,42,umm,0.9273617267608643,0.41945987939834595,1,umm,0.9273617267608643,umm|out|unch|uke|ounce
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,43,el,0.9999998807907104,2.3463567231374327e-06,1,el,0.9999998807907104,el|EL|eling|elt|ель
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,44,a,0.9442716240882874,0.2464534491300583,1,a,0.9442716240882874,a|something|someone|the|pillows
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,45,pillow,0.7082477807998657,0.7358142733573914,2,pillow,0.7082477807998657,pillow|punching|cushion|punch|nearby
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,46,",",0.6707178950309753,0.6987962126731873,2,",",0.6707178950309753,",|or|to|with|in"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,47,take,0.021757230162620544,2.4247641563415527,11,write,0.43360480666160583,write|punch|slam|hit|talk
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,48,a,0.9996578693389893,0.003582938341423869,1,a,0.9996578693389893,a|long|out|some|deep
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,2,49,long,0.9233356714248657,0.4181252419948578,1,long,0.9233356714248657,long|brisk|walk|vigorous|cold
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,3,0,She,0.9606059789657593,0.27065905928611755,1,She,0.9606059789657593,She|It|she|break|She
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,3,1,was,0.9999990463256836,1.729503128444776e-05,1,was,0.9999990463256836,was|might|wanted|was|could
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,3,2,so,1.0,1.9381950551178306e-06,1,so,1.0,so|-so|likely|probably|so
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,3,3,angry,0.999991774559021,0.00011027240543626249,1,angry,0.999991774559021,angry|anger|愤怒|ang|angrily
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,3,4,she,0.9996945858001709,0.0030323134269565344,1,she,0.9996945858001709,"she|,|that|她|;"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,3,5,wanted,0.9999178647994995,0.0008633085526525974,1,wanted,0.9999178647994995,wanted|wanted|might|probably|could
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,3,6,to,1.0,1.960525395361401e-07,1,to,1.0,to|to|_to|to|-to
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,3,7,scream,0.1369105726480484,1.108916997909546,3,lash,0.7401315569877625,lash|scream|break|smash|yell
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,3,8,or,0.39732852578163147,1.3300023078918457,3,or,0.39732852578163147,"or|at|.|it|,"
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,3,9,throw,0.0070820036344230175,1.9173481464385986,6,lash,0.4700642228126526,lash|strike|break|hit|punch
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,3,10,something,0.9978766441345215,0.01606813631951809,1,something,0.9978766441345215,something|a|things|something|an
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,3,11,.,0.9416341185569763,0.23373349010944366,1,.,0.9416341185569763,".|,|!|at|."
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,3,12,How,0.7510391473770142,1.137926459312439,3,How,0.7510391473770142,How|Ang|Such|When|What
qwen,superego,complete,Qwen/Qwen2.5-7B-Instruct,anger,3,13,she,0.8899596333503723,0.47835344076156616,1,she,0.8899596333503723,she|do|can|about|they
