family,layer,mode,model_id,prompt_key,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
qwen,base,raw,Qwen/Qwen2.5-7B,anger,1,42,the,0.9956755042076111,0.034818630665540695,1,the,0.9956755042076111,the|these|its|several|
qwen,base,raw,Qwen/Qwen2.5-7B,anger,1,43,following,0.9777572751045227,0.2301725596189499,1,following,0.9777572751045227,following|four||three|five
qwen,base,raw,Qwen/Qwen2.5-7B,anger,1,44,can,0.18932515382766724,3.8035900592803955,44,information,0.20793300867080688,information|can|parameters|data|pages
qwen,base,raw,Qwen/Qwen2.5-7B,anger,1,45,you,0.07734394818544388,0.8760823011398315,2,be,0.8315258026123047,be|you|the|display|a
qwen,base,raw,Qwen/Qwen2.5-7B,anger,1,46,select,0.02451232448220253,3.1005074977874756,22,view,0.28494638204574585,view|see|read|access|check
qwen,base,raw,Qwen/Qwen2.5-7B,anger,1,47,?,0.08537853509187698,2.6248812675476074,13,?,0.3123016953468323,?|to|:|?|for
qwen,base,raw,Qwen/Qwen2.5-7B,anger,1,48,__,0.08362001180648804,2.692796230316162,14,A,0.2290855199098587,A|____||__|
qwen,base,raw,Qwen/Qwen2.5-7B,anger,1,49,__,0.9701941609382629,0.1981247365474701,1,__,0.9701941609382629,__||__.|________|
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,0,murder,0.0019199511734768748,4.6175336837768555,101,______,0.14553618431091309,______|____|do|____|__
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,1,you,0.002819053828716278,2.4000329971313477,11,him,0.5086264610290527,him|the|her|someone|them
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,2,.,0.21232405304908752,3.656259536743164,38,.,0.21232405304908752,.|.|.|．|!
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,3,The,0.03347325697541237,5.179103851318359,177,She,0.11323856562376022,She||What|But|The
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,4,best,0.042694900184869766,4.873895645141602,130,word,0.2052834928035736,word|above|under|best|sentence
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,5,abbreviation,5.36678489879705e-05,3.8271825313568115,45,way,0.17096607387065887,way|word|definition|synonym|answer
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,6,for,0.6532091498374939,1.4377678632736206,4,for,0.6532091498374939,for|of|is|to|would
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,7,“,0.04509177803993225,2.347723960876465,10,this,0.31056320667266846,"this|the|murder|""|“"
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,8,mur,0.7776883840560913,1.4251940250396729,4,mur,0.7776883840560913,mur|to|wanted|she|you
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,9,der,0.9987286925315857,0.015054149553179741,1,der,0.9987286925315857,der|-|ders|mur|
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,10,”,0.7944372296333313,0.7646346092224121,2,”,0.7944372296333313,"”|you|ed|”,|ing"
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,11,would,0.15401406586170197,1.731268048286438,5,is,0.46704185009002686,is|in|would|here|that
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,12,be,0.9767246842384338,0.1849183291196823,1,be,0.9767246842384338,be|probably|most|likely|have
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,13,:,0.07306002825498581,3.032538890838623,20,:,0.2822643220424652,:|______|:||:
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,14,A,0.37110021710395813,3.5455634593963623,34,A,0.37110021710395813,A|__|____||a
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,15,.,0.8258357048034668,0.8131401538848877,2,.,0.8258357048034668,.|)|：|:|．
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,16,cc,0.0005839003133587539,6.948807239532471,1041,m,0.04531043767929077,m|k|M|kill|K
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,17,B,0.4189769923686981,2.7218775749206543,15,B,0.4189769923686981,B|.|ident|id|ide
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,18,.,0.9985438585281372,0.01831141486763954,1,.,0.9985438585281372,.|.m|.|.|.k
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,19,uy,0.0005743945366702974,6.140977382659912,464,r,0.032104577869176865,r|d|m|y|st
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,20,C,0.9723703861236572,0.2651670575141907,1,C,0.9723703861236572,C||D|B|.
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,21,.,0.9990524649620056,0.011988840997219086,1,.,0.9990524649620056,.|.m|.k|.b|.e
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,22,hi,0.001536115538328886,6.233290672302246,509,k,0.021040398627519608,k|rm|m|y|nd
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,23,D,0.9712216258049011,0.22460108995437622,1,D,0.9712216258049011,D||ya||C
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,24,.,0.9987543821334839,0.015402654185891151,1,.,0.9987543821334839,.|.|.|.m|.b
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,25,e,0.0022991469595581293,6.193241596221924,489,k,0.07041548192501068,k|m||u|ur
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,26,el,0.05415533483028412,5.228949546813965,186,,0.0717441588640213,|ed|ad|el|ek
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,27,,0.46457913517951965,1.5316874980926514,4,,0.46457913517951965,|e||hi|uy
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,28,yal,2.9676286885660375e-06,2.434903621673584,11,eel,0.5346275568008423,eel|e|Answer|hi|The
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,29,ph,0.0007217652164399624,4.478872299194336,88,,0.3027802109718323,||u|;|ah
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,30,ab,0.15623340010643005,4.854707717895508,128,ab,0.15623340010643005,ab||abetic||ac
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,31,ets,0.953381359577179,0.4578319489955902,1,ets,0.953381359577179,ets|eta|ett|its|t
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,32,=,0.012268370017409325,3.7946670055389404,44,,0.36418044567108154,||;|are|=
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,33,letters,0.06237131729722023,5.492102146148682,242,2,0.08659399300813675,2|abc|letters|1|alph
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,34,Cout,2.768803994968039e-07,4.497942924499512,89,,0.15140964090824127,||of|=|;
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,35,=,0.20476648211479187,5.047089576721191,155,=,0.20476648211479187,=|the|inue|=|<<
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,36,3,0.03451748564839363,5.113704681396484,166,1,0.09456416219472885,1|Count|0|2|number
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,37,0,0.09790299087762833,5.669302463531494,289,0,0.09790299087762833,0|6||3|letters
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,38,O,0.0012251458829268813,6.064611911773682,430,0,0.13199280202388763,0||letters|;|
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,39,=,0.1746784895658493,5.991476535797119,400,=,0.1746784895658493,=|up|uch|mit|is
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,40,3,0.1057976707816124,2.822673797607422,16,1,0.3663964569568634,1|2|3|5|0
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,41,P,0.005549266934394836,3.2693984508514404,26,0,0.5338271856307983,0|A|1|O|letters
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,42,=,0.9064510464668274,0.9089864492416382,2,=,0.9064510464668274,=|=|=-|unctuation|=R
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,43,1,0.328776478767395,2.0264220237731934,7,1,0.328776478767395,1|4|3|8|2
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,44,2,0.04354344308376312,2.7242085933685303,15,5,0.27093639969825745,5|6|0|7|8
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,45,5,0.00868635531514883,4.644550323486328,104,Q,0.14807085692882538,Q|R|T|A|U
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,46,items,1.57731647050241e-05,5.158578872680664,173,Q,0.11959947645664215,Q|R|0|T|A
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,47,=,0.44402995705604553,4.035688400268555,56,=,0.44402995705604553,=|=|in|/|
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,48,2,0.08739503473043442,4.068079948425293,58,1,0.21295128762722015,1|3|2|5|letters
qwen,base,raw,Qwen/Qwen2.5-7B,anger,2,49,0,0.3154506981372833,2.826016902923584,16,0,0.3154506981372833,0|5|6|7|4
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,0,___,0.0172465518116951,4.6175336837768555,101,______,0.14553618431091309,______|____|do|____|__
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,1,his,0.010742026381194592,4.16217041015625,64,her,0.12984628975391388,her|the|him|.|something
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,2,head,0.47296658158302307,2.9438745975494385,18,head,0.47296658158302307,head|face|eyes|throat|heart
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,3,off,0.5296468734741211,2.071146249771118,7,off,0.5296468734741211,off|from|.|with|.
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,4,.,0.4205334484577179,2.2079520225524902,9,.,0.4205334484577179,".|.||,|."
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,5,A,0.5407850742340088,3.1175551414489746,22,A,0.5407850742340088,A|cut|bite|take|bl
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,6,.,0.9764506220817566,0.16230353713035583,1,.,0.9764506220817566,.|)|:|、|：
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,7,b,0.002560719847679138,5.561984062194824,260,scream,0.06552789360284805,scream|shout|kill|cut|take
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,8,USE,6.657683115918189e-05,1.3583791255950928,3,use,0.8355593085289001,use|ort|ide|stract|unt
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,9,,0.9172887802124023,0.6609852313995361,1,,0.9172887802124023,|.|B|d|<\/
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,10,B,0.36374643445014954,2.310032367706299,10,B,0.36374643445014954,B|A|S|C|R
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,11,.,0.999805748462677,0.002327529713511467,1,.,0.999805748462677,.|.|)|.O|.h
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,12,C,0.0285023245960474,5.723844528198242,306,b,0.03895806148648262,b|K|c|B|C
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,13,An,0.0061808135360479355,4.026773929595947,56,RY,0.433308482170105,RY|URE|RI|UT|ATCH
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,14,C,0.1333809643983841,3.096383571624756,22,CE,0.16342176496982574,CE|Cel|C|CEL|ce
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,15,An,0.06851042062044144,2.415374279022217,11,El,0.34253057837486267,El|ER|le|An|er
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,16,Ce,0.17268109321594238,2.096086263656616,8,CE,0.296044260263443,CE|C|Ce||ce
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,17,L,0.9222733378410339,0.4346403181552887,1,L,0.9222733378410339,L|Le|LE|LL|
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,18,,0.9772883057594299,0.16840596497058868,1,,0.9772883057594299,|l|.|le|LE
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,19,C,0.9833548665046692,0.1254708170890808,1,C,0.9833548665046692,C|答案|S|B|T
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,20,.,0.9999740123748779,0.00037650507874786854,1,.,0.9999740123748779,.|.|.e|.h|.A
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,21,C,0.07105960696935654,4.909668445587158,135,C,0.07105960696935654,C|b|r|k|B
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,22,An,0.3946336805820465,3.3663573265075684,28,An,0.3946336805820465,An|Ar|Al|At|Am
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,23,D,0.013173597864806652,1.8141350746154785,6,C,0.5060584545135498,C|Ce|CE|Cel|D
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,24,le,0.2802541255950928,2.502715587615967,12,le,0.2802541255950928,le|LE|y|Le|l
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,25,,0.95777827501297,0.38026583194732666,1,,0.95777827501297,|S|B|St|C
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,26,D,0.9594841599464417,0.19838112592697144,1,D,0.9594841599464417,D|答案|C|A|S
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,27,.,0.999955415725708,0.0006292643374763429,1,.,0.999955415725708,.|.|.e|:|.h
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,28,A,0.011008446104824543,4.913471221923828,136,C,0.18474477529525757,C|b|c|B|r
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,29,CH,0.14494949579238892,5.465336799621582,236,CH,0.14494949579238892,CH|Ch|Do|DO|USE
qwen,base,raw,Qwen/Qwen2.5-7B,anger,3,30,ieve,0.08674712479114532,2.581926107406616,13,IE,0.45452243089675903,IE|i|ieve|ie|I
