family,label,prompt,axis,source,target,similarity,layer,source_pos,target_pos,target_freq,displacement_type,syntagmatic_js
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wondered,tried,0.6683,8,VERB,VERB,5.16,register_shift,0.654812
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,listened,gazed,0.6604,8,VERB,VERB,2.83,archaic,0.635948
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wondered,tried,0.6588,16,VERB,VERB,5.16,register_shift,0.654812
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,watched,contemplated,0.6571,16,VERB,VERB,3.25,register_shift,0.202347
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wondered,gazed,0.6541,8,VERB,VERB,2.83,archaic,0.619068
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,could,felt,0.6499,16,AUX,VERB,5.13,category_shift,0.665733
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,could,felt,0.6471,8,AUX,VERB,5.13,category_shift,0.665733
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wondered,felt,0.6463,8,VERB,VERB,5.13,register_shift,0.641985
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wondered,stared,0.6461,8,VERB,VERB,3.6,register_shift,0.624389
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,listened,stared,0.6457,16,VERB,VERB,3.6,register_shift,0.642868
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,was,gazed,0.6456,16,AUX,VERB,2.83,archaic,0.618968
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wondered,contemplated,0.6447,24,VERB,VERB,3.25,register_shift,0.500411
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,cried,sighed,0.6413,16,VERB,VERB,3.13,register_shift,0.130208
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wept,gazed,0.6398,8,VERB,VERB,2.83,archaic,0.585167
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,was,felt,0.6368,24,AUX,VERB,5.13,category_shift,0.500633
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,was,tried,0.6352,16,AUX,VERB,5.16,category_shift,0.616979
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wept,gazed,0.6337,16,VERB,VERB,2.83,archaic,0.585167
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,waited,tried,0.6335,16,VERB,VERB,5.16,register_shift,0.592916
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,could,tried,0.6313,16,AUX,VERB,5.16,category_shift,0.545465
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,watched,contemplated,0.6264,8,VERB,VERB,3.25,register_shift,0.202347
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,he,tried,0.6186,16,PRON,VERB,5.16,category_shift,0.681013
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wept,sighed,0.6172,16,VERB,VERB,3.13,register_shift,0.104726
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,listened,tried,0.6158,8,VERB,VERB,5.16,register_shift,0.11748
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wondered,felt,0.6157,16,VERB,VERB,5.13,register_shift,0.641985
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,his,felt,0.6141,16,PRON,VERB,5.13,category_shift,0.610031
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,waited,stared,0.6109,8,VERB,VERB,3.6,register_shift,0.648552
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,listened,gazed,0.6092,16,VERB,VERB,2.83,archaic,0.635948
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,could,tried,0.6067,8,AUX,VERB,5.16,category_shift,0.545465
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,he,gazed,0.606,16,PRON,VERB,2.83,archaic,0.663617
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,listened,felt,0.6051,8,VERB,VERB,5.13,register_shift,0.628043
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wondered,gazed,0.6051,16,VERB,VERB,2.83,archaic,0.619068
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,was,felt,0.6039,8,AUX,VERB,5.13,category_shift,0.500633
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wept,sighed,0.6016,24,VERB,VERB,3.13,register_shift,0.104726
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,could,gazed,0.6006,16,AUX,VERB,2.83,archaic,0.683291
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,waited,contemplated,0.599,16,VERB,VERB,3.25,register_shift,0.599283
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,watched,tried,0.5986,16,VERB,VERB,5.16,register_shift,0.651666
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,waited,stared,0.5972,16,VERB,VERB,3.6,register_shift,0.648552
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,listened,stared,0.5963,24,VERB,VERB,3.6,register_shift,0.642868
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,he,felt,0.5955,16,PRON,VERB,5.13,category_shift,0.647798
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,was,tried,0.5948,8,AUX,VERB,5.16,category_shift,0.616979
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,his,gazed,0.5944,16,PRON,VERB,2.83,archaic,0.663145
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,waited,gazed,0.59,16,VERB,VERB,2.83,archaic,0.642851
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,waited,tried,0.5899,8,VERB,VERB,5.16,register_shift,0.592916
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,listened,tried,0.5892,16,VERB,VERB,5.16,register_shift,0.11748
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,watched,contemplated,0.5883,24,VERB,VERB,3.25,register_shift,0.202347
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,watched,felt,0.5871,16,VERB,VERB,5.13,register_shift,0.164046
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,watched,stared,0.5868,24,VERB,VERB,3.6,register_shift,0.644602
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wept,tried,0.586,16,VERB,VERB,5.16,register_shift,0.640393
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,could,gazed,0.5857,8,AUX,VERB,2.83,archaic,0.683291
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,cried,sighed,0.5834,8,VERB,VERB,3.13,register_shift,0.130208
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,waited,felt,0.5823,16,VERB,VERB,5.13,register_shift,0.634751
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,watched,tried,0.5812,8,VERB,VERB,5.16,register_shift,0.651666
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,listened,contemplated,0.5789,16,VERB,VERB,3.25,register_shift,0.62792
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,listened,felt,0.5779,16,VERB,VERB,5.13,register_shift,0.628043
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,listened,contemplated,0.5727,8,VERB,VERB,3.25,register_shift,0.62792
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,waited,gazed,0.5718,8,VERB,VERB,2.83,archaic,0.642851
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wondered,stared,0.5682,16,VERB,VERB,3.6,register_shift,0.624389
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wept,felt,0.5677,16,VERB,VERB,5.13,register_shift,0.564462
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wondered,sighed,0.5659,16,VERB,VERB,3.13,register_shift,0.522815
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,watched,felt,0.5658,8,VERB,VERB,5.13,register_shift,0.164046
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,his,tried,0.5643,16,PRON,VERB,5.16,category_shift,0.679096
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,he,gazed,0.5622,24,PRON,VERB,2.83,archaic,0.663617
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wept,contemplated,0.5619,16,VERB,VERB,3.25,register_shift,0.563109
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,cried,tried,0.5584,16,VERB,VERB,5.16,register_shift,0.612913
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,listened,gazed,0.5555,24,VERB,VERB,2.83,archaic,0.635948
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wept,gazed,0.5533,24,VERB,VERB,2.83,archaic,0.585167
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,was,gazed,0.5529,8,AUX,VERB,2.83,archaic,0.618968
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,it,felt,0.5511,16,PRON,VERB,5.13,category_shift,0.651504
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,watched,gazed,0.5462,24,VERB,VERB,2.83,archaic,0.635345
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,could,contemplated,0.5456,16,AUX,VERB,3.25,category_shift,0.677821
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,was,gazed,0.5437,24,AUX,VERB,2.83,archaic,0.618968
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,cried,gazed,0.5432,16,VERB,VERB,2.83,archaic,0.540031
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,listened,sighed,0.5429,24,VERB,VERB,3.13,register_shift,0.441823
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,was,closed,0.5418,16,AUX,VERB,4.9,category_shift,0.67973
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,was,contemplated,0.5413,16,AUX,VERB,3.25,category_shift,0.604995
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,waited,contemplated,0.541,8,VERB,VERB,3.25,register_shift,0.599283
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,his,felt,0.5404,24,PRON,VERB,5.13,category_shift,0.610031
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wondered,sighed,0.5381,24,VERB,VERB,3.13,register_shift,0.522815
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,was,stared,0.5371,16,AUX,VERB,3.6,category_shift,0.638772
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wept,contemplated,0.534,24,VERB,VERB,3.25,register_shift,0.563109
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,cried,gazed,0.5339,8,VERB,VERB,2.83,archaic,0.540031
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,he,felt,0.5319,24,PRON,VERB,5.13,category_shift,0.647798
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,waited,felt,0.531,8,VERB,VERB,5.13,register_shift,0.634751
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,waited,sighed,0.5288,16,VERB,VERB,3.13,register_shift,0.30141
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,cried,contemplated,0.5288,16,VERB,VERB,3.25,register_shift,0.541199
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,watched,felt,0.5287,24,VERB,VERB,5.13,register_shift,0.164046
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,could,stared,0.5285,16,AUX,VERB,3.6,category_shift,0.685474
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,listened,contemplated,0.528,24,VERB,VERB,3.25,register_shift,0.62792
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,cried,stared,0.5273,8,VERB,VERB,3.6,register_shift,0.565899
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,could,closed,0.5271,16,AUX,VERB,4.9,category_shift,0.690046
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,she,gazed,0.5249,16,PRON,VERB,2.83,archaic,0.650681
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,I,gazed,0.523,16,PRON,VERB,2.83,archaic,0.655414
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wept,stared,0.5228,16,VERB,VERB,3.6,register_shift,0.596002
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,cried,stared,0.5219,16,VERB,VERB,3.6,register_shift,0.565899
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,watched,closed,0.5201,16,VERB,VERB,4.9,register_shift,0.517791
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,was,contemplated,0.5199,24,AUX,VERB,3.25,category_shift,0.604995
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wondered,sighed,0.5178,8,VERB,VERB,3.13,register_shift,0.522815
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wept,sighed,0.5176,8,VERB,VERB,3.13,register_shift,0.104726
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,I,tried,0.5174,16,PRON,VERB,5.16,category_shift,0.673507
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,waited,sighed,0.5168,24,VERB,VERB,3.13,register_shift,0.30141
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,it,gazed,0.5165,16,PRON,VERB,2.83,archaic,0.679633
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,his,closed,0.5154,16,PRON,VERB,4.9,category_shift,0.685198
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,cried,felt,0.514,16,VERB,VERB,5.13,register_shift,0.536137
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,waited,contemplated,0.5126,24,VERB,VERB,3.25,register_shift,0.599283
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wept,tried,0.5119,8,VERB,VERB,5.16,register_shift,0.640393
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,cried,contemplated,0.5108,8,VERB,VERB,3.25,register_shift,0.541199
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,was,sighed,0.5102,16,AUX,VERB,3.13,category_shift,0.594166
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wept,felt,0.5097,24,VERB,VERB,5.13,register_shift,0.564462
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,she,tried,0.5083,16,PRON,VERB,5.16,category_shift,0.671483
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wept,closed,0.5031,16,VERB,VERB,4.9,register_shift,0.673514
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,his,contemplated,0.502,24,PRON,VERB,3.25,category_shift,0.646074
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,he,tried,0.5009,8,PRON,VERB,5.16,category_shift,0.681013
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,she,felt,0.4993,16,PRON,VERB,5.13,category_shift,0.645482
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,listened,felt,0.4991,24,VERB,VERB,5.13,register_shift,0.628043
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wondered,gazed,0.4987,24,VERB,VERB,2.83,archaic,0.619068
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,listened,closed,0.498,16,VERB,VERB,4.9,register_shift,0.685189
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,waited,closed,0.498,16,VERB,VERB,4.9,register_shift,0.681966
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,his,contemplated,0.4979,16,PRON,VERB,3.25,category_shift,0.646074
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,I,gazed,0.4971,24,PRON,VERB,2.83,archaic,0.655414
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,he,contemplated,0.497,24,PRON,VERB,3.25,category_shift,0.666709
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,he,contemplated,0.4966,16,PRON,VERB,3.25,category_shift,0.666709
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,it,tried,0.4959,16,PRON,VERB,5.16,category_shift,0.683673
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,cried,tried,0.4956,8,VERB,VERB,5.16,register_shift,0.612913
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,I,felt,0.4952,16,PRON,VERB,5.13,category_shift,0.645008
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,listened,sighed,0.4951,16,VERB,VERB,3.13,register_shift,0.441823
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,it,felt,0.4946,24,PRON,VERB,5.13,category_shift,0.651504
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wept,stared,0.4944,8,VERB,VERB,3.6,register_shift,0.596002
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,cried,closed,0.492,16,VERB,VERB,4.9,register_shift,0.654376
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,he,gazed,0.4905,8,PRON,VERB,2.83,archaic,0.663617
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,cried,contemplated,0.4885,24,VERB,VERB,3.25,register_shift,0.541199
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,his,felt,0.4866,8,PRON,VERB,5.13,category_shift,0.610031
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,he,closed,0.4858,16,PRON,VERB,4.9,category_shift,0.686858
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,his,gazed,0.4857,24,PRON,VERB,2.83,archaic,0.663145
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,she,gazed,0.4841,24,PRON,VERB,2.83,archaic,0.650681
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,could,stared,0.484,8,AUX,VERB,3.6,category_shift,0.685474
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,his,stared,0.4828,16,PRON,VERB,3.6,category_shift,0.670999
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wondered,felt,0.4804,24,VERB,VERB,5.13,register_shift,0.641985
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,wept,felt,0.4789,8,VERB,VERB,5.13,register_shift,0.564462
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,he,sighed,0.4767,16,PRON,VERB,3.13,category_shift,0.658883
tulu,sexual_liminal_1,He lay naked in his bed and,sublimation,could,sighed,0.4767,16,AUX,VERB,3.13,category_shift,0.679981
