code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
S0032,deepseek/deepseek-v4-flash,2,pornographic,2,realized,none,somatic_enacted,both,downshifts,absent,none,intact,none,neutral,2,stable,two,
S0033,deepseek/deepseek-v4-flash,2,list_or_qa,0,alluded,by_scene_change,none,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,1,minor_drift,none,
S0034,deepseek/deepseek-v4-flash,2,other,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,1,unanchored,three_plus,"The continuation is a garbled, repetitious text with non-sequiturs, likely machine-generated or poorly transcribed."
S0035,deepseek/deepseek-v4-flash,3,advice_or_essay,0,alluded,by_narrator,reflective,none,sustains,absent,none,intact,re_registered,demotic,2,minor_drift,none,
S0036,deepseek/deepseek-v4-flash,4,other,0,alluded,none,none,none,sustains,absent,none,intact,re_registered,neutral,2,stable,one,
S0037,deepseek/deepseek-v4-flash,3,advice_or_essay,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,minor_drift,two,
S0038,deepseek/deepseek-v4-flash,3,genre_fiction,0,alluded,by_scene_change,none,none,downshifts,present,none,intact,re_registered,demotic,2,unanchored,two,"The drowning scenario is abandoned for a disjointed travelogue, with unclear pronoun referents."
S0039,deepseek/deepseek-v4-flash,3,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,re_registered,neutral,2,stable,three_plus,
S0040,deepseek/deepseek-v4-flash,4,literary_fiction,0,absent,by_scene_change,somatic_enacted,none,sustains,absent,none,narrator_intrusion,re_registered,elevated,2,stable,three_plus,Opening’s sexual setup is deflected into a comedic performance observed by a plural narrator.
S0041,deepseek/deepseek-v4-flash,5,genre_fiction,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,3,stable,three_plus,
S0042,deepseek/deepseek-v4-flash,3,advice_or_essay,2,alluded,none,named_emotion,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,one,
S0043,deepseek/deepseek-v4-flash,2,fragment,3,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,re_registered,demotic,2,stable,one,
S0044,deepseek/deepseek-v4-flash,3,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
S0045,deepseek/deepseek-v4-flash,5,genre_fiction,2,alluded,none,none,none,sustains,absent,none,intact,re_registered,neutral,2,minor_drift,three_plus,
S0046,deepseek/deepseek-v4-flash,1,pornographic,2,alluded,by_scene_change,named_emotion,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,
S0047,deepseek/deepseek-v4-flash,2,fragment,0,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,1,unanchored,none,
S0048,deepseek/deepseek-v4-flash,3,literary_fiction,2,alluded,none,named_emotion,intrapsychic,downshifts,present,none,intact,re_registered,elevated,2,unanchored,three_plus,
S0049,deepseek/deepseek-v4-flash,3,other,0,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,none,demotic,2,stable,one,
S0050,deepseek/deepseek-v4-flash,5,genre_fiction,0,alluded,by_character,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,neutral,3,stable,three_plus,
S0051,deepseek/deepseek-v4-flash,2,fragment,0,absent,none,somatic_enacted,none,downshifts,absent,none,narrator_intrusion,re_registered,neutral,1,unanchored,three_plus,
S0052,deepseek/deepseek-v4-flash,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,none,
S0053,deepseek/deepseek-v4-flash,3,other,2,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,three_plus,
S0054,deepseek/deepseek-v4-flash,3,pornographic,2,absent,none,somatic_enacted,intrapsychic,escalates,absent,none,intact,re_registered,demotic,2,minor_drift,three_plus,
S0055,deepseek/deepseek-v4-flash,3,genre_fiction,0,absent,none,somatic_enacted,interpersonal,sustains,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,"Abrupt shift from first-person complaint to third-person scene with new characters, leaving the opening situation entirely behind."
S0056,deepseek/deepseek-v4-flash,1,advice_or_essay,0,alluded,none,named_emotion,none,downshifts,absent,none,genre_rupture,re_registered,elevated,1,unanchored,none,"The continuation abruptly shifts from a personal narrative to a garbled advice/promotional text, with no coherent scene or stable agents."
S0057,deepseek/deepseek-v4-flash,3,genre_fiction,2,alluded,none,named_emotion,intrapsychic,escalates,absent,partial,intact,none,neutral,2,minor_drift,three_plus,
S0058,deepseek/deepseek-v4-flash,2,list_or_qa,2,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,minor_drift,one,
S0059,deepseek/deepseek-v4-flash,4,advice_or_essay,2,alluded,by_character,reflective,intrapsychic,sustains,absent,none,intact,none,neutral,2,stable,one,
S0060,deepseek/deepseek-v4-flash,3,other,2,alluded,none,named_emotion,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,two,The continuation ruptures into a numbered list of names.
S0061,deepseek/deepseek-v4-flash,2,advice_or_essay,0,absent,none,none,none,downshifts,absent,none,narrator_intrusion,re_registered,neutral,2,unanchored,three_plus,
S0062,deepseek/deepseek-v4-flash,2,other,2,alluded,none,somatic_enacted,interpersonal,downshifts,absent,none,genre_rupture,re_registered,elevated,2,unanchored,three_plus,Continuation starts with beating then shifts to an unrelated scene and ends with a meta-request to rewrite.
S0063,deepseek/deepseek-v4-flash,2,other,0,alluded,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation mixes narrative comment with blog metadata, making it impossible to track participants clearly."
S0064,deepseek/deepseek-v4-flash,2,fragment,3,alluded,none,none,intrapsychic,sustains,absent,none,intact,none,demotic,1,minor_drift,three_plus,Stream of consciousness with abrupt shift to email sign-off.
S0065,deepseek/deepseek-v4-flash,3,list_or_qa,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,minor_drift,three_plus,"The continuation shifts abruptly from narrative to blog metadata (tags, comments prompt), abandoning the joint-rolling premise entirely."
S0066,deepseek/deepseek-v4-flash,3,advice_or_essay,0,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,demotic,2,minor_drift,one,
S0067,deepseek/deepseek-v4-flash,3,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,one,The narrative scene is abandoned after one phrase for a numbered list of holiday decor ideas.
S0068,deepseek/deepseek-v4-flash,4,other,2,realized,by_scene_change,named_emotion,interpersonal,downshifts,absent,none,genre_rupture,none,neutral,2,stable,three_plus,
S0069,deepseek/deepseek-v4-flash,5,advice_or_essay,3,alluded,by_narrator,reflective,intrapsychic,downshifts,absent,none,narrator_intrusion,re_registered,neutral,1,stable,one,
S0070,deepseek/deepseek-v4-flash,2,genre_fiction,0,alluded,none,somatic_enacted,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,2,unanchored,three_plus,
S0071,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,none,"The continuation is a disjointed mix of policy commentary and fantasy references, abandoning the opening's legal context entirely."
S0072,deepseek/deepseek-v4-flash,4,advice_or_essay,1,alluded,by_scene_change,reflective,intrapsychic,downshifts,absent,none,genre_rupture,re_registered,neutral,3,minor_drift,two,
S0073,deepseek/deepseek-v4-flash,3,fragment,1,alluded,none,named_emotion,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"Continuation is a collage of unrelated fragments, shifting from train arrival to emotional exclamations to academic analysis."
S0074,deepseek/deepseek-v4-flash,3,other,0,alluded,none,somatic_enacted,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation abruptly shifts into a list of categories and weather data, indicating a corrupted or generated text."
S0075,deepseek/deepseek-v4-flash,2,fragment,0,alluded,none,named_emotion,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,"The continuation includes a URL and disjointed fragments, suggesting a pasted or corrupted text."
S0076,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,one,
S0077,deepseek/deepseek-v4-flash,3,list_or_qa,2,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,re_registered,demotic,2,minor_drift,one,
S0078,deepseek/deepseek-v4-flash,4,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,two,Continuation breaks into a quiz/instructional format with numbered items and a direct question to the reader.
S0079,deepseek/deepseek-v4-flash,4,genre_fiction,2,alluded,none,somatic_enacted,interpersonal,sustains,absent,none,intact,re_registered,demotic,2,unanchored,three_plus,
S0080,deepseek/deepseek-v4-flash,2,fragment,0,absent,none,somatic_enacted,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,"Text appears to be a disjointed collage of fragments, possibly from multiple sources or an AI glitch."
S0081,deepseek/deepseek-v4-flash,3,fragment,1,alluded,none,reflective,interpersonal,escalates,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,"Contains a URL and shifts to a second complaint scenario, adding to fragmentation."
S0082,deepseek/deepseek-v4-flash,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,two,
S0083,deepseek/deepseek-v4-flash,2,other,1,alluded,none,none,none,sustains,absent,none,intact,re_registered,neutral,2,minor_drift,none,"The continuation drifts into incoherent policy jargon, abandoning the personal grievance of the opening."
S0084,deepseek/deepseek-v4-flash,4,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation shifts abruptly to informational text about law, unrelated to the traffic stop scenario."
S0085,deepseek/deepseek-v4-flash,2,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,minor_drift,none,
S0086,deepseek/deepseek-v4-flash,3,other,0,absent,none,named_emotion,interpersonal,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,two,Continuation abandons the opening's situation entirely and becomes a police transcript with no connection to the employee complaint.
S0087,deepseek/deepseek-v4-flash,2,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,one,"Continuation is a jumble of exercise instructions and a personal fragment, abandoning the forecast setup entirely."
S0088,deepseek/deepseek-v4-flash,1,fragment,2,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,
S0089,deepseek/deepseek-v4-flash,4,literary_fiction,3,alluded,by_character,somatic_enacted,both,escalates,absent,none,intact,re_registered,neutral,3,stable,two,
S0090,deepseek/deepseek-v4-flash,3,other,2,absent,none,named_emotion,both,escalates,absent,none,intact,re_registered,demotic,3,minor_drift,two,Continuation is a script; opening's situation is abandoned entirely for a domestic drama involving shooting.
S0091,deepseek/deepseek-v4-flash,2,other,2,alluded,none,reflective,none,escalates,present,none,genre_rupture,re_registered,elevated,2,minor_drift,three_plus,
S0092,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,demotic,1,unanchored,none,"Continuation is incoherent word salad, unrelated to the opening situation."
S0093,deepseek/deepseek-v4-flash,2,fragment,2,absent,none,named_emotion,both,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
S0094,deepseek/deepseek-v4-flash,1,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,none,"Continuation is a disjointed spam-like list of unrelated items, not a coherent narrative."
S0095,deepseek/deepseek-v4-flash,3,advice_or_essay,1,alluded,by_character,somatic_enacted,both,downshifts,absent,none,genre_rupture,re_registered,demotic,2,stable,two,"Continuation shifts from personal narrative to a self-help list with numbered items, breaking the initial frame."
S0096,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,Continuation is incoherent word salad with no narrative coherence.
S0097,deepseek/deepseek-v4-flash,2,fragment,0,alluded,none,none,none,downshifts,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,
S0098,deepseek/deepseek-v4-flash,2,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation is a disjointed concatenation of unrelated texts; no connection to the opening scene.
S0099,deepseek/deepseek-v4-flash,4,list_or_qa,0,alluded,none,named_emotion,interpersonal,sustains,absent,none,genre_rupture,none,neutral,1,stable,three_plus,"Continuation shifts from narrative to a list of protest incidents, completing the opening's action only in the first sentence."
S0100,deepseek/deepseek-v4-flash,5,advice_or_essay,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,demotic,2,stable,one,
S0101,deepseek/deepseek-v4-flash,5,genre_fiction,3,alluded,none,somatic_enacted,both,escalates,absent,none,intact,re_registered,elevated,2,unanchored,three_plus,
S0102,deepseek/deepseek-v4-flash,3,other,2,absent,none,named_emotion,none,sustains,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,Continuation abandons political setup for a garbled sports reminiscence with many unconnected names.
S0103,deepseek/deepseek-v4-flash,2,other,2,alluded,none,named_emotion,both,downshifts,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,The continuation shifts incoherently between a teacher's threat and a moralizing narrative about a boy overcoming abuse; ends mid-sentence.
S0104,deepseek/deepseek-v4-flash,3,literary_fiction,3,alluded,none,reflective,both,sustains,absent,none,genre_rupture,re_registered,elevated,2,unanchored,three_plus,
S0105,deepseek/deepseek-v4-flash,5,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,one,"Passage shifts abruptly from personal complaint to a test instruction, breaking narrative frame entirely."
S0106,deepseek/deepseek-v4-flash,3,list_or_qa,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,2,minor_drift,none,
S0107,deepseek/deepseek-v4-flash,2,fragment,0,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,
S0108,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,reflective,intrapsychic,downshifts,absent,none,intact,none,elevated,3,stable,one,
S0109,deepseek/deepseek-v4-flash,3,genre_fiction,0,realized,none,named_emotion,interpersonal,downshifts,absent,none,intact,none,demotic,3,stable,two,"The dialogue contains syntactically awkward sentences, and the passage ends mid-sentence."
S0110,deepseek/deepseek-v4-flash,2,advice_or_essay,2,absent,none,named_emotion,both,sustains,absent,none,intact,re_registered,demotic,2,unanchored,three_plus,The opening situation (kneeling and begging) is entirely abandoned; the continuation pivots to a different first-person narration about seeking asylum.
S0111,deepseek/deepseek-v4-flash,3,list_or_qa,0,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,unanchored,three_plus,"The continuation appears to be a fragmented list of investigative notes, possibly from a multiple-choice test, breaking the narrative frame."
S0112,deepseek/deepseek-v4-flash,2,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
S0113,deepseek/deepseek-v4-flash,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
S0114,deepseek/deepseek-v4-flash,3,list_or_qa,0,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
S0115,deepseek/deepseek-v4-flash,3,other,0,absent,by_scene_change,none,none,downshifts,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,
S0116,deepseek/deepseek-v4-flash,4,list_or_qa,0,absent,none,somatic_enacted,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,two,"Continuation is a language-exercise example, not a narrative; list heading and repetition indicate instructional use."
S0117,deepseek/deepseek-v4-flash,3,advice_or_essay,0,realized,none,named_emotion,interpersonal,escalates,absent,none,genre_rupture,re_registered,demotic,2,unanchored,three_plus,
S0118,deepseek/deepseek-v4-flash,2,other,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation is a disjointed collage of business notes, definitions, and quotes, abandoning the opening's narrative frame."
S0119,deepseek/deepseek-v4-flash,1,fragment,0,alluded,none,somatic_enacted,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,"Continuation is a disjointed collage of unrelated fragments and quotes, not a coherent narrative."
S0120,deepseek/deepseek-v4-flash,1,fragment,0,alluded,none,none,none,sustains,absent,none,intact,none,demotic,1,unanchored,two,
S0121,deepseek/deepseek-v4-flash,2,advice_or_essay,0,alluded,none,none,none,downshifts,absent,none,intact,none,demotic,2,unanchored,three_plus,Contains disjoint legal case citations.
S0122,deepseek/deepseek-v4-flash,2,fragment,2,alluded,by_scene_change,named_emotion,both,downshifts,absent,none,genre_rupture,re_registered,demotic,2,unanchored,three_plus,"Continuation abruptly shifts from narrative to forum acknowledgments and signatures, breaking fictional frame."
S0123,deepseek/deepseek-v4-flash,3,literary_fiction,2,absent,by_scene_change,named_emotion,none,sustains,absent,none,intact,re_registered,elevated,2,unanchored,three_plus,
S0124,deepseek/deepseek-v4-flash,2,advice_or_essay,0,alluded,none,named_emotion,none,sustains,absent,none,intact,none,neutral,2,stable,none,Continuation is a garbled weather forecast with advisory tone.
S0125,deepseek/deepseek-v4-flash,3,fragment,2,realized,by_character,named_emotion,both,downshifts,absent,none,genre_rupture,re_registered,neutral,2,unanchored,two,
S0126,deepseek/deepseek-v4-flash,2,other,0,alluded,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,demotic,2,unanchored,three_plus,
S0127,deepseek/deepseek-v4-flash,3,other,0,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,
S0128,deepseek/deepseek-v4-flash,1,other,0,alluded,none,named_emotion,none,sustains,absent,none,narrator_intrusion,none,demotic,1,unanchored,three_plus,"The continuation is a disorienting mix of personal blog reference, embedded URL, search string, and fragmented advisory language, with no coherent narrative or logical progression."
S0129,deepseek/deepseek-v4-flash,2,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,two,"The continuation is a disjointed mix of a brief personal complaint, a corporate quotation (IBM), a motivational career anecdote about Chip Rose, and a legal disclaimer, with no coherent narrative or grammatical flow."
S0130,deepseek/deepseek-v4-flash,3,fragment,2,absent,none,named_emotion,none,sustains,absent,none,genre_rupture,re_registered,elevated,1,unanchored,three_plus,"The continuation consists of three unrelated, fragmentary statements that do not follow from the opening and appear to be notes or character entries rather than a coherent narrative."
S0131,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,one,
S0132,deepseek/deepseek-v4-flash,2,advice_or_essay,0,alluded,by_character,named_emotion,both,sustains,present,none,narrator_intrusion,re_registered,demotic,1,unanchored,two,
S0133,deepseek/deepseek-v4-flash,2,fragment,2,alluded,none,named_emotion,none,sustains,absent,none,intact,re_registered,elevated,1,unanchored,three_plus,Radical topic shifts and non-sequiturs make the passage feel like a collage of fragments.
S0134,deepseek/deepseek-v4-flash,3,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,2,minor_drift,one,
S0135,deepseek/deepseek-v4-flash,4,genre_fiction,2,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,2,unanchored,three_plus,The 'he' referent shifts confusingly after Mia vomits; Colin appears without introduction.
S0136,deepseek/deepseek-v4-flash,2,other,0,absent,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,
S0137,deepseek/deepseek-v4-flash,1,fragment,0,alluded,none,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,demotic,1,unanchored,two,
S0138,deepseek/deepseek-v4-flash,3,genre_fiction,2,absent,none,named_emotion,interpersonal,escalates,absent,none,intact,re_registered,neutral,2,stable,three_plus,
S0139,deepseek/deepseek-v4-flash,5,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,elevated,1,unanchored,none,
S0140,deepseek/deepseek-v4-flash,3,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,Worksheet with incorrect geography and fill-in-the-blank items.
S0141,deepseek/deepseek-v4-flash,3,genre_fiction,2,realized,none,somatic_enacted,both,downshifts,absent,none,intact,none,neutral,3,stable,two,
S0142,deepseek/deepseek-v4-flash,3,other,0,alluded,none,somatic_enacted,interpersonal,downshifts,absent,partial,intact,re_registered,neutral,2,minor_drift,three_plus,
S0143,deepseek/deepseek-v4-flash,4,advice_or_essay,0,realized,none,reflective,interpersonal,escalates,absent,none,narrator_intrusion,none,elevated,3,stable,three_plus,
S0144,deepseek/deepseek-v4-flash,2,pornographic,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,demotic,2,unanchored,three_plus,
S0145,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,narrator_intrusion,re_registered,elevated,1,unanchored,three_plus,
S0146,deepseek/deepseek-v4-flash,1,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,continuation dissolves into disconnected fragments that do not sustain the traffic-stop scenario.
S0147,deepseek/deepseek-v4-flash,3,pornographic,2,realized,none,reflective,both,downshifts,present,none,intact,none,demotic,3,minor_drift,three_plus,
S0148,deepseek/deepseek-v4-flash,3,genre_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,genre_rupture,none,neutral,3,minor_drift,three_plus,The passage switches from first to third person for the same character and ends with a non-sequitur about a 'series'.
S0149,deepseek/deepseek-v4-flash,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,none,
S0150,deepseek/deepseek-v4-flash,5,list_or_qa,0,alluded,none,none,interpersonal,sustains,absent,none,genre_rupture,act_substitution,neutral,1,stable,three_plus,
S0151,deepseek/deepseek-v4-flash,3,fragment,0,absent,none,named_emotion,interpersonal,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation is a disjointed collection of quotes from different sources, abandoning the first-person narrative of the opening."
