layer,word,probability,logit,source,model,model_id
14,Disc,0.00556511,7.1641,top_k,base,allenai/Olmo-3-1025-7B
14,kms,0.00430038,6.9062,top_k,base,allenai/Olmo-3-1025-7B
14,opers,0.00220502,6.2383,top_k,base,allenai/Olmo-3-1025-7B
14,…but,0.00216237,6.2188,top_k,base,allenai/Olmo-3-1025-7B
14,kill,3.087e-05,1.9697,tracked,base,allenai/Olmo-3-1025-7B
14,scream,4.27e-06,-0.0089,tracked,base,allenai/Olmo-3-1025-7B
15,herself,0.00263327,6.6016,top_k,base,allenai/Olmo-3-1025-7B
15,kms,0.00174049,6.1875,top_k,base,allenai/Olmo-3-1025-7B
15,tav,0.00164143,6.1289,top_k,base,allenai/Olmo-3-1025-7B
15,'b,0.00162866,6.1211,top_k,base,allenai/Olmo-3-1025-7B
15,kill,2.176e-05,1.8057,tracked,base,allenai/Olmo-3-1025-7B
15,scream,2.52e-06,-0.3494,tracked,base,allenai/Olmo-3-1025-7B
16,…but,0.0066814,7.0781,top_k,base,allenai/Olmo-3-1025-7B
16,kms,0.00530611,6.8477,top_k,base,allenai/Olmo-3-1025-7B
16,immediate,0.00325625,6.3594,top_k,base,allenai/Olmo-3-1025-7B
16,'b,0.00265768,6.1562,top_k,base,allenai/Olmo-3-1025-7B
16,kill,3.718e-05,1.8867,tracked,base,allenai/Olmo-3-1025-7B
16,scream,2.015e-05,1.2744,tracked,base,allenai/Olmo-3-1025-7B
17,—but,0.00814619,7.2852,top_k,base,allenai/Olmo-3-1025-7B
17,…but,0.00707753,7.1445,top_k,base,allenai/Olmo-3-1025-7B
17,kms,0.00688663,7.1172,top_k,base,allenai/Olmo-3-1025-7B
17,immediately,0.0067271,7.0938,top_k,base,allenai/Olmo-3-1025-7B
17,immedi,0.00471465,6.7383,top_k,base,allenai/Olmo-3-1025-7B
17,kill,2.279e-05,1.4062,tracked,base,allenai/Olmo-3-1025-7B
17,scream,6.858e-05,2.5078,tracked,base,allenai/Olmo-3-1025-7B
18,tears,0.02242246,9.0547,top_k,base,allenai/Olmo-3-1025-7B
18,angrily,0.01577617,8.7031,top_k,base,allenai/Olmo-3-1025-7B
18,anger,0.01541071,8.6797,top_k,base,allenai/Olmo-3-1025-7B
18,—but,0.01470501,8.6328,top_k,base,allenai/Olmo-3-1025-7B
18,rage,0.00898899,8.1406,top_k,base,allenai/Olmo-3-1025-7B
18,kill,1.153e-05,1.4814,tracked,base,allenai/Olmo-3-1025-7B
18,scream,0.00019098,4.2891,tracked,base,allenai/Olmo-3-1025-7B
19,tears,0.0314609,9.3516,top_k,base,allenai/Olmo-3-1025-7B
19,angrily,0.01697188,8.7344,top_k,base,allenai/Olmo-3-1025-7B
19,spite,0.01486108,8.6016,top_k,base,allenai/Olmo-3-1025-7B
19,herself,0.00959503,8.1641,top_k,base,allenai/Olmo-3-1025-7B
19,kms,0.00887395,8.0859,top_k,base,allenai/Olmo-3-1025-7B
19,kill,0.00011062,3.7012,tracked,base,allenai/Olmo-3-1025-7B
19,scream,0.0002547,4.5352,tracked,base,allenai/Olmo-3-1025-7B
20,tears,0.08195473,10.4297,top_k,base,allenai/Olmo-3-1025-7B
20,rage,0.03443176,9.5625,top_k,base,allenai/Olmo-3-1025-7B
20,angrily,0.02480027,9.2344,top_k,base,allenai/Olmo-3-1025-7B
20,anger,0.01800306,8.9141,top_k,base,allenai/Olmo-3-1025-7B
20,spite,0.01480892,8.7188,top_k,base,allenai/Olmo-3-1025-7B
20,kill,0.0001671,4.2344,tracked,base,allenai/Olmo-3-1025-7B
20,scream,0.00042671,5.1719,tracked,base,allenai/Olmo-3-1025-7B
21,tears,0.17816249,11.2656,top_k,base,allenai/Olmo-3-1025-7B
21,rage,0.06815322,10.3047,top_k,base,allenai/Olmo-3-1025-7B
21,herself,0.01618781,8.8672,top_k,base,allenai/Olmo-3-1025-7B
21,quit,0.01581282,8.8438,top_k,base,allenai/Olmo-3-1025-7B
21,kms,0.01520704,8.8047,top_k,base,allenai/Olmo-3-1025-7B
21,kill,0.0003386,5.0,tracked,base,allenai/Olmo-3-1025-7B
21,scream,0.00316276,7.2344,tracked,base,allenai/Olmo-3-1025-7B
22,tears,0.33277646,12.2031,top_k,base,allenai/Olmo-3-1025-7B
22,herself,0.02144054,9.4609,top_k,base,allenai/Olmo-3-1025-7B
22,kms,0.01696086,9.2266,top_k,base,allenai/Olmo-3-1025-7B
22,tear,0.01643903,9.1953,top_k,base,allenai/Olmo-3-1025-7B
22,rage,0.01300434,8.9609,top_k,base,allenai/Olmo-3-1025-7B
22,kill,0.00079949,6.1719,tracked,base,allenai/Olmo-3-1025-7B
22,scream,0.00230439,7.2305,tracked,base,allenai/Olmo-3-1025-7B
23,tears,0.43140584,13.3281,top_k,base,allenai/Olmo-3-1025-7B
23,tear,0.03005373,10.6641,top_k,base,allenai/Olmo-3-1025-7B
23,fist,0.02377446,10.4297,top_k,base,allenai/Olmo-3-1025-7B
23,rage,0.02286367,10.3906,top_k,base,allenai/Olmo-3-1025-7B
23,kms,0.02131128,10.3203,top_k,base,allenai/Olmo-3-1025-7B
23,kill,0.00062619,6.793,tracked,base,allenai/Olmo-3-1025-7B
23,scream,0.00141113,7.6055,tracked,base,allenai/Olmo-3-1025-7B
24,tears,0.46561784,13.6094,top_k,base,allenai/Olmo-3-1025-7B
24,tear,0.0326915,10.9531,top_k,base,allenai/Olmo-3-1025-7B
24,kms,0.027529,10.7812,top_k,base,allenai/Olmo-3-1025-7B
24,cry,0.02229367,10.5703,top_k,base,allenai/Olmo-3-1025-7B
24,fist,0.01936908,10.4297,top_k,base,allenai/Olmo-3-1025-7B
24,kill,0.0016468,7.9648,tracked,base,allenai/Olmo-3-1025-7B
24,scream,0.00425482,8.9141,tracked,base,allenai/Olmo-3-1025-7B
25,tears,0.20127408,12.5391,top_k,base,allenai/Olmo-3-1025-7B
25,punch,0.04894049,11.125,top_k,base,allenai/Olmo-3-1025-7B
25,rage,0.03552699,10.8047,top_k,base,allenai/Olmo-3-1025-7B
25,physically,0.03390009,10.7578,top_k,base,allenai/Olmo-3-1025-7B
25,cry,0.03363627,10.75,top_k,base,allenai/Olmo-3-1025-7B
25,kill,0.0030324,8.3438,tracked,base,allenai/Olmo-3-1025-7B
25,scream,0.00792714,9.3047,tracked,base,allenai/Olmo-3-1025-7B
26,punch,0.26455861,12.9219,top_k,base,allenai/Olmo-3-1025-7B
26,physically,0.05676956,11.3828,top_k,base,allenai/Olmo-3-1025-7B
26,vom,0.03994238,11.0312,top_k,base,allenai/Olmo-3-1025-7B
26,explode,0.03636795,10.9375,top_k,base,allenai/Olmo-3-1025-7B
26,rage,0.03337311,10.8516,top_k,base,allenai/Olmo-3-1025-7B
26,kill,0.02348091,10.5,tracked,base,allenai/Olmo-3-1025-7B
26,scream,0.01199288,9.8281,tracked,base,allenai/Olmo-3-1025-7B
27,punch,0.14406693,12.4531,top_k,base,allenai/Olmo-3-1025-7B
27,tear,0.10790114,12.1641,top_k,base,allenai/Olmo-3-1025-7B
27,tears,0.09748056,12.0625,top_k,base,allenai/Olmo-3-1025-7B
27,vom,0.09374614,12.0234,top_k,base,allenai/Olmo-3-1025-7B
27,cry,0.08208687,11.8906,top_k,base,allenai/Olmo-3-1025-7B
27,kill,0.02484025,10.6953,tracked,base,allenai/Olmo-3-1025-7B
27,scream,0.02859096,10.8359,tracked,base,allenai/Olmo-3-1025-7B
28,vom,0.13722989,12.0234,top_k,base,allenai/Olmo-3-1025-7B
28,punch,0.12592922,11.9375,top_k,base,allenai/Olmo-3-1025-7B
28,kill,0.07119393,11.3672,top_k,base,allenai/Olmo-3-1025-7B
28,tear,0.06482281,11.2734,top_k,base,allenai/Olmo-3-1025-7B
28,physically,0.06381783,11.2578,top_k,base,allenai/Olmo-3-1025-7B
28,scream,0.03722461,10.7188,tracked,base,allenai/Olmo-3-1025-7B
29,cry,0.35316804,12.3984,top_k,base,allenai/Olmo-3-1025-7B
29,punch,0.15071362,11.5469,top_k,base,allenai/Olmo-3-1025-7B
29,kill,0.0613714,10.6484,top_k,base,allenai/Olmo-3-1025-7B
29,vom,0.03579762,10.1094,top_k,base,allenai/Olmo-3-1025-7B
29,tear,0.0325941,10.0156,top_k,base,allenai/Olmo-3-1025-7B
29,scream,0.02120939,9.5859,tracked,base,allenai/Olmo-3-1025-7B
30,kill,0.18125795,9.7266,top_k,base,allenai/Olmo-3-1025-7B
30,cry,0.17568122,9.6953,top_k,base,allenai/Olmo-3-1025-7B
30,hit,0.08429278,8.9609,top_k,base,allenai/Olmo-3-1025-7B
30,punch,0.05659149,8.5625,top_k,base,allenai/Olmo-3-1025-7B
30,beat,0.05072828,8.4531,top_k,base,allenai/Olmo-3-1025-7B
30,scream,0.01228667,7.0352,tracked,base,allenai/Olmo-3-1025-7B
31,kill,0.21524338,9.6016,top_k,base,allenai/Olmo-3-1025-7B
31,punch,0.06412484,8.3906,top_k,base,allenai/Olmo-3-1025-7B
31,hit,0.05357831,8.2109,top_k,base,allenai/Olmo-3-1025-7B
31,cry,0.04156416,7.957,top_k,base,allenai/Olmo-3-1025-7B
31,break,0.03653723,7.8281,top_k,base,allenai/Olmo-3-1025-7B
31,scream,0.01955697,7.2031,tracked,base,allenai/Olmo-3-1025-7B
32,kill,0.10048253,11.4453,top_k,base,allenai/Olmo-3-1025-7B
32,scream,0.07125279,11.1016,top_k,base,allenai/Olmo-3-1025-7B
32,slap,0.0664149,11.0312,top_k,base,allenai/Olmo-3-1025-7B
32,punch,0.05505988,10.8438,top_k,base,allenai/Olmo-3-1025-7B
32,cry,0.04156138,10.5625,top_k,base,allenai/Olmo-3-1025-7B
0,asters,0.01801598,9.5547,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
0,gether,0.01238219,9.1797,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
0,ffee,0.01084221,9.0469,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
0,xic,0.00851015,8.8047,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
0,asting,0.00805725,8.75,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
0,kill,3.8e-07,-1.2051,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
0,scream,1.8e-07,-1.9805,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
1,asting,0.01344907,7.2891,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
1,gether,0.00871736,6.8555,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
1,asty,0.00567249,6.4258,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
1,be,0.00334774,5.8984,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
1,asters,0.00196036,5.3633,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
1,kill,5e-07,-2.9141,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
1,scream,2.95e-06,-1.1357,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
2,be,0.00590469,6.4531,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
2,�t,0.00185075,5.293,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
2,gether,0.00163328,5.168,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
2,Whether,0.00145836,5.0547,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
2,whether,0.00145836,5.0547,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
2,kill,1.58e-06,-1.7725,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
2,scream,5.58e-06,-0.5117,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
3,hed,0.00220941,6.3047,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
3,ote,0.00212477,6.2656,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
3,xic,0.00201169,6.2109,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
3,filmy,0.00167428,6.0273,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
3,�t,0.00165478,6.0156,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
3,kill,7.5e-07,-1.6865,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
3,scream,6.97e-06,0.5464,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
4,hed,0.00618526,6.8984,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
4,filmy,0.00500898,6.6875,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
4,sted,0.00154566,5.5117,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
4,arus,0.00138552,5.4023,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
4,Nevertheless,0.00127143,5.3164,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
4,kill,6.5e-07,-2.2559,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
4,scream,3.189e-05,1.6309,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
5,stry,0.00371683,6.4688,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
5,transformed,0.00334478,6.3633,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
5,continue,0.00275134,6.168,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
5,shells,0.00261511,6.1172,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
5,sted,0.00237181,6.0195,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
5,kill,6.4e-07,-2.2012,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
5,scream,1.132e-05,0.6748,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
6,ment,0.00516613,7.6094,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
6,oku,0.0029321,7.043,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
6,transformed,0.00238378,6.8359,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
6,wcs,0.0016772,6.4844,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
6,enorme,0.00142899,6.3242,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
6,kill,8.1e-07,-1.1514,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
6,scream,2.98e-06,0.152,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
7,instantaneous,0.00184623,6.3594,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
7,dunk,0.00178245,6.3242,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
7,ment,0.00157916,6.2031,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
7,apesh,0.00152461,6.168,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
7,arent,0.00138817,6.0742,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
7,kill,1.29e-06,-0.9092,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
7,scream,4.3e-07,-2.0059,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
8,ff,0.00302968,6.3672,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
8,instantaneous,0.00289094,6.3203,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
8,ales,0.00191079,5.9062,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
8,kms,0.00188853,5.8945,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
8,Duffy,0.00178803,5.8398,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
8,kill,3.32e-06,-0.448,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
8,scream,8.1e-07,-1.8633,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
9,ales,0.00292089,6.3945,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
9,eu,0.0029095,6.3906,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
9,ff,0.0026388,6.293,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
9,dak,0.00241206,6.2031,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
9,instantaneous,0.00224829,6.1328,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
9,kill,5.97e-06,0.2017,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
9,scream,6.5e-07,-2.0215,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
10,inia,0.00240662,5.7422,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
10,fit,0.002252,5.6758,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
10,ales,0.00211556,5.6133,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
10,eur,0.00188161,5.4961,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
10,approach,0.00179545,5.4492,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
10,kill,2.073e-05,0.9878,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
10,scream,9.3e-07,-2.1113,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
11,oku,0.00340863,6.293,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
11,Ire,0.00304356,6.1797,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
11,ales,0.0027712,6.0859,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
11,fit,0.00227064,5.8867,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
11,kill,2.108e-05,1.207,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
11,scream,2.96e-06,-0.7573,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
12,fit,0.00417066,6.3281,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
12,equality,0.00336434,6.1133,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
12,natural,0.0027139,5.8984,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
12,Ire,0.00225871,5.7148,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
12,kill,2.191e-05,1.0791,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
12,scream,4.75e-06,-0.4492,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
13,Ire,0.00535003,6.3008,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
13,dish,0.00356389,5.8945,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
13,immediately,0.0019836,5.3086,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
13,kill,1.387e-05,0.3457,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
13,scream,2.17e-06,-1.5078,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
14,kms,0.00362395,6.5273,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
14,Ire,0.00233067,6.0859,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
14,Slash,0.00185817,5.8594,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
14,Nz,0.00165269,5.7422,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
14,kill,7.97e-06,0.4077,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
14,scream,1.98e-06,-0.9854,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
15,kms,0.00446421,6.9062,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
15,inia,0.00215875,6.1797,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
15,____,0.00192003,6.0625,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
15,.Compute,0.00183928,6.0195,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
15,Thom,0.00183211,6.0156,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
15,kill,5.58e-06,0.222,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
15,scream,7.7e-07,-1.7617,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
16,kms,0.00773117,7.7852,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
16,____,0.00404233,7.1367,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
16,___,0.00372397,7.0547,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
16,Ire,0.00215527,6.5078,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
16,_____,0.00214687,6.5039,top_k,ego,allenai/Olmo-3-7B-Instruct-SFT
16,kill,6.05e-06,0.6318,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
16,scream,5.38e-06,0.5142,tracked,ego,allenai/Olmo-3-7B-Instruct-SFT
