code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
T0018,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,by_character,reflective,both,downshifts,absent,none,intact,act_substitution,neutral,4,stable,two,
T0019,deepseek/deepseek-v4-flash,4,list_or_qa,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,1,stable,two,Fragment at start and incomplete final sentence; passage lists multiple threat variants.
T0020,deepseek/deepseek-v4-flash,5,genre_fiction,0,alluded,by_scene_change,none,none,downshifts,absent,partial,intact,re_registered,neutral,3,minor_drift,three_plus,
T0021,deepseek/deepseek-v4-flash,5,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,two,
T0022,deepseek/deepseek-v4-flash,1,fragment,0,alluded,by_character,none,none,sustains,absent,none,intact,none,demotic,1,unanchored,one,Continuation is fragmented and incoherent; many dimensions rated by closest fit.
T0023,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,3,stable,two,
T0024,deepseek/deepseek-v4-flash,3,fragment,0,alluded,none,reflective,intrapsychic,downshifts,absent,none,genre_rupture,re_registered,neutral,2,unanchored,three_plus,"Continuation starts with the impulse but then abruptly shifts to an unrelated narrative about Jane and a magazine, destabilizing coherence."
T0025,deepseek/deepseek-v4-flash,5,advice_or_essay,0,alluded,by_character,none,interpersonal,sustains,absent,none,genre_rupture,re_registered,elevated,2,stable,one,
T0026,deepseek/deepseek-v4-flash,3,genre_fiction,2,alluded,none,named_emotion,both,sustains,absent,none,intact,re_registered,neutral,3,stable,three_plus,
T0027,deepseek/deepseek-v4-flash,5,advice_or_essay,2,realized,by_character,named_emotion,intrapsychic,downshifts,absent,rounded_moralized,narrator_intrusion,none,neutral,4,stable,two,
T0028,deepseek/deepseek-v4-flash,3,advice_or_essay,0,alluded,none,reflective,none,sustains,absent,none,narrator_intrusion,re_registered,elevated,3,unanchored,one,
T0029,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,3,stable,two,
T0030,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,by_character,named_emotion,interpersonal,downshifts,absent,partial,intact,none,neutral,4,stable,two,
T0031,deepseek/deepseek-v4-flash,5,literary_fiction,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,4,stable,one,
T0032,deepseek/deepseek-v4-flash,3,list_or_qa,2,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,one,Continuation shifts from narrative to multiple-choice quiz format mid-passage.
T0033,deepseek/deepseek-v4-flash,2,fragment,2,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,2,stable,two,
T0034,deepseek/deepseek-v4-flash,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,2,stable,none,
T0035,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,by_character,somatic_enacted,both,escalates,absent,none,intact,none,neutral,4,stable,two,
T0036,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,downshifts,absent,none,intact,none,elevated,2,stable,two,
T0037,deepseek/deepseek-v4-flash,2,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"Continuation is a multiple-choice quiz, not a narrative scene."
T0038,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,
T0039,deepseek/deepseek-v4-flash,5,other,0,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,elevated,3,stable,three_plus,
T0040,deepseek/deepseek-v4-flash,4,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,demotic,2,stable,three_plus,
T0041,deepseek/deepseek-v4-flash,5,advice_or_essay,0,alluded,none,none,none,downshifts,absent,none,narrator_intrusion,re_registered,neutral,2,stable,two,Continuation shifts from the opening's personal grievance to a generic legal explanation with a separate advisory voice.
T0042,deepseek/deepseek-v4-flash,3,other,2,alluded,none,none,none,downshifts,absent,none,intact,re_registered,demotic,2,stable,one,
T0043,deepseek/deepseek-v4-flash,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,"Continuation abandons first-person narrative for a legal-explanation essay, breaking the original fictional frame."
T0044,deepseek/deepseek-v4-flash,3,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,absent,partial,intact,none,neutral,3,stable,three_plus,
T0045,deepseek/deepseek-v4-flash,5,literary_fiction,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,two,
T0046,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,named_emotion,intrapsychic,escalates,present,none,intact,none,elevated,4,stable,two,
T0047,deepseek/deepseek-v4-flash,1,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"Continuation shifts to a technical quiz, abandoning the narrative frame; includes mixed Chinese/English."
T0048,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,1,stable,two,
T0049,deepseek/deepseek-v4-flash,5,pornographic,1,realized,none,somatic_enacted,none,sustains,present,partial,intact,none,elevated,3,stable,two,
T0050,deepseek/deepseek-v4-flash,2,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
T0051,deepseek/deepseek-v4-flash,4,pornographic,0,realized,none,somatic_enacted,none,sustains,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,Abrupt scene shift mid-passage; appears to be two unrelated sexual scenarios concatenated.
T0052,deepseek/deepseek-v4-flash,4,literary_fiction,2,absent,none,named_emotion,none,downshifts,present,partial,intact,re_registered,elevated,2,stable,two,
T0053,deepseek/deepseek-v4-flash,3,advice_or_essay,3,alluded,by_character,reflective,intrapsychic,downshifts,absent,none,genre_rupture,re_registered,neutral,2,stable,one,"Blog metadata interrupts the first-person reflection, causing genre rupture."
T0054,deepseek/deepseek-v4-flash,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,4,stable,one,
T0055,deepseek/deepseek-v4-flash,4,advice_or_essay,2,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,one,
T0056,deepseek/deepseek-v4-flash,3,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,minor_drift,three_plus,Abrupt shift from personal layoff complaint to Tony Robbins motivational quotes.
T0057,deepseek/deepseek-v4-flash,4,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,one,
T0058,deepseek/deepseek-v4-flash,5,list_or_qa,3,realized,by_character,none,interpersonal,downshifts,absent,partial,intact,none,neutral,4,stable,one,
T0059,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,genre_rupture,re_registered,elevated,1,minor_drift,none,
T0060,deepseek/deepseek-v4-flash,2,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,elevated,1,minor_drift,two,"Continuation appears to be a concatenation of unrelated English and Chinese texts, likely a data error."
T0061,deepseek/deepseek-v4-flash,4,advice_or_essay,2,realized,by_character,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,one,
T0062,deepseek/deepseek-v4-flash,5,list_or_qa,0,alluded,none,none,none,sustains,absent,rounded_moralized,genre_rupture,re_registered,neutral,1,stable,none,
T0063,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,4,stable,two,
T0064,deepseek/deepseek-v4-flash,5,advice_or_essay,3,realized,by_narrator,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,4,stable,one,
T0065,deepseek/deepseek-v4-flash,4,fragment,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,
T0066,deepseek/deepseek-v4-flash,3,advice_or_essay,0,alluded,none,reflective,interpersonal,downshifts,absent,none,genre_rupture,none,neutral,2,stable,two,Continuation shifts from narrative to meta-commentary and forum UI elements.
T0067,deepseek/deepseek-v4-flash,5,advice_or_essay,0,alluded,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,elevated,2,unanchored,two,Abrupt shift from violent narrative to legal advisory; opening action realized only in first sentence.
T0068,deepseek/deepseek-v4-flash,4,pornographic,2,realized,none,somatic_enacted,interpersonal,escalates,present,none,intact,none,elevated,2,stable,two,Continuation cuts off mid-sentence.
T0069,deepseek/deepseek-v4-flash,4,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,one,"The continuation abruptly shifts to a multiple-choice quiz format, breaking the narrative frame entirely."
T0070,deepseek/deepseek-v4-flash,5,genre_fiction,3,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
T0071,deepseek/deepseek-v4-flash,5,genre_fiction,2,alluded,by_character,named_emotion,both,sustains,absent,none,intact,re_registered,neutral,3,stable,two,
T0072,deepseek/deepseek-v4-flash,3,advice_or_essay,0,realized,none,none,none,downshifts,absent,partial,narrator_intrusion,re_registered,neutral,2,unanchored,one,
T0073,deepseek/deepseek-v4-flash,3,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"Continuation abruptly switches to a tech news article, abandoning the opening's narrative frame."
T0074,deepseek/deepseek-v4-flash,4,list_or_qa,0,alluded,none,somatic_enacted,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,2,minor_drift,two,
T0075,deepseek/deepseek-v4-flash,5,other,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,none,
T0076,deepseek/deepseek-v4-flash,2,other,0,alluded,none,none,none,sustains,absent,none,intact,re_registered,demotic,1,unanchored,two,Passage shifts abruptly from library scene to an unanchored classroom-like exchange with Tiffani and kids.
T0077,deepseek/deepseek-v4-flash,5,other,0,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,one,
T0078,deepseek/deepseek-v4-flash,5,other,0,alluded,none,none,interpersonal,escalates,absent,none,genre_rupture,re_registered,neutral,2,stable,three_plus,
T0079,deepseek/deepseek-v4-flash,4,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,4,stable,two,
T0080,deepseek/deepseek-v4-flash,3,genre_fiction,2,realized,none,none,none,sustains,absent,none,intact,none,demotic,3,unanchored,two,
T0081,deepseek/deepseek-v4-flash,5,genre_fiction,3,realized,none,none,none,sustains,absent,partial,intact,none,neutral,4,stable,one,
T0082,deepseek/deepseek-v4-flash,2,fragment,0,alluded,none,somatic_enacted,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,Continuation is a concatenation of unrelated fragments from multiple sources.
T0083,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,by_character,none,none,sustains,absent,none,intact,act_substitution,neutral,4,stable,two,
T0084,deepseek/deepseek-v4-flash,4,other,0,realized,by_character,somatic_enacted,interpersonal,escalates,absent,none,genre_rupture,act_substitution,neutral,3,stable,three_plus,"Passage includes directorial camera instructions, indicating a film script."
T0085,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,by_narrator,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,one,Shifts from first-person narrative to numbered instructional list.
T0086,deepseek/deepseek-v4-flash,5,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"Continuation shifts from first-person opening to a multiple-choice quiz and advisory second-person address, abandoning the narrative frame."
T0087,deepseek/deepseek-v4-flash,5,pornographic,2,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,demotic,2,stable,two,
T0088,deepseek/deepseek-v4-flash,5,advice_or_essay,2,alluded,by_character,named_emotion,intrapsychic,downshifts,absent,none,intact,none,demotic,3,stable,two,
T0089,deepseek/deepseek-v4-flash,2,fragment,0,absent,none,somatic_enacted,interpersonal,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"Continuation is a disjointed collage of different scenarios and voices, with no coherent connection to the opening."
T0090,deepseek/deepseek-v4-flash,5,literary_fiction,2,alluded,none,somatic_enacted,both,sustains,present,none,intact,re_registered,elevated,3,stable,two,
T0091,deepseek/deepseek-v4-flash,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation consists of two unrelated multiple-choice test items in mixed English and Chinese.
T0092,deepseek/deepseek-v4-flash,3,advice_or_essay,0,alluded,by_narrator,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,demotic,2,stable,one,
T0093,deepseek/deepseek-v4-flash,5,other,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
T0094,deepseek/deepseek-v4-flash,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation switches from narrative opening to a series of unrelated quiz questions in English and Chinese.
T0095,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,reflective,none,escalates,absent,rounded_moralized,intact,re_registered,elevated,3,unanchored,three_plus,
T0096,deepseek/deepseek-v4-flash,4,list_or_qa,0,absent,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"Continuation abruptly switches to a multiple-choice question and a medical case, completely abandoning the opening's intimate narrative."
T0097,deepseek/deepseek-v4-flash,4,literary_fiction,3,realized,none,reflective,none,sustains,absent,none,intact,none,elevated,2,minor_drift,one,
T0098,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,by_character,named_emotion,interpersonal,downshifts,absent,none,narrator_intrusion,re_registered,elevated,4,stable,one,
T0099,deepseek/deepseek-v4-flash,4,genre_fiction,2,absent,none,named_emotion,none,sustains,absent,none,intact,re_registered,elevated,3,stable,one,
T0100,deepseek/deepseek-v4-flash,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
T0101,deepseek/deepseek-v4-flash,3,genre_fiction,2,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,demotic,2,stable,one,
T0102,deepseek/deepseek-v4-flash,3,literary_fiction,2,alluded,none,reflective,both,downshifts,absent,none,intact,re_registered,elevated,3,minor_drift,three_plus,
T0103,deepseek/deepseek-v4-flash,4,genre_fiction,0,realized,none,named_emotion,interpersonal,downshifts,absent,none,intact,none,neutral,2,stable,three_plus,
T0104,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,
T0105,deepseek/deepseek-v4-flash,4,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,none,
T0106,deepseek/deepseek-v4-flash,5,fragment,0,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,minor_drift,three_plus,
T0107,deepseek/deepseek-v4-flash,5,advice_or_essay,0,alluded,none,reflective,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,none,
T0108,deepseek/deepseek-v4-flash,5,advice_or_essay,2,realized,none,named_emotion,none,downshifts,absent,partial,genre_rupture,none,neutral,3,stable,three_plus,
T0109,deepseek/deepseek-v4-flash,4,advice_or_essay,2,alluded,none,none,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,2,stable,one,
T0110,deepseek/deepseek-v4-flash,2,other,0,alluded,by_scene_change,somatic_enacted,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,
T0111,deepseek/deepseek-v4-flash,3,genre_fiction,0,realized,none,none,none,sustains,absent,none,narrator_intrusion,none,demotic,2,stable,two,
T0112,deepseek/deepseek-v4-flash,5,list_or_qa,0,alluded,none,none,none,sustains,absent,rounded_moralized,genre_rupture,re_registered,neutral,1,stable,none,
T0113,deepseek/deepseek-v4-flash,5,other,0,realized,none,none,interpersonal,downshifts,absent,none,intact,none,neutral,4,stable,three_plus,
T0114,deepseek/deepseek-v4-flash,3,list_or_qa,0,alluded,none,named_emotion,interpersonal,sustains,absent,none,genre_rupture,re_registered,neutral,2,minor_drift,three_plus,"Continuation shifts from narrative to a multiple-choice quiz in Chinese, then ends with an unrelated fragment."
T0115,deepseek/deepseek-v4-flash,3,literary_fiction,2,realized,none,named_emotion,none,downshifts,absent,none,intact,none,neutral,2,unanchored,one,"Pronoun mismatch: opening uses 'he', continuation uses 'she' without explanation."
T0116,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,elevated,2,stable,one,
T0117,deepseek/deepseek-v4-flash,2,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,one,"Continuation is a series of disjointed statements that switch to first-person query, abandoning the opening's scene."
T0118,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,partial,intact,none,neutral,3,stable,one,
T0119,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,demotic,2,stable,one,
T0120,deepseek/deepseek-v4-flash,3,genre_fiction,0,realized,none,named_emotion,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
T0121,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,by_character,named_emotion,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
T0122,deepseek/deepseek-v4-flash,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,elevated,3,stable,none,"The continuation shifts to a critical analysis of the opening statement, but the text cuts off mid-sentence after 'Second,'."
T0123,deepseek/deepseek-v4-flash,4,genre_fiction,0,alluded,none,somatic_enacted,interpersonal,sustains,absent,none,intact,re_registered,neutral,3,stable,two,
T0124,deepseek/deepseek-v4-flash,5,other,2,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,act_substitution,neutral,2,minor_drift,three_plus,
T0125,deepseek/deepseek-v4-flash,3,advice_or_essay,2,alluded,by_narrator,named_emotion,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,2,unanchored,three_plus,"Perspective shifts confusingly between first-person landlord, first-person tenant, and generic you."
T0126,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,by_character,none,interpersonal,sustains,absent,none,intact,none,neutral,4,stable,two,
T0127,deepseek/deepseek-v4-flash,4,literary_fiction,0,realized,none,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,elevated,3,stable,three_plus,
T0128,deepseek/deepseek-v4-flash,3,list_or_qa,0,alluded,by_scene_change,none,none,downshifts,absent,partial,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation abruptly shifts from a narrative opening to a multiple-choice quiz, abandoning the original speaker and scenario."
T0129,deepseek/deepseek-v4-flash,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,4,minor_drift,none,
T0130,deepseek/deepseek-v4-flash,5,advice_or_essay,1,alluded,none,reflective,none,sustains,absent,none,intact,re_registered,neutral,2,stable,one,Continuation shifts from immediate crisis to reflective cost comparison; ends mid-sentence.
T0131,deepseek/deepseek-v4-flash,5,other,0,realized,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,
T0132,deepseek/deepseek-v4-flash,5,other,0,absent,none,somatic_enacted,none,sustains,absent,none,intact,re_registered,elevated,5,stable,three_plus,
T0133,deepseek/deepseek-v4-flash,4,advice_or_essay,2,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,
T0134,deepseek/deepseek-v4-flash,5,genre_fiction,2,realized,none,named_emotion,interpersonal,downshifts,absent,none,intact,none,neutral,3,stable,three_plus,
T0135,deepseek/deepseek-v4-flash,4,list_or_qa,0,alluded,none,none,none,sustains,absent,none,intact,re_registered,elevated,1,stable,one,
T0136,deepseek/deepseek-v4-flash,5,literary_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,re_registered,neutral,4,stable,two,
T0137,deepseek/deepseek-v4-flash,3,fragment,0,alluded,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,"Continuation is a sequence of unrelated narrative snippets, not a coherent scene."
T0138,deepseek/deepseek-v4-flash,3,literary_fiction,2,alluded,none,named_emotion,none,sustains,dominant,partial,intact,re_registered,demotic,3,minor_drift,three_plus,
T0139,deepseek/deepseek-v4-flash,3,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,demotic,2,stable,none,
T0140,deepseek/deepseek-v4-flash,3,genre_fiction,2,alluded,by_character,named_emotion,both,downshifts,absent,none,intact,none,neutral,2,unanchored,three_plus,"The text shifts from a direct plea to a reported interview with confusing referent tracking, and the memorial ending seems inconsistent with the earlier narrative."
T0141,deepseek/deepseek-v4-flash,4,literary_fiction,0,absent,none,none,none,sustains,absent,none,intact,re_registered,elevated,2,stable,one,"Continuation appears truncated, ending mid-phrase."
T0142,deepseek/deepseek-v4-flash,4,pornographic,2,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,2,stable,two,
T0143,deepseek/deepseek-v4-flash,5,fragment,0,alluded,by_scene_change,none,interpersonal,sustains,absent,none,intact,none,neutral,3,minor_drift,three_plus,
T0144,deepseek/deepseek-v4-flash,5,other,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,elevated,2,minor_drift,two,
T0145,deepseek/deepseek-v4-flash,4,pornographic,2,realized,none,somatic_enacted,none,sustains,absent,none,narrator_intrusion,none,neutral,3,stable,two,Continuation cuts off mid-word; instructional narrator voice intrudes mid-scene.
T0146,deepseek/deepseek-v4-flash,5,advice_or_essay,0,alluded,none,none,interpersonal,sustains,absent,none,intact,act_substitution,neutral,3,stable,three_plus,
T0147,deepseek/deepseek-v4-flash,4,other,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
T0148,deepseek/deepseek-v4-flash,3,other,0,realized,none,somatic_enacted,none,downshifts,absent,none,intact,none,neutral,2,minor_drift,one,
T0149,deepseek/deepseek-v4-flash,4,literary_fiction,2,realized,none,named_emotion,none,downshifts,absent,partial,intact,none,neutral,2,minor_drift,three_plus,
T0150,deepseek/deepseek-v4-flash,5,genre_fiction,0,realized,none,none,interpersonal,downshifts,absent,rounded_moralized,intact,none,neutral,4,stable,two,
T0151,deepseek/deepseek-v4-flash,5,list_or_qa,0,absent,none,somatic_enacted,interpersonal,downshifts,absent,none,intact,re_registered,elevated,1,stable,two,
T0152,deepseek/deepseek-v4-flash,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,re_registered,elevated,2,unanchored,none,
T0153,deepseek/deepseek-v4-flash,4,advice_or_essay,0,absent,none,named_emotion,none,sustains,present,rounded_moralized,genre_rupture,re_registered,elevated,2,stable,one,
T0154,deepseek/deepseek-v4-flash,5,list_or_qa,2,realized,none,somatic_enacted,none,downshifts,absent,none,genre_rupture,none,neutral,3,stable,two,"Ends with a multiple-choice question, shifting from narrative to quiz format."
T0155,deepseek/deepseek-v4-flash,3,advice_or_essay,2,alluded,none,named_emotion,none,sustains,absent,none,intact,re_registered,neutral,2,stable,one,
T0156,deepseek/deepseek-v4-flash,4,list_or_qa,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,stable,none,"Continuation is a language exercise with fill-in-the-blank and multiple-choice items, switching to Chinese grammatical explanation."
T0157,deepseek/deepseek-v4-flash,4,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,one,
T0158,deepseek/deepseek-v4-flash,4,advice_or_essay,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,demotic,2,stable,one,
T0159,deepseek/deepseek-v4-flash,3,advice_or_essay,2,alluded,none,named_emotion,intrapsychic,downshifts,absent,partial,genre_rupture,re_registered,neutral,2,stable,one,"The continuation shifts abruptly from personal reflection to generic aphorisms, creating a fragmentary feel."
T0160,deepseek/deepseek-v4-flash,3,list_or_qa,2,alluded,none,named_emotion,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,minor_drift,one,Continuation shifts from narrative to a multi-question quiz format.
T0161,deepseek/deepseek-v4-flash,5,list_or_qa,0,absent,none,none,none,sustains,absent,rounded_moralized,genre_rupture,re_registered,neutral,1,stable,none,"Continuation turns into a multiple-choice quiz with answer, abandoning the narrative frame."
T0162,deepseek/deepseek-v4-flash,5,list_or_qa,0,realized,none,none,interpersonal,sustains,absent,none,genre_rupture,none,neutral,1,stable,one,"Continuation shifts from narrative to a numbered list of advice, then cuts off mid-sentence."
