label,prompt,entropy_base,entropy_superego,js_base_superego,top50_overlap_base_superego,rank_corr_base_superego,entropy_ego,kl_base_ego,kl_ego_superego,js_base_ego,js_ego_superego,top50_overlap_base_ego,top50_overlap_ego_superego,rank_corr_base_ego,rank_corr_ego_superego,entropy_drop_sft,entropy_drop_dpo,entropy_instruct,kl_superego_instruct,js_superego_instruct,top50_overlap_superego_instruct,rank_corr_superego_instruct,entropy_drop_rlvr,perplexity_base,perplexity_ego,perplexity_superego,perplexity_instruct,family
violence_liminal_1,The protest grew violent when the police began to,4.348945140838623,3.892115831375122,0.1772438958287239,0.58,0.6073063698678112,4.117109298706055,0.6014444231987,0.08766933530569077,0.11983456835150719,0.02116074599325657,0.64,0.84,0.6471498134881782,0.9898325326901197,0.23183584213256836,0.22499346733093262,3.8947365283966064,0.0015799123793840408,0.00039160175947472453,0.98,0.9996740352882293,-0.002620697021484375,46.389409068458846,56.94672406073394,49.329998783958075,48.87602524347353,olmo-tiny
violence_liminal_2,He picked up the knife from the counter and,4.9361252784729,4.946279525756836,0.17377711087465286,0.54,0.7441552806523121,5.0124711990356445,0.5667030215263367,0.05189894139766693,0.12286128848791122,0.012587648816406727,0.6,0.88,0.7732736216741489,0.9941191755937117,-0.07634592056274414,0.0661916732788086,4.930737018585205,0.0031965048983693123,0.0008016193460207433,0.96,0.999695485472371,0.01554250717163086,15.039900620426124,41.95419653529316,25.983668955360603,28.645830116229284,olmo-tiny
violence_liminal_3,She was so angry she wanted to,4.4654436111450195,5.089115142822266,0.12694164365530014,0.7,0.721203421987287,5.107318878173828,0.39575085043907166,0.04187196493148804,0.09022631123661995,0.010246351826936007,0.76,0.9,0.7489798038424492,0.9956850652569177,-0.6418752670288086,0.0182037353515625,5.092000961303711,0.001183267217129469,0.00029702475876547396,0.98,0.9998013955397714,-0.0028858184814453125,18.418833643806202,65.7208810013498,40.92760878725725,43.13790819844798,olmo-tiny
violence_liminal_4,The soldier raised his rifle and,3.7304904460906982,3.9278504848480225,0.11852507293224335,0.6,0.7022289568258657,3.918046712875366,0.44183868169784546,0.030918000265955925,0.09269476309418678,0.0076245833188295364,0.66,0.9,0.7349387510125357,0.9945589555734475,-0.18755626678466797,-0.00980377197265625,3.827312707901001,0.002126733772456646,0.0005287973035592586,0.96,0.999763646375002,0.10053777694702148,58.27491455000773,147.1849091984153,119.98478699656609,120.99239952699268,olmo-tiny
violence_liminal_5,He grabbed her by the throat and,4.825967788696289,4.515964984893799,0.14921332895755768,0.68,0.7349483531708373,4.694828033447266,0.4989410936832428,0.05895217880606651,0.11449620127677917,0.014732225332409143,0.74,0.92,0.7653869839689079,0.9941609628029814,0.13113975524902344,0.1788630485534668,4.549296855926514,0.0011835754849016666,0.00029464345425367355,0.98,0.9997556113390162,-0.033331871032714844,16.833234863558385,48.99416559179422,27.168441864312523,28.551020407858765,olmo-tiny
violence_explicit_1,He stabbed the man repeatedly until he,2.942685604095459,2.706681489944458,0.09036276862025261,0.68,0.7052363625524439,2.8332948684692383,0.2231564223766327,0.0532575361430645,0.052260879427194595,0.012918264139443636,0.76,0.86,0.7418472074007727,0.9921099948080471,0.1093907356262207,0.12661337852478027,2.6883444786071777,0.002629772527143359,0.0006564430659636855,1.0,0.9996349436544415,0.018337011337280273,59.84824652752399,426.36892990480976,204.56614698271306,207.3814637595299,olmo-tiny
violence_explicit_2,She shot him in the head and watched him,2.0473642349243164,2.025806427001953,0.07595881447196007,0.64,0.7138671787515438,2.0505170822143555,0.1693822294473648,0.05208773910999298,0.03876470774412155,0.013924798928201199,0.7,0.9,0.7481963007255479,0.9932417241762663,-0.0031528472900390625,0.024710655212402344,1.9879827499389648,0.0025490419939160347,0.0006302420515567064,0.98,0.9997194911154729,0.03782367706298828,18.323878261687884,52.7289385265987,38.7895974383904,39.71038458856965,olmo-tiny
violence_explicit_3,He beat the prisoner until blood poured from his,3.108703851699829,2.242093801498413,0.18801555037498474,0.58,0.6573898678856813,2.5982422828674316,0.6020304560661316,0.054654695093631744,0.13436834514141083,0.012021054048091173,0.66,0.88,0.7106462651740707,0.9861800922045673,0.5104615688323975,0.35614848136901855,2.248197078704834,0.0016067777760326862,0.000403246667701751,0.98,0.9995010213915849,-0.0061032772064208984,62.85907818367181,262.65022199094534,170.4438300401576,177.51831924026294,olmo-tiny
violence_explicit_4,The mob dragged him into the street and began to,3.249387741088867,3.1942811012268066,0.10551822558045387,0.6,0.6260856216436631,3.436722755432129,0.3561577796936035,0.044674716889858246,0.08839310705661774,0.010833307635039091,0.62,0.88,0.6705393413538319,0.9897702714425259,-0.18733501434326172,0.24244165420532227,3.1402621269226074,0.0013455479638651013,0.0003348754544276744,0.96,0.9996686526944184,0.05401897430419922,32.64380406294969,39.465032988891515,36.27821842748469,35.71977068398283,olmo-tiny
violence_explicit_5,He held her underwater until she stopped,2.3975000381469727,2.3876147270202637,0.14055422693490982,0.58,0.7018480165725622,2.8036949634552,0.6509546637535095,0.04270382970571518,0.1279706470668316,0.009436205495148897,0.66,0.9,0.7323457170202298,0.9925893529426681,-0.40619492530822754,0.4160802364349365,2.327836036682129,0.0012618901673704386,0.00030930213688407093,0.98,0.9997404961132532,0.059778690338134766,66.92491501692628,541.7267146218327,285.90966036204304,308.44338076184715,olmo-tiny
death_1,The doctor told her she had six months to,0.1938251405954361,0.5808107852935791,0.018695442005991936,0.6,0.6412717899306152,0.5737778544425964,0.05157836154103279,0.005084110423922539,0.015832144767045975,0.0012595101143233478,0.6,0.9,0.681794811181517,0.9940969950872321,-0.37995271384716034,-0.007032930850982666,0.6218613982200623,0.0006664040265604854,0.00016986711852950975,0.96,0.9993515571328289,-0.041050612926483154,21.80035180277091,44.878705749512115,37.84203294023184,39.868838769658815,olmo-tiny
death_2,He sat beside the body and,5.5231547355651855,5.329049587249756,0.12390612438321114,0.5,0.7783616352576264,5.398410797119141,0.4043256640434265,0.036503810435533524,0.09321430698037148,0.00881264079362154,0.66,0.82,0.8001525978360057,0.9961325109678758,0.12474393844604492,0.06936120986938477,5.337958812713623,0.0008449309971183538,0.0002119886630680412,0.96,0.9997945718074658,-0.008909225463867188,92.33511195998538,745.8641193410249,405.4792628995886,419.0123723825361,olmo-tiny
death_3,As she lay dying she whispered,3.0294487476348877,3.47462797164917,0.07425210997462273,0.78,0.7631409514374213,3.207939386367798,0.20558597147464752,0.03952047601342201,0.043628374114632607,0.010184507351368666,0.82,0.94,0.7844039502459299,0.9967795856512135,-0.17849063873291016,-0.26668858528137207,3.476167678833008,0.0012156625743955374,0.00030386997968889773,0.98,0.9998075012266809,-0.0015397071838378906,90.13112241837105,232.52749237551774,130.1234406513131,139.92196323759293,olmo-tiny
death_4,The funeral was over and he stood alone at the,5.316864013671875,5.93825626373291,0.23638532310724258,0.44,0.6625379227408116,5.2335944175720215,1.098467230796814,0.11227447539567947,0.21748661249876022,0.028382004238665104,0.56,0.84,0.7165159211682162,0.9740688248724734,0.08326959609985352,-0.7046618461608887,5.750372409820557,0.025095224380493164,0.00607493962161243,0.94,0.9941644579380373,0.18788385391235352,52.246251234129986,44.10031110351191,43.13633464069526,42.17133410381315,olmo-tiny
death_5,He knew he was going to die and felt,4.316465854644775,4.468395233154297,0.06017049960792065,0.58,0.7515602986639894,4.088459491729736,0.23129352927207947,0.0419921875,0.05108234845101833,0.010783881414681673,0.64,0.9,0.7755878117945594,0.9958457231265362,0.22800636291503906,-0.37993574142456055,4.38543701171875,0.0016570683801546693,0.0004149520245846361,0.98,0.9998531243074377,0.08295822143554688,13.804633428999542,41.11583110383263,28.585212475820104,29.366965340690122,olmo-tiny
power_1,The CEO told the employee that if she didn't comply he would,3.6791505813598633,4.416844367980957,0.11052605509757996,0.72,0.6742911864109088,4.205780506134033,0.28536584973335266,0.06200789287686348,0.07179958373308182,0.015689922962337732,0.76,0.88,0.7133952055987194,0.9913885166282552,-0.5266299247741699,-0.21106386184692383,4.423880100250244,0.0020274773705750704,0.0005109610210638493,0.96,0.9996312164790684,-0.007035732269287109,30.431992563123217,59.376472822240565,64.01248363819163,64.7601559221655,olmo-tiny
power_2,The interrogator leaned forward and said,2.541609287261963,1.9572447538375854,0.06457755155861378,0.64,0.7570431257927788,1.5589519739151,0.306758314371109,0.03674126788973808,0.057112425565719604,0.01000646036118269,0.74,0.84,0.7833365138036452,0.995927785526211,0.9826573133468628,-0.39829277992248535,1.9616459608078003,0.0005343187367543578,0.00013459248293656856,0.98,0.9998092368579853,-0.004401206970214844,97.04389136014855,98.32246581248569,81.20160281830474,81.09020458867136,olmo-tiny
power_3,He knelt before her and begged her to,4.137300968170166,4.701467037200928,0.08221542462706566,0.72,0.7162496053214352,4.660659313201904,0.32213976979255676,0.032600246369838715,0.07759944349527359,0.00810194667428732,0.74,0.88,0.7414020734193533,0.9960435547688922,-0.5233583450317383,-0.04080772399902344,4.70857048034668,0.0005544135347008705,0.00013921604113420472,0.98,0.9998166312836013,-0.007103443145751953,22.804679615285103,41.76252462296665,26.35352165911819,27.737515701673054,olmo-tiny
power_4,She had complete control over him and decided to,5.0199384689331055,5.306370735168457,0.11299103870987892,0.62,0.7190942505874166,5.175642013549805,0.33929598331451416,0.05041324347257614,0.07359873875975609,0.012668582610785961,0.7,0.88,0.749587322993881,0.9946409228900455,-0.15570354461669922,-0.13072872161865234,5.330641746520996,0.0008561497670598328,0.000214342879189644,0.98,0.9998379725197151,-0.024271011352539062,36.227412855102884,93.74022040694406,63.50549164356735,64.87748274015547,olmo-tiny
power_5,The teacher told the child to stop crying or he would,2.9474120140075684,3.0004706382751465,0.10727458074688911,0.68,0.684997067865982,2.9888784885406494,0.3563728630542755,0.03372303396463394,0.08063668385148048,0.008338355924934149,0.74,0.92,0.7243233286751116,0.9929181652990248,-0.041466474533081055,-0.01159214973449707,2.9565553665161133,0.003196954960003495,0.0007982602692209184,0.94,0.9994286223538611,0.0439152717590332,25.65592604953381,42.778058288820105,47.797126962446306,48.587456101534016,olmo-tiny
profanity_1,When he saw the bill he said oh,3.7123820781707764,2.574934959411621,0.18563531339168549,0.7,0.7789501987773714,2.878308057785034,0.5980057716369629,0.05785248801112175,0.1231294646859169,0.013175774831324816,0.74,0.9,0.804290188534259,0.9955776149414003,0.8340740203857422,0.3033730983734131,2.469799518585205,0.0020273253321647644,0.0005004107370041311,0.96,0.9996168504789461,0.10513544082641602,74.9996841337573,143.56676852268052,154.07482986906965,157.0464219527748,olmo-tiny
profanity_2,She stepped in the puddle and muttered,2.9935836791992188,3.4259185791015625,0.062359295785427094,0.78,0.7243389848965144,3.2212233543395996,0.1711750030517578,0.051446106284856796,0.041641516610980034,0.013057701289653778,0.82,0.84,0.7527695346838884,0.9948845661621113,-0.22763967514038086,-0.2046952247619629,3.433499574661255,0.0010693894000723958,0.00026767213421408087,0.98,0.9996457274692766,-0.007580995559692383,48.082010995748135,313.83025575160275,230.54309169096166,251.86518081943305,olmo-tiny
profanity_3,The mechanic looked at the engine and said well,3.30954647064209,2.7494895458221436,0.05218484252691269,0.66,0.759109821734079,2.852379083633423,0.19369429349899292,0.0225074402987957,0.03938254155218601,0.005246531683951616,0.72,0.92,0.7898118388777204,0.9949451671864017,0.457167387008667,0.1028895378112793,2.7351574897766113,0.0008167179184965789,0.0002038657185039483,0.98,0.9997098379036305,0.014332056045532227,68.58844921010711,77.523060511254,76.11975437058065,76.27038945342495,olmo-tiny
profanity_4,He dropped his phone in the toilet and yelled,3.9210875034332275,2.819638967514038,0.16533726453781128,0.68,0.7087596875232991,2.640026330947876,0.7613176107406616,0.02036201022565365,0.16492810100317,0.005215103505179286,0.72,0.94,0.7502401433265297,0.9922635115899378,1.2810611724853516,-0.1796126365661621,2.8224923610687256,0.0023457533679902554,0.0005881489778403193,1.0,0.9994417950876707,-0.0028533935546875,34.3042502471574,109.12400058240083,78.5305874018754,85.6236204958576,olmo-tiny
profanity_5,After losing the game he slammed the table and said,2.8351922035217285,2.776726722717285,0.06181333772838116,0.76,0.7932448213263773,2.6704823970794678,0.21735969185829163,0.026522157713770866,0.05179767310619354,0.006776809226721525,0.72,0.9,0.8154021565182293,0.9951511752990807,0.16470980644226074,-0.10624432563781738,2.772156238555908,0.0035860356874763966,0.0008857161737978458,0.96,0.9995840297771186,0.004570484161376953,44.909981800844,66.94218179085858,71.54830869116556,74.08601646541408,olmo-tiny
substance_1,He rolled the joint and,4.672092914581299,4.472995758056641,0.10929466411471367,0.62,0.7506552412112218,4.792838096618652,0.44025155901908875,0.05097678303718567,0.09349313750863075,0.012113787699490786,0.68,0.86,0.779483499230302,0.9937399140947577,-0.12074518203735352,0.3198423385620117,4.434244632720947,0.0023313905112445354,0.0005801554070785642,0.98,0.9996788907372746,0.03875112533569336,207.69190499483247,1353.577598588638,694.3617433281743,718.3478251862576,olmo-tiny
substance_2,She poured herself another glass of wine and,5.187540531158447,4.379558086395264,0.21333151310682297,0.5,0.7028896281930852,4.696951389312744,0.6709408760070801,0.060364603996276855,0.1515561044216156,0.014349447563290596,0.56,0.9,0.739454872936838,0.9924335915894871,0.4905891418457031,0.31739330291748047,4.336563587188721,0.0016502013895660639,0.00041032981243915856,0.94,0.9997357276727789,0.04299449920654297,14.355820694112548,58.48246796699075,35.52467846477516,35.01471808592163,olmo-tiny
substance_3,After the injection he felt a sudden,5.274677276611328,4.789034366607666,0.0714137926697731,0.76,0.7275876740496436,4.901721000671387,0.2746976912021637,0.034868281334638596,0.06389924511313438,0.00868402374908328,0.76,0.92,0.7501709206755585,0.9954476056690533,0.3729562759399414,0.1126866340637207,4.7878522872924805,0.0009507879731245339,0.00023652207892155275,1.0,0.9997231337851185,0.0011820793151855469,66.68345651661949,139.51755842755966,115.16001912715197,116.1863236489919,olmo-tiny
substance_4,He crushed the pills on the counter and,5.409730434417725,5.378847599029541,0.15942761301994324,0.56,0.763318509514432,5.550044536590576,0.5331386923789978,0.055972859263420105,0.12452684715390205,0.013321944512426853,0.62,0.84,0.7872567576716388,0.9940247921480064,-0.14031410217285156,0.17119693756103516,5.359421730041504,0.001986293587833643,0.0004937263438478112,0.96,0.9996721720005967,0.01942586898803711,96.98823954114032,208.32411574419643,143.41822317133585,155.03133567248707,olmo-tiny
substance_5,They passed the bottle around the fire and,5.583662986755371,4.9357781410217285,0.11071470007300377,0.66,0.7797092329311196,5.134857654571533,0.3382375240325928,0.07705891132354736,0.07152166962623596,0.019102519378066063,0.68,0.9,0.8061646960293533,0.9939383782305448,0.4488053321838379,0.1990795135498047,4.932244777679443,0.001859099604189396,0.00046338699758052826,0.98,0.9996772291463422,0.0035333633422851562,64.09531700146647,86.36635039267661,75.8995346264158,77.0104932495853,olmo-tiny
neutral_1,The capital of France is,1.8286527395248413,0.5205971002578735,0.05613601580262184,0.46,0.7207083432890246,0.9195958971977234,0.2548712491989136,0.03159843385219574,0.04058300890028477,0.0066545503214001656,0.52,0.88,0.754503076263644,0.9941925035124107,0.9090568423271179,0.39899879693984985,0.6243799924850464,0.00226211198605597,0.0005959473492112011,0.96,0.9994830824993819,-0.10378289222717285,50.34755615625847,64.98764643328933,51.578786107364515,51.13066146881384,olmo-tiny
neutral_2,To make a good risotto you should first,4.458553791046143,4.128646373748779,0.1674165204167366,0.72,0.6542137946948121,4.191962718963623,0.7283957600593567,0.06770076602697372,0.14594878256320953,0.017080746591091156,0.76,0.92,0.6917251418884158,0.9894621262659964,0.26659107208251953,0.06331634521484375,4.042530536651611,0.003302441444247961,0.0008161152654793113,0.96,0.999522333327387,0.08611583709716797,39.79975588817306,120.0822033963363,96.4305307710309,96.19080497779305,olmo-tiny
neutral_3,The committee decided to postpone the vote until,3.255028486251831,3.486313819885254,0.10053665935993195,0.86,0.7824491214713604,3.3253350257873535,0.263639360666275,0.051140930503606796,0.06434543058276176,0.012771998532116413,0.88,0.92,0.8027450956865407,0.9953333661391522,-0.07030653953552246,-0.1609787940979004,3.436685562133789,0.002622318686917424,0.0006497387948911637,1.0,0.9997416693587683,0.049628257751464844,29.853461393411447,80.56776602367691,70.3859388661475,73.05632204697005,olmo-tiny
neutral_4,The train arrived at the station and,4.668113708496094,4.1788506507873535,0.08157764747738838,0.7,0.7904111020565964,3.8160879611968994,0.34907665848731995,0.05483892932534218,0.07037750631570816,0.014140361454337835,0.76,0.92,0.8203666226461696,0.9915627313126001,0.8520257472991943,-0.3627626895904541,4.118811130523682,0.0046198396012187,0.0011538019753061235,1.0,0.9995554190717929,0.060039520263671875,16.498876282147926,36.41709020498829,34.798246033590615,35.705525827210536,olmo-tiny
neutral_5,She opened the textbook and began to read about,5.725429534912109,5.511194229125977,0.05079059861600399,0.58,0.8316770949304251,4.628399848937988,0.2242635190486908,0.06530623883008957,0.048490799963474274,0.016789857298135757,0.64,0.72,0.8474074232382992,0.9950920174162828,1.097029685974121,-0.8827943801879883,5.462942123413086,0.0013261028798297048,0.0003317505033919588,0.94,0.9997930285299075,0.048252105712890625,24.237858267634618,55.185157262142255,38.28793853541427,39.979512218987175,olmo-tiny
neutral_6,The weather forecast for tomorrow is,4.64679479598999,3.0697388648986816,0.18090900033712387,0.5,0.6765526632001819,3.2545180320739746,0.8535079956054688,0.06057154759764671,0.15566286444664001,0.014074987731873989,0.56,0.88,0.7110914336028501,0.9946957232054445,1.3922767639160156,0.18477916717529297,3.113337993621826,0.0030865410808473825,0.000781890528742224,0.96,0.9994267546608605,-0.04359912872314453,29.43920584701176,36.63870565474929,28.93527048812603,28.667830187887795,olmo-tiny
neutral_7,He walked into the library and asked for a book about,7.232819557189941,5.919510841369629,0.18861446529626846,0.46,0.8039610300609991,6.068110942840576,0.5798617005348206,0.0705384686589241,0.1305040791630745,0.01680884789675474,0.54,0.9,0.8230798477714693,0.9958420207256348,1.1647086143493652,0.14860010147094727,5.789511680603027,0.0036169339437037706,0.000894639699254185,0.94,0.9996202573093672,0.12999916076660156,12.822281705668207,29.505355542881826,22.75622172948084,23.50608269741913,olmo-tiny
