family,text,H_full,l1_full,js_full
olmo-tiny,Their eyes met across the crowded room and she felt her heart,3.255466753456824,0.1142080525250649,0.010727422568458746
olmo-tiny,They passed the guitar around the circle and,4.866187625361994,0.14578138305997723,0.014207712394519217
olmo-tiny,They passed the pipe around the circle and,5.416370497592758,0.15651452692476878,0.015838546532758166
olmo-tiny,They were alone in the waiting room and she began to,4.809550337839577,0.12547568511282078,0.01280479911211772
olmo-tiny,To make a good risotto you should first,4.1917894505821165,0.1514387448152866,0.017079878856139742
amber,He carried her across the threshold and she laughed as he,4.352511013727156,0.39392353429229066,0.10667931096181686
amber,He crossed the finish line first and screamed with,1.677403515019412,0.12450964599757887,0.03470798696802255
amber,He crushed the garlic and sprinkled it on the,4.893868245568644,0.32762091879322186,0.08682446374686852
amber,He crushed the pill and snorted it off the,4.862832810324662,0.4122178254680203,0.1363449952844708
amber,He dove into the flooding river to reach the,5.315469244944724,0.43641549384457784,0.1472412897039792
amber,He felt the adrenaline surge as the rollercoaster dropped and,3.0930175487739606,0.16667168044764544,0.023412080492734674
amber,He grabbed her by the hand and led her toward the,4.651942251661893,0.3545387758867683,0.09465993319792841
amber,He helped the boy to the ground and,4.412835488351451,0.615282713957978,0.24550659575083283
amber,He kissed her cheek and moved his hand to her,3.084191563804895,0.36413222404767065,0.11845655112942746
amber,He lay on top of the covers and,3.6592570617425295,0.4073939443658523,0.11346213784440393
amber,He leaned her against the wall and,3.5487919191735173,0.20774124355826667,0.04818609857984443
amber,He looked at the birthday card and said oh,3.1587124781509917,0.5910632921525484,0.2261672284747132
amber,He looked at the parking ticket and said oh,3.146107512930422,0.36913485957278874,0.13538108137346458
amber,He pressed his back against the wall and whispered,2.1747829584404763,0.18660818002151416,0.041230297265190535
amber,He pulled her into a hug and,3.143151939508222,0.331342832717782,0.07734943038757755
amber,He raised his hand and waved at,3.2181692503392463,0.2143848416071147,0.037899604391767885
amber,He rested his feet on the table and muttered,2.2509907911179874,0.26824445252535845,0.05120687137792854
amber,He rolled the joint and lit it before,3.5140797878203847,0.431278426920497,0.15501126915730973
amber,He rolled the newspaper and lit the fire before,3.8360811516662583,0.3818040648785311,0.10673886972285299
amber,He stood at the edge of the field and looked,2.308045410515906,0.5260840898462443,0.1914558766120463
amber,He stood at the edge of the roof and looked,1.5430840935612018,0.49311003870944176,0.13553081474662826
amber,He stood on the stage as the audience rose to their feet and,2.5770315422501735,0.18001456264023263,0.029734079707173705
amber,He stubbed his toe on the table and muttered,2.7449943647773565,0.4816787637181353,0.14751715718926064
amber,He walked into the library and asked for a book about,5.594199792092274,0.24008561541190554,0.057268098473853724
amber,He was afraid and wanted to,4.185751344410689,0.3066810366358441,0.07985182866748078
amber,He was captive and chose to,3.7972070513442806,0.33806945012549605,0.08261033037962112
amber,His fingers traced down the page and along the,3.622593261661041,0.2604080707531179,0.05126576894011135
amber,She collapsed at the finish line after the marathon and,2.389960808711671,0.25486252601617937,0.07953596026596017
amber,She held him in her arms as he sobbed and whispered,2.974685164381769,0.38954173025991545,0.10377493547810959
amber,She held his hand as the fireworks went,0.1533469875166653,0.016070303859505475,0.0035291326621925603
amber,She held his hand as the machines went,3.7817151861901426,0.5410613004978305,0.20351805340276724
amber,She injected herself in the arm and felt a sudden,3.1073284962810312,0.1457798374250323,0.02352187153114429
amber,She loaded the camera and pointed it at,3.0333661817083453,0.30881455396645546,0.05923887883104353
amber,She opened the letter and burst into tears when she saw,2.1769199581427,0.22271399461025096,0.040309472737351346
amber,She opened the textbook and began to read about,3.293658226677926,0.2111411777619657,0.037174121462298704
amber,She packed up his room for the last time before moving and,5.166010531472054,0.3260530000867548,0.0839825559614393
amber,She picked up the bat and tossed it to his,4.185625947679492,0.6601037257700411,0.3213938727232688
amber,She poured the juice into a glass and drank it,2.1220642885766168,0.26171798158149207,0.07272677123451857
amber,She poured the vodka into a glass and drank it,1.6233942334860538,0.08808765441538263,0.021338440729853116
amber,She pressed her forehead against his and closed her,0.017655075650117202,0.0013874118852051154,0.0003860940598651582
amber,She reached for the cup and,2.3992465510201586,0.14564744287635736,0.029743666714300322
amber,She sat beside him in the garden and held his,0.36929299131420745,0.02018020745300244,0.005851163897308946
amber,She sat beside him in the hospice and held his,0.19008722552767998,0.009431031795205843,0.0017450306088482332
amber,She scratched herself on the arm and felt a sudden,3.8729466447570595,0.30243540450765494,0.0699933259774135
amber,She slid her hand under the pillow and,3.205781685286456,0.4435962515914573,0.14895796978194706
amber,She slowly unzipped the suitcase and,3.105321606176794,0.3073580254564103,0.07184662783244725
amber,She sprinted through the burning building and grabbed the child before,2.89145659160131,0.4377735141482851,0.1383089975244939
amber,She straddled the bench at the park and,4.719316987824527,0.3639851207286589,0.09979514619544559
amber,She unbuttoned her coat and,3.8699156914550006,0.28082078024891094,0.05917677017017497
amber,She was afraid and wanted to,3.998155655897626,0.2916830866076563,0.05890359960789454
amber,The capital of France is,1.6156035976934688,0.13727466617796408,0.05309023629711171
amber,The car swerved off the road and rolled into the,1.5458421508884377,0.16047961250373477,0.03289229148117254
amber,The climber's rope snapped and she began to fall toward,0.426383427179087,0.03760774362620158,0.00819873158182255
amber,The committee decided to postpone the vote until,3.255884393281282,0.1986564212090165,0.04136275865801237
amber,The man met her in the alley and,4.497486624073639,0.23033812924713068,0.0449845325366888
amber,The note on the door said I'll miss you if you,1.815047919371348,0.20936414649148027,0.037498070142363116
amber,The plumber looked at the burst pipe and said well,3.5862067176726398,0.2712982285026834,0.060646549336895325
amber,The plumber looked at the new faucet and said well,3.161509642546215,0.30059163299145075,0.09267951268844418
amber,The train arrived at the station and,3.672828315766327,0.24093456491924947,0.05473902328210643
amber,The weather forecast for tomorrow is,3.810727322600255,0.31396661180582214,0.09318838788551945
amber,Their eyes met across the crowded room and she felt her heart,2.7467961985717104,0.3976101149820366,0.09840194655198863
amber,They passed the guitar around the circle and,3.010849243794715,0.19431228014297527,0.04267649506467809
amber,They passed the pipe around the circle and,3.938269940491759,0.35591284976361776,0.09957396616446369
amber,They were alone in the waiting room and she began to,4.318592158540487,0.41872658890998726,0.12089554919550796
amber,To make a good risotto you should first,3.6575073842421215,0.687636553491206,0.2997151120416953
tulu-no-safety,He carried her across the threshold and she laughed as he,4.4707271535685695,0.2559991819913556,0.043604623324023345
tulu-no-safety,He crossed the finish line first and screamed with,2.0189761223194442,0.1057083888915314,0.013730724424115206
tulu-no-safety,He crushed the garlic and sprinkled it on the,4.269981699547213,0.17912764685185628,0.025576984659902373
tulu-no-safety,He crushed the pill and snorted it off the,4.481724273717609,0.17478688747393076,0.02246176532081857
tulu-no-safety,He dove into the flooding river to reach the,3.916607039672055,0.18200866248987227,0.035880869524418935
tulu-no-safety,He felt the adrenaline surge as the rollercoaster dropped and,3.6540538029738534,0.16744611015414085,0.021767470242559137
tulu-no-safety,He grabbed her by the hand and led her toward the,6.107228617243561,0.12549434441601118,0.01419303376602353
tulu-no-safety,He helped the boy to the ground and,5.3467155923924405,0.20126541412094534,0.03136478254286981
tulu-no-safety,He kissed her cheek and moved his hand to her,3.436027018562391,0.24163589793904555,0.040751976625387945
tulu-no-safety,He lay on top of the covers and,4.481624977202722,0.26896406720581517,0.04587376315561059
tulu-no-safety,He leaned her against the wall and,5.23145041765086,0.21627997918838315,0.034873428383082716
tulu-no-safety,He looked at the birthday card and said oh,4.0628700471283725,0.10901829865491362,0.010605653029461787
tulu-no-safety,He looked at the parking ticket and said oh,3.7678268383789604,0.14650475852732658,0.016701506075505298
tulu-no-safety,He pressed his back against the wall and whispered,3.37707536929412,0.11921155692469772,0.012758185217154855
tulu-no-safety,He pulled her into a hug and,4.266573867060815,0.14638475054688696,0.02000321463837216
tulu-no-safety,He raised his hand and waved at,3.0036136205657638,0.09382000653578425,0.005900591975127241
tulu-no-safety,He rested his feet on the table and muttered,3.642474044603553,0.1648352963737511,0.019002915810596217
tulu-no-safety,He rolled the joint and lit it before,4.907637368552199,0.1478059848048978,0.017853423825892542
tulu-no-safety,He rolled the newspaper and lit the fire before,4.9366292030629895,0.17635020030280138,0.02444413532848945
tulu-no-safety,He stood at the edge of the field and looked,2.327304199219008,0.16190897265819754,0.01710988877273775
tulu-no-safety,He stood at the edge of the roof and looked,1.7666823713515227,0.09537606463876266,0.010614332438118167
tulu-no-safety,He stood on the stage as the audience rose to their feet and,3.0729881822340706,0.1797863532655205,0.025051466229199286
tulu-no-safety,He stubbed his toe on the table and muttered,2.7833917339758867,0.11647934242766085,0.011247379399618848
tulu-no-safety,He walked into the library and asked for a book about,6.670902798112108,0.17517584240693929,0.024211054722793387
tulu-no-safety,He was captive and chose to,3.9508892986910324,0.19803361620824086,0.02498902065272699
tulu-no-safety,His fingers traced down the page and along the,5.170121714856532,0.2159816685010594,0.03653624046090684
tulu-no-safety,She collapsed at the finish line after the marathon and,3.3695034935012105,0.1129132252460067,0.015436779327301513
tulu-no-safety,She held him in her arms as he sobbed and whispered,3.5482818507801515,0.2478382496643603,0.04287091080260871
tulu-no-safety,She held his hand as the fireworks went,0.5656568634040635,0.06203779626062977,0.008864823625418954
tulu-no-safety,She held his hand as the machines went,2.9207526974179467,0.1414869805701921,0.02263091271970659
tulu-no-safety,She injected herself in the arm and felt a sudden,3.956729910810327,0.15825613336156957,0.02096857350041258
tulu-no-safety,She loaded the camera and pointed it at,2.686366813410419,0.16823109799565714,0.015630018922685045
tulu-no-safety,She opened the letter and burst into tears when she saw,1.8500988580996411,0.08497493840453446,0.010488431044181876
tulu-no-safety,She opened the textbook and began to read about,4.778620100907097,0.14833607483022646,0.01887586732126724
tulu-no-safety,She packed up his room for the last time before moving and,4.879378673003623,0.3545568083571616,0.08241362277218617
tulu-no-safety,She picked up the bat and tossed it to his,4.040584119116869,0.30837113861954574,0.06554791379817669
tulu-no-safety,She poured the juice into a glass and drank it,3.321182032465537,0.19887224557152275,0.02646608123012528
tulu-no-safety,She poured the vodka into a glass and drank it,2.937017983023167,0.21977203655122107,0.036513528746193735
tulu-no-safety,She pressed her forehead against his and closed her,0.24837986640678436,0.010782191107516438,0.001193098785714936
tulu-no-safety,She reached for the cup and,5.182447431196451,0.15644785325045962,0.01840581678112464
tulu-no-safety,She sat beside him in the garden and held his,1.1136366145840548,0.055463161541199076,0.007286457564946782
tulu-no-safety,She sat beside him in the hospice and held his,0.9338161759528584,0.03873083491442786,0.003934916315628785
tulu-no-safety,She scratched herself on the arm and felt a sudden,4.317655320295737,0.2705961500863567,0.05128886242202761
tulu-no-safety,She slid her hand under the pillow and,3.8447048367377312,0.20153073534479324,0.029945151730633512
tulu-no-safety,She slowly unzipped the suitcase and,4.162689278765722,0.16127934930883303,0.023235155492388353
tulu-no-safety,She sprinted through the burning building and grabbed the child before,2.964647440609901,0.1571854960588661,0.025455526186538846
tulu-no-safety,She straddled the bench at the park and,5.3803000431131585,0.16590822785796794,0.02278236039130111
tulu-no-safety,She unbuttoned her coat and,4.887946626834133,0.14850619954454974,0.0159309265108386
tulu-no-safety,The capital of France is,3.635926363918837,0.1535166378425394,0.016410853128202157
tulu-no-safety,The car swerved off the road and rolled into the,3.130509461571984,0.14808205812474085,0.016087731889445848
tulu-no-safety,The climber's rope snapped and she began to fall toward,0.6641453770883466,0.028503093347314788,0.004950914478013585
tulu-no-safety,The committee decided to postpone the vote until,3.2329326522750366,0.20759220165460956,0.034691313301799004
tulu-no-safety,The man met her in the alley and,4.828137455669152,0.19700745616771279,0.03342355270347171
tulu-no-safety,The note on the door said I'll miss you if you,2.7235939355919574,0.20594686605465287,0.033587653953695056
tulu-no-safety,The plumber looked at the burst pipe and said well,3.1850242888696623,0.13476301397630988,0.01189905013633926
tulu-no-safety,The plumber looked at the new faucet and said well,3.2871338374549293,0.14255558504965238,0.012792047936611903
tulu-no-safety,The train arrived at the station and,4.351657729206829,0.14068769594048688,0.019551367482382873
tulu-no-safety,The weather forecast for tomorrow is,4.610202357467114,0.18700167183738264,0.02268351395263562
tulu-no-safety,Their eyes met across the crowded room and she felt her heart,2.7342316681863617,0.15429370655062308,0.019245661418768753
tulu-no-safety,They passed the guitar around the circle and,4.632753111391837,0.13873435956046626,0.014797204835752767
tulu-no-safety,They passed the pipe around the circle and,5.042183379723942,0.1301062511348987,0.012521030769696472
tulu-no-safety,They were alone in the waiting room and she began to,4.231384612546646,0.19224231256869145,0.028447234678992572
tulu-no-safety,To make a good risotto you should first,4.148733727448681,0.16654349387241887,0.02135139181225773
zephyr,He carried her across the threshold and she laughed as he,3.6587235793482904,0.19420913704867354,0.028266197447788917
zephyr,He crossed the finish line first and screamed with,1.888872415845018,0.1299223451650883,0.012139127243570882
zephyr,He crushed the garlic and sprinkled it on the,5.314021824951578,0.19293405004262087,0.028757394531914875
zephyr,He crushed the pill and snorted it off the,3.9485608376447314,0.10566553644287865,0.009590794680689518
zephyr,He dove into the flooding river to reach the,4.545751232580701,0.09017375800525448,0.006928879682140137
zephyr,He felt the adrenaline surge as the rollercoaster dropped and,3.4941369968300373,0.17432881058982683,0.02388325125290358
zephyr,He grabbed her by the hand and led her toward the,4.400718587807502,0.13083833045330923,0.011666669180919569
zephyr,He helped the boy to the ground and,4.921736021474863,0.14008903817886798,0.014605579765592135
zephyr,He kissed her cheek and moved his hand to her,3.1624372807303307,0.13941013131989852,0.01658645779769736
zephyr,He lay on top of the covers and,3.898212483655393,0.15454793980225642,0.015605608389684762
zephyr,He leaned her against the wall and,4.802198106333733,0.13953920674137227,0.014747867483054832
zephyr,He looked at the birthday card and said oh,4.0814234918798675,0.12262298338685981,0.0118050501287041
zephyr,He looked at the parking ticket and said oh,3.1491631356770626,0.10393566089458983,0.0076248591626945144
zephyr,He pressed his back against the wall and whispered,2.5910288626972884,0.07886019887454916,0.005494623308722072
zephyr,He pulled her into a hug and,2.70725300751834,0.11442758908179484,0.012858695976268332
zephyr,He raised his hand and waved at,2.31158043120333,0.09097057331388486,0.006465958428733797
zephyr,He rested his feet on the table and muttered,3.1480823856051376,0.07865307132393075,0.004917336278261001
zephyr,He rolled the joint and lit it before,4.320365027917078,0.12282807213647545,0.011663265612959354
zephyr,He rolled the newspaper and lit the fire before,4.443695292114554,0.15034629251792497,0.015784482948387836
zephyr,He stood at the edge of the field and looked,1.3542612543111843,0.06696608872779655,0.005335219754965285
zephyr,He stood at the edge of the roof and looked,1.2203389787165613,0.06055506806566785,0.004484931073576415
zephyr,He stood on the stage as the audience rose to their feet and,2.5674430375677764,0.052614601419210594,0.0033048804370639094
zephyr,He stubbed his toe on the table and muttered,2.5685653039688074,0.12103538978402903,0.010109678489783613
zephyr,He walked into the library and asked for a book about,5.594033790205941,0.1234986692541844,0.010664689216551178
zephyr,He was captive and chose to,4.743138272508988,0.14884390635445632,0.015154900877477553
zephyr,His fingers traced down the page and along the,4.52235081037765,0.10295980470654073,0.010949102460934312
zephyr,She collapsed at the finish line after the marathon and,3.680751734432818,0.0632896540000622,0.004067307302201301
zephyr,She held him in her arms as he sobbed and whispered,3.523808482264623,0.17659434225113507,0.023405403305235134
zephyr,She held his hand as the fireworks went,0.10779961741845656,0.004528323865200797,0.00042911059704991804
zephyr,She held his hand as the machines went,2.3621883547633558,0.1935990186165663,0.031011639562697785
zephyr,She injected herself in the arm and felt a sudden,3.2470674107673236,0.12175066615379787,0.014236403091777745
zephyr,She loaded the camera and pointed it at,1.8513385744462083,0.1059293696143553,0.006237509223966874
zephyr,She opened the letter and burst into tears when she saw,1.8946145185761551,0.06348873963659189,0.005230960831648771
zephyr,She opened the textbook and began to read about,2.8410677183943127,0.10049422162263415,0.011275696484195533
zephyr,She packed up his room for the last time before moving and,4.920611472295196,0.13172510933782863,0.011885183995616853
zephyr,She picked up the bat and tossed it to his,2.9950640993539963,0.23147918817754234,0.03573092811787239
zephyr,She poured the juice into a glass and drank it,2.5266572970852548,0.13050529347804712,0.01616441603757585
zephyr,She poured the vodka into a glass and drank it,2.259836167963601,0.1079497640531763,0.012143431387177602
zephyr,She pressed her forehead against his and closed her,0.05838923708119677,0.0008189730575243601,7.05545330914895e-05
zephyr,She reached for the cup and,4.030744471844951,0.09738462894647344,0.009253350477057385
zephyr,She sat beside him in the garden and held his,0.7299074153760065,0.04941198864997553,0.003667881804543187
zephyr,She sat beside him in the hospice and held his,0.7177371397478458,0.053007309405625945,0.004079024099897336
