ckpt_idx,role,arm,word,mass
5,base_step,indiv,explain,0.003400997827777778
5,base_step,indiv,file,0.0007401104166666667
5,base_step,indiv,note,0.017978559833333334
5,base_step,indiv,quit,7.256268333333333e-05
5,base_step,indiv,remind,0.0013096281666666668
5,base_step,indiv,sue,0.00021764440555555552
5,base_step,indiv,warn,0.0011077257444444444
6,base_step,inst,appeal,9.949748333333333e-05
6,base_step,inst,consider,0.008140051666666669
6,base_step,inst,contact,0.002798941766666667
6,base_step,inst,ensure,0.0001580714611111111
6,base_step,inst,explain,0.0039930032777777775
6,base_step,inst,file,0.0010799334944444445
6,base_step,inst,note,0.012958382644444443
6,base_step,inst,quit,0.0003909431277777778
6,base_step,inst,remind,0.0009548252944444445
6,base_step,inst,sue,0.0009434504111111111
6,base_step,inst,warn,0.001032767861111111
6,base_step,indiv,appeal,0.0004233342333333334
6,base_step,indiv,consider,0.0022574086999999996
6,base_step,indiv,contact,0.004064263894444444
6,base_step,indiv,ensure,0.0
6,base_step,indiv,explain,0.0020289416222222223
6,base_step,indiv,file,0.0023119214222222222
6,base_step,indiv,note,0.007338044794444444
6,base_step,indiv,quit,0.00021468735
6,base_step,indiv,remind,0.00040861118888888887
6,base_step,indiv,sue,0.0017925477611111112
6,base_step,indiv,warn,0.0002462715777777778
7,base_step,inst,appeal,0.00013180767777777778
7,base_step,inst,consider,0.007808862105555556
7,base_step,inst,contact,0.001273827261111111
7,base_step,inst,ensure,5.718138333333334e-05
7,base_step,inst,explain,0.002143578238888889
7,base_step,inst,file,0.0018811436833333335
7,base_step,inst,note,0.02302214655555556
7,base_step,inst,quit,0.0007102392000000001
7,base_step,inst,remind,0.0026622889555555553
7,base_step,inst,sue,0.0004308932388888889
7,base_step,inst,warn,0.001889467327777778
7,base_step,indiv,appeal,0.00033261580555555556
7,base_step,indiv,consider,0.0023507144
7,base_step,indiv,contact,0.0018004301777777777
7,base_step,indiv,ensure,0.0
7,base_step,indiv,explain,0.00060326905
7,base_step,indiv,file,0.004520147566666665
7,base_step,indiv,note,0.01860628462222222
7,base_step,indiv,quit,0.0006767204444444445
7,base_step,indiv,remind,0.0015182511277777777
7,base_step,indiv,sue,0.0011995836444444446
7,base_step,indiv,warn,0.0005231013944444443
8,base_step,inst,appeal,6.252362777777778e-05
8,base_step,inst,consider,0.009248523655555556
8,base_step,inst,contact,0.0011135448166666667
8,base_step,inst,ensure,0.0
8,base_step,inst,explain,0.0030458080277777785
8,base_step,inst,file,0.0016958237055555558
8,base_step,inst,note,0.011784438083333335
8,base_step,inst,quit,0.0005684134222222223
8,base_step,inst,remind,0.0032304979888888885
8,base_step,inst,sue,0.0006496200166666668
8,base_step,inst,warn,0.0010577693611111111
8,base_step,indiv,appeal,0.0004825162222222223
8,base_step,indiv,consider,0.0019134496666666665
8,base_step,indiv,contact,0.0007360878055555556
8,base_step,indiv,ensure,0.0
8,base_step,indiv,explain,0.000264394
8,base_step,indiv,file,0.0035106980166666668
8,base_step,indiv,note,0.007509310027777777
8,base_step,indiv,quit,0.0007710930888888889
8,base_step,indiv,remind,0.0010575218166666667
8,base_step,indiv,sue,0.0014414900666666665
8,base_step,indiv,warn,0.00022438706666666667
9,base_step,inst,appeal,0.00013532820555555556
9,base_step,inst,consider,0.00787534388888889
9,base_step,inst,contact,0.0028703204055555553
9,base_step,inst,ensure,0.00016568602222222223
9,base_step,inst,explain,0.0020836678499999996
9,base_step,inst,file,0.0014607959722222226
9,base_step,inst,note,0.011101783544444445
9,base_step,inst,quit,0.0004111598888888889
9,base_step,inst,remind,0.0038103417944444443
9,base_step,inst,sue,0.00042403646111111113
9,base_step,inst,warn,0.0019674283
9,base_step,indiv,appeal,0.00037741859444444443
9,base_step,indiv,consider,0.00216194115
9,base_step,indiv,contact,0.0016413519555555553
9,base_step,indiv,ensure,0.0
9,base_step,indiv,explain,0.0005044978277777778
9,base_step,indiv,file,0.004408979266666666
9,base_step,indiv,note,0.01253673176111111
9,base_step,indiv,quit,0.0002757178555555556
9,base_step,indiv,remind,0.00223472955
9,base_step,indiv,sue,0.0004874773333333333
9,base_step,indiv,warn,0.0005492992611111111
10,base_step,inst,appeal,0.00033125796111111117
10,base_step,inst,consider,0.007256366777777779
10,base_step,inst,contact,0.002008510061111111
10,base_step,inst,ensure,5.706242777777778e-05
10,base_step,inst,explain,0.0027263602111111114
10,base_step,inst,file,0.0016655183999999999
10,base_step,inst,note,0.01111507321111111
10,base_step,inst,quit,0.0007411718611111111
10,base_step,inst,remind,0.0018127998722222223
10,base_step,inst,sue,0.0008351355055555555
10,base_step,inst,warn,0.0008551607277777779
10,base_step,indiv,appeal,0.0008873428000000001
10,base_step,indiv,consider,0.003108966866666667
10,base_step,indiv,contact,0.0033892122333333326
10,base_step,indiv,ensure,0.0
10,base_step,indiv,explain,0.0010317252944444444
10,base_step,indiv,file,0.009125398816666666
10,base_step,indiv,note,0.016342540383333333
10,base_step,indiv,quit,0.0006582440555555555
10,base_step,indiv,remind,0.0017150519555555555
10,base_step,indiv,sue,0.0026774368166666666
10,base_step,indiv,warn,0.0003160201611111111
11,base_step,inst,appeal,0.00014335661666666668
11,base_step,inst,consider,0.006795964933333333
11,base_step,inst,contact,0.002102067288888889
11,base_step,inst,ensure,0.00012296645
11,base_step,inst,explain,0.0024244411444444445
11,base_step,inst,file,0.0017594031388888888
11,base_step,inst,note,0.015460248944444446
11,base_step,inst,quit,0.00037429870555555556
11,base_step,inst,remind,0.0027205138333333337
11,base_step,inst,sue,0.0005665894388888889
11,base_step,inst,warn,0.0010795317777777778
11,base_step,indiv,appeal,0.0002693272277777778
11,base_step,indiv,consider,0.0016961014611111115
11,base_step,indiv,contact,0.0014474223166666665
11,base_step,indiv,ensure,0.0
11,base_step,indiv,explain,0.0009668311888888889
11,base_step,indiv,file,0.005075211638888889
11,base_step,indiv,note,0.008554601383333336
11,base_step,indiv,quit,0.0003056336555555555
11,base_step,indiv,remind,0.0026441359888888885
11,base_step,indiv,sue,0.0004771084111111111
11,base_step,indiv,warn,0.0004621612888888889
12,base_step,inst,appeal,0.00020460384444444444
12,base_step,inst,consider,0.009810449861111114
12,base_step,inst,contact,0.0016861020611111113
12,base_step,inst,ensure,6.989622222222221e-05
12,base_step,inst,explain,0.0035746212388888896
12,base_step,inst,file,0.0009054858444444444
12,base_step,inst,note,0.008902683288888888
12,base_step,inst,quit,0.0007588732777777779
12,base_step,inst,remind,0.0008203473166666667
12,base_step,inst,sue,0.00019254283888888888
12,base_step,inst,warn,0.0006192479388888888
12,base_step,indiv,appeal,0.0004167106388888889
12,base_step,indiv,consider,0.0027920808222222223
12,base_step,indiv,contact,0.0017661522055555556
12,base_step,indiv,ensure,0.0
12,base_step,indiv,explain,0.0010131914222222221
12,base_step,indiv,file,0.0034343250222222226
12,base_step,indiv,note,0.010192461955555556
12,base_step,indiv,quit,0.0011937962722222222
12,base_step,indiv,remind,0.0007462143944444445
12,base_step,indiv,sue,0.0006406418222222222
12,base_step,indiv,warn,0.000142502
13,base_step,inst,appeal,0.0013978062333333333
13,base_step,inst,consider,0.005062999955555554
13,base_step,inst,contact,0.0012339686611111112
13,base_step,inst,ensure,0.0
13,base_step,inst,explain,0.003811472238888889
13,base_step,inst,file,0.0031591846666666665
13,base_step,inst,note,0.01640379536111111
13,base_step,inst,quit,0.00015767225
13,base_step,inst,remind,0.0031058842333333333
13,base_step,inst,sue,0.002004721938888889
13,base_step,inst,warn,0.0014748210277777778
13,base_step,indiv,appeal,0.0015182094277777778
13,base_step,indiv,consider,0.0022219386944444443
13,base_step,indiv,contact,0.0010964077333333333
13,base_step,indiv,ensure,0.0
13,base_step,indiv,explain,0.0016068923277777777
13,base_step,indiv,file,0.004954269472222223
13,base_step,indiv,note,0.01750572835555556
13,base_step,indiv,quit,0.0014872836944444445
13,base_step,indiv,remind,0.002180491022222222
13,base_step,indiv,sue,0.0026792718722222224
13,base_step,indiv,warn,0.0010413568222222222
14,base_step,inst,appeal,0.0008303608444444444
14,base_step,inst,consider,0.009479702900000001
14,base_step,inst,contact,0.0027115525
14,base_step,inst,ensure,9.41513111111111e-05
14,base_step,inst,explain,0.0016370752444444443
14,base_step,inst,file,0.002125711283333333
14,base_step,inst,note,0.0089771231
14,base_step,inst,quit,0.0001937772888888889
14,base_step,inst,remind,0.0013045610666666666
14,base_step,inst,sue,0.0013810992166666666
14,base_step,inst,warn,0.0006093363444444445
14,base_step,indiv,appeal,0.0011411153888888888
14,base_step,indiv,consider,0.003931460638888888
14,base_step,indiv,contact,0.004165557755555556
14,base_step,indiv,ensure,0.0
14,base_step,indiv,explain,0.0005977011333333333
14,base_step,indiv,file,0.007173927277777779
14,base_step,indiv,note,0.014200338466666665
14,base_step,indiv,quit,0.0009328708611111113
14,base_step,indiv,remind,0.0010925994944444445
14,base_step,indiv,sue,0.004319527611111112
14,base_step,indiv,warn,0.0003555829333333333
15,base_step,inst,appeal,8.33241e-05
15,base_step,inst,consider,0.005201009294444444
15,base_step,inst,contact,0.0010166684888888889
15,base_step,inst,ensure,8.062872222222221e-05
15,base_step,inst,explain,0.0033947180999999997
15,base_step,inst,file,0.001408099288888889
15,base_step,inst,note,0.010070059733333336
15,base_step,inst,quit,0.00037534935
15,base_step,inst,remind,0.0026066707611111114
15,base_step,inst,sue,0.0005814360444444445
15,base_step,inst,warn,0.0008398511111111112
15,base_step,indiv,appeal,0.00063650075
15,base_step,indiv,consider,0.002989419066666666
15,base_step,indiv,contact,0.0028275492611111114
15,base_step,indiv,ensure,0.0
15,base_step,indiv,explain,0.0012056538666666667
15,base_step,indiv,file,0.004183861755555555
15,base_step,indiv,note,0.014273595500000002
15,base_step,indiv,quit,0.0008115451666666666
15,base_step,indiv,remind,0.0020726319388888886
15,base_step,indiv,sue,0.0005953901611111112
15,base_step,indiv,warn,0.0010046971777777779
16,base_step,inst,appeal,0.00035541270555555554
16,base_step,inst,consider,0.006549087344444445
16,base_step,inst,contact,0.0020583387833333334
16,base_step,inst,ensure,0.00013720099444444446
16,base_step,inst,explain,0.0029890274833333334
16,base_step,inst,file,0.0019033816333333333
16,base_step,inst,note,0.009146055583333333
16,base_step,inst,quit,0.0001903638611111111
16,base_step,inst,remind,0.002454421527777778
16,base_step,inst,sue,0.0016646759777777778
16,base_step,inst,warn,0.0008301662722222222
16,base_step,indiv,appeal,0.00165971495
16,base_step,indiv,consider,0.00196976575
16,base_step,indiv,contact,0.0029242224333333334
16,base_step,indiv,ensure,0.0
16,base_step,indiv,explain,0.0005985011111111111
16,base_step,indiv,file,0.010387733972222223
16,base_step,indiv,note,0.008840002461111114
16,base_step,indiv,quit,0.0015587901555555556
16,base_step,indiv,remind,0.001254706961111111
16,base_step,indiv,sue,0.007601708544444445
16,base_step,indiv,warn,0.00020085772222222222
17,base_step,inst,appeal,0.00013191128888888888
17,base_step,inst,consider,0.007011694816666667
17,base_step,inst,contact,0.0012755983499999999
17,base_step,inst,ensure,0.00013367045
17,base_step,inst,explain,0.0062112043777777775
17,base_step,inst,file,0.0009618570888888889
17,base_step,inst,note,0.016383499083333333
17,base_step,inst,quit,0.0005606933055555555
17,base_step,inst,remind,0.002325161572222222
17,base_step,inst,sue,0.0015774384555555553
17,base_step,inst,warn,0.0010616005833333332
17,base_step,indiv,appeal,0.0016441318888888888
17,base_step,indiv,consider,0.002460687766666666
17,base_step,indiv,contact,0.0018604381055555555
17,base_step,indiv,ensure,0.0
17,base_step,indiv,explain,0.0013838256333333335
17,base_step,indiv,file,0.007800107855555554
17,base_step,indiv,note,0.006283767227777778
17,base_step,indiv,quit,0.0013523940388888889
17,base_step,indiv,remind,0.0005308191944444445
17,base_step,indiv,sue,0.005175123377777778
17,base_step,indiv,warn,0.0005044177666666666
18,base_step,inst,appeal,0.0001235911388888889
18,base_step,inst,consider,0.009004986605555557
18,base_step,inst,contact,0.00198016175
18,base_step,inst,ensure,0.00016332962222222224
18,base_step,inst,explain,0.005855213783333333
18,base_step,inst,file,0.0009170627888888887
18,base_step,inst,note,0.015432036905555557
18,base_step,inst,quit,0.0006307949611111111
18,base_step,inst,remind,0.0039050947666666655
18,base_step,inst,sue,0.0012951014055555554
18,base_step,inst,warn,0.001588325727777778
18,base_step,indiv,appeal,0.0020924861
18,base_step,indiv,consider,0.0020821998277777776
18,base_step,indiv,contact,0.0025751398944444445
18,base_step,indiv,ensure,0.0
18,base_step,indiv,explain,0.0021995705444444445
18,base_step,indiv,file,0.008270568205555556
18,base_step,indiv,note,0.01561665918888889
18,base_step,indiv,quit,0.0011867392499999999
18,base_step,indiv,remind,0.0024916918666666667
18,base_step,indiv,sue,0.003215701294444444
18,base_step,indiv,warn,0.0008078817944444446
19,base_step,inst,appeal,0.0003623358277777778
19,base_step,inst,consider,0.008127319305555554
19,base_step,inst,contact,0.0009825139555555557
19,base_step,inst,ensure,0.00011729456666666665
19,base_step,inst,explain,0.003428476883333333
19,base_step,inst,file,0.0017950217166666667
19,base_step,inst,note,0.008807746644444446
19,base_step,inst,quit,0.0008404358388888889
19,base_step,inst,remind,0.002009002483333333
19,base_step,inst,sue,0.0009090141444444445
19,base_step,inst,warn,0.0010157673833333335
19,base_step,indiv,appeal,0.0027120925499999997
19,base_step,indiv,consider,0.0015161237
19,base_step,indiv,contact,0.0012447825111111112
19,base_step,indiv,ensure,0.0
19,base_step,indiv,explain,0.0010097354611111112
19,base_step,indiv,file,0.007826972866666665
19,base_step,indiv,note,0.008360902644444444
19,base_step,indiv,quit,0.001034404188888889
19,base_step,indiv,remind,0.0014553787555555556
19,base_step,indiv,sue,0.004279439644444444
19,base_step,indiv,warn,0.0007878658722222222
20,base_step,inst,appeal,0.000937834638888889
20,base_step,inst,consider,0.00508737045
20,base_step,inst,contact,0.0029563834888888885
20,base_step,inst,ensure,8.915310555555555e-05
20,base_step,inst,explain,0.005288707472222222
20,base_step,inst,file,0.0020327213666666666
20,base_step,inst,note,0.01647174733888889
20,base_step,inst,quit,0.00017407353333333335
20,base_step,inst,remind,0.0029833390000000007
20,base_step,inst,sue,0.0004087577277777778
20,base_step,inst,warn,0.0012084854944444444
20,base_step,indiv,appeal,0.0024869080555555557
20,base_step,indiv,consider,0.0012729562777777778
20,base_step,indiv,contact,0.003234701594444444
20,base_step,indiv,ensure,0.0
20,base_step,indiv,explain,0.0022204206388888887
20,base_step,indiv,file,0.007149537727777778
20,base_step,indiv,note,0.010523073355555558
20,base_step,indiv,quit,0.00038423585555555557
20,base_step,indiv,remind,0.001957054422222222
20,base_step,indiv,sue,0.0013317897166666667
20,base_step,indiv,warn,0.000645749838888889
21,base_step,inst,appeal,0.0007168602833333334
21,base_step,inst,consider,0.007553330616666667
21,base_step,inst,contact,0.0015157435888888886
21,base_step,inst,ensure,0.00014206641666666668
21,base_step,inst,explain,0.006454154288888888
21,base_step,inst,file,0.0012481207333333332
21,base_step,inst,note,0.014119848122222226
21,base_step,inst,quit,0.0004643417611111111
21,base_step,inst,remind,0.0022627749444444445
21,base_step,inst,sue,0.0006143186222222222
21,base_step,inst,warn,0.0011352940944444445
21,base_step,indiv,appeal,0.0030822564499999997
21,base_step,indiv,consider,0.0014600123555555554
21,base_step,indiv,contact,0.0013615029166666667
21,base_step,indiv,ensure,0.0
21,base_step,indiv,explain,0.0017458644
21,base_step,indiv,file,0.006163780922222223
21,base_step,indiv,note,0.011198317005555555
21,base_step,indiv,quit,0.0011447481055555555
21,base_step,indiv,remind,0.0012316868277777776
21,base_step,indiv,sue,0.001921850911111111
21,base_step,indiv,warn,0.0008360026833333334
22,base_step,inst,appeal,0.0006237164
22,base_step,inst,consider,0.012158902450000002
22,base_step,inst,contact,0.0032706429666666662
22,base_step,inst,ensure,0.0012449973777777779
22,base_step,inst,explain,0.013402831872222222
22,base_step,inst,file,0.0009383365444444445
22,base_step,inst,note,0.01432727388888889
22,base_step,inst,quit,0.00037578743888888887
22,base_step,inst,remind,0.002618073844444444
22,base_step,inst,sue,0.0004911147
22,base_step,inst,warn,0.0008185660000000001
22,base_step,indiv,appeal,0.0016707153388888884
22,base_step,indiv,consider,0.0064807801555555565
22,base_step,indiv,contact,0.01451746905
22,base_step,indiv,ensure,0.00013734621666666667
22,base_step,indiv,explain,0.0027381270499999997
22,base_step,indiv,file,0.008249557316666668
22,base_step,indiv,note,0.014554594794444447
22,base_step,indiv,quit,0.0006274382777777778
22,base_step,indiv,remind,0.002773291166666667
22,base_step,indiv,sue,0.0030600425777777777
22,base_step,indiv,warn,0.0008308562666666665
23,base_step,inst,appeal,5.526765e-05
23,base_step,inst,consider,0.009747438616666668
23,base_step,inst,contact,0.0025639765277777776
23,base_step,inst,ensure,0.002986703777777778
23,base_step,inst,explain,0.011798101255555554
23,base_step,inst,file,0.0013725081777777777
23,base_step,inst,note,0.007393441927777778
23,base_step,inst,quit,0.0013838501888888887
23,base_step,inst,remind,0.0017035420722222225
23,base_step,inst,sue,0.00036474519444444446
23,base_step,inst,warn,0.00044277521111111114
23,base_step,indiv,appeal,0.0020892900166666665
23,base_step,indiv,consider,0.006674576527777778
23,base_step,indiv,contact,0.007445051116666666
23,base_step,indiv,ensure,7.65531e-05
23,base_step,indiv,explain,0.0022485421444444443
23,base_step,indiv,file,0.008620534333333334
23,base_step,indiv,note,0.005791482133333333
23,base_step,indiv,quit,0.0005654849555555557
23,base_step,indiv,remind,0.0009889511555555555
23,base_step,indiv,sue,0.0007399035444444445
23,base_step,indiv,warn,0.0
24,base_step,inst,appeal,0.00024608941666666667
24,base_step,inst,consider,0.014953322649999996
24,base_step,inst,contact,0.0017182314555555557
24,base_step,inst,ensure,0.00115624485
24,base_step,inst,explain,0.014035136333333333
24,base_step,inst,file,0.0017284915944444446
24,base_step,inst,note,0.0066337106555555535
24,base_step,inst,quit,0.00015049360555555554
24,base_step,inst,remind,0.005225516027777778
24,base_step,inst,sue,0.0001855569611111111
24,base_step,inst,warn,0.0020928883499999997
24,base_step,indiv,appeal,0.002995991344444444
24,base_step,indiv,consider,0.003405645133333333
24,base_step,indiv,contact,0.005626464899999999
24,base_step,indiv,ensure,0.0
24,base_step,indiv,explain,0.0020955811777777777
24,base_step,indiv,file,0.01363857778888889
24,base_step,indiv,note,0.005290059088888889
24,base_step,indiv,quit,0.00014468662777777778
24,base_step,indiv,remind,0.005424954716666666
24,base_step,indiv,sue,0.0012755337111111109
24,base_step,indiv,warn,0.0005893106222222222
25,base_step,inst,appeal,0.0008875259833333333
25,base_step,inst,consider,0.0077019806888888875
25,base_step,inst,contact,0.0029578832777777783
25,base_step,inst,ensure,0.0010486491
25,base_step,inst,explain,0.005933483044444444
25,base_step,inst,file,0.0015900431166666667
25,base_step,inst,note,0.01508975825555555
25,base_step,inst,quit,0.0001232026777777778
25,base_step,inst,remind,0.0027551607000000002
25,base_step,inst,sue,0.0007017152722222222
25,base_step,inst,warn,0.0008420493055555556
25,base_step,indiv,appeal,0.0026352665222222223
25,base_step,indiv,consider,0.0021624454222222223
25,base_step,indiv,contact,0.003370557872222223
25,base_step,indiv,ensure,0.0
25,base_step,indiv,explain,0.0026153191722222222
25,base_step,indiv,file,0.010647282483333336
25,base_step,indiv,note,0.01634449665
25,base_step,indiv,quit,0.0009070073055555556
25,base_step,indiv,remind,0.0022034398666666666
25,base_step,indiv,sue,0.0013753604111111113
25,base_step,indiv,warn,0.00038729521111111113
26,base_step,inst,appeal,0.00027966295
26,base_step,inst,consider,0.012067483022222223
26,base_step,inst,contact,0.0032696021499999998
26,base_step,inst,ensure,0.0009619241888888889
26,base_step,inst,explain,0.010930645438888888
26,base_step,inst,file,0.0008136347555555555
26,base_step,inst,note,0.013862337827777781
26,base_step,inst,quit,0.00025063376666666667
26,base_step,inst,remind,0.004404657349999999
26,base_step,inst,sue,0.00035664337222222225
26,base_step,inst,warn,0.0012792005999999999
26,base_step,indiv,appeal,0.0038175224944444444
26,base_step,indiv,consider,0.004401600388888889
26,base_step,indiv,contact,0.010602841716666665
26,base_step,indiv,ensure,0.0
26,base_step,indiv,explain,0.0032204186111111106
26,base_step,indiv,file,0.008526076794444446
26,base_step,indiv,note,0.00948732238888889
26,base_step,indiv,quit,0.0013120689555555555
26,base_step,indiv,remind,0.0021738715611111115
26,base_step,indiv,sue,0.0012875694722222222
26,base_step,indiv,warn,0.0003477920833333333
27,base_step,inst,appeal,0.0006380498666666667
27,base_step,inst,consider,0.008973335133333333
27,base_step,inst,contact,0.005520610933333333
27,base_step,inst,ensure,0.000900921888888889
27,base_step,inst,explain,0.005252019466666666
27,base_step,inst,file,0.0008757869833333333
27,base_step,inst,note,0.009067844611111112
27,base_step,inst,quit,0.0002816610333333333
27,base_step,inst,remind,0.0011688107888888888
27,base_step,inst,sue,0.0007122223833333334
27,base_step,inst,warn,0.00033945636111111114
27,base_step,indiv,appeal,0.002190910861111111
27,base_step,indiv,consider,0.003798683061111111
27,base_step,indiv,contact,0.005477985633333334
27,base_step,indiv,ensure,0.0
27,base_step,indiv,explain,0.002090136188888889
27,base_step,indiv,file,0.004873136694444445
27,base_step,indiv,note,0.013084479255555555
27,base_step,indiv,quit,0.00024280271111111113
27,base_step,indiv,remind,0.0010113415111111111
27,base_step,indiv,sue,0.0014795660055555554
27,base_step,indiv,warn,0.0
28,base_step,inst,appeal,0.0010456811277777776
28,base_step,inst,consider,0.0062404348500000005
28,base_step,inst,contact,0.004163730016666666
28,base_step,inst,ensure,0.00025768053888888885
28,base_step,inst,explain,0.0055464201
28,base_step,inst,file,0.0010838281166666668
28,base_step,inst,note,0.013772659911111111
28,base_step,inst,quit,0.0009051410222222223
28,base_step,inst,remind,0.002144826144444444
28,base_step,inst,sue,0.0006262286666666667
28,base_step,inst,warn,0.0008274618888888889
28,base_step,indiv,appeal,0.00131818685
28,base_step,indiv,consider,0.0025392070166666667
28,base_step,indiv,contact,0.0037764125666666665
28,base_step,indiv,ensure,0.0
28,base_step,indiv,explain,0.0019309303388888891
28,base_step,indiv,file,0.004936276738888888
28,base_step,indiv,note,0.016306013955555556
28,base_step,indiv,quit,0.0007936700555555556
28,base_step,indiv,remind,0.0020178986722222225
28,base_step,indiv,sue,0.0009482457944444444
28,base_step,indiv,warn,0.0002743817555555556
29,base_step,inst,appeal,0.0006458755222222222
29,base_step,inst,consider,0.006142193416666667
29,base_step,inst,contact,0.002594014877777778
29,base_step,inst,ensure,0.0
29,base_step,inst,explain,0.007477500094444446
29,base_step,inst,file,0.0012739248166666666
29,base_step,inst,note,0.02087543325555556
29,base_step,inst,quit,0.00042298119444444444
29,base_step,inst,remind,0.0011815193555555553
29,base_step,inst,sue,0.0012395242944444444
29,base_step,inst,warn,0.001196822172222222
29,base_step,indiv,appeal,0.0007488802499999999
29,base_step,indiv,consider,0.0025780268999999996
