ckpt_idx,role,arm,word,mass
4,base_step,inst,warn,0.0016202906055555557
4,base_step,inst,remind,0.0012902417777777779
4,base_step,inst,contact,0.0007203419333333332
4,base_step,inst,appeal,5.5349983333333334e-05
4,base_step,inst,ensure,0.0002170875611111111
4,base_step,inst,explain,0.004530595938888889
4,base_step,indiv,quit,7.944813888888889e-05
4,base_step,indiv,sue,0.00010800507777777777
4,base_step,indiv,warn,0.0010532152333333333
4,base_step,indiv,remind,0.0008234882055555557
4,base_step,indiv,contact,0.001311840511111111
4,base_step,indiv,appeal,0.0
4,base_step,indiv,ensure,0.0
4,base_step,indiv,explain,0.003006974377777778
5,base_step,inst,quit,0.00014216049444444443
5,base_step,inst,sue,0.00043494403333333337
5,base_step,inst,warn,0.0026358245
5,base_step,inst,remind,0.002462198461111111
5,base_step,inst,contact,0.0009568698166666666
5,base_step,inst,appeal,6.867885e-05
5,base_step,inst,ensure,0.00019230465000000003
5,base_step,inst,explain,0.006422864494444444
5,base_step,indiv,quit,7.256268333333333e-05
5,base_step,indiv,sue,0.00021764440555555552
5,base_step,indiv,warn,0.0011077257444444444
5,base_step,indiv,remind,0.0013096281666666668
5,base_step,indiv,contact,0.0011393864388888888
5,base_step,indiv,appeal,6.481062777777777e-05
5,base_step,indiv,ensure,0.0
5,base_step,indiv,explain,0.003400997827777778
6,base_step,inst,quit,0.0003909431277777778
6,base_step,inst,sue,0.0009434504111111111
6,base_step,inst,warn,0.001032767861111111
6,base_step,inst,remind,0.0009548252944444445
6,base_step,inst,contact,0.002798941766666667
6,base_step,inst,appeal,9.949748333333333e-05
6,base_step,inst,ensure,0.0001580714611111111
6,base_step,inst,explain,0.0039930032777777775
6,base_step,indiv,quit,0.00021468735
6,base_step,indiv,sue,0.0017925477611111112
6,base_step,indiv,warn,0.0002462715777777778
6,base_step,indiv,remind,0.00040861118888888887
6,base_step,indiv,contact,0.004064263894444444
6,base_step,indiv,appeal,0.0004233342333333334
6,base_step,indiv,ensure,0.0
6,base_step,indiv,explain,0.0020289416222222223
7,base_step,inst,quit,0.0007102392000000001
7,base_step,inst,sue,0.0004308932388888889
7,base_step,inst,warn,0.001889467327777778
7,base_step,inst,remind,0.0026622889555555553
7,base_step,inst,contact,0.001273827261111111
7,base_step,inst,appeal,0.00013180767777777778
7,base_step,inst,ensure,5.718138333333334e-05
7,base_step,inst,explain,0.002143578238888889
7,base_step,indiv,quit,0.0006767204444444445
7,base_step,indiv,sue,0.0011995836444444446
7,base_step,indiv,warn,0.0005231013944444443
7,base_step,indiv,remind,0.0015182511277777777
7,base_step,indiv,contact,0.0018004301777777777
7,base_step,indiv,appeal,0.00033261580555555556
7,base_step,indiv,ensure,0.0
7,base_step,indiv,explain,0.00060326905
8,base_step,inst,quit,0.0005684134222222223
8,base_step,inst,sue,0.0006496200166666668
8,base_step,inst,warn,0.0010577693611111111
8,base_step,inst,remind,0.0032304979888888885
8,base_step,inst,contact,0.0011135448166666667
8,base_step,inst,appeal,6.252362777777778e-05
8,base_step,inst,ensure,0.0
8,base_step,inst,explain,0.0030458080277777785
8,base_step,indiv,quit,0.0007710930888888889
8,base_step,indiv,sue,0.0014414900666666665
8,base_step,indiv,warn,0.00022438706666666667
8,base_step,indiv,remind,0.0010575218166666667
8,base_step,indiv,contact,0.0007360878055555556
8,base_step,indiv,appeal,0.0004825162222222223
8,base_step,indiv,ensure,0.0
8,base_step,indiv,explain,0.000264394
9,base_step,inst,quit,0.0004111598888888889
9,base_step,inst,sue,0.00042403646111111113
9,base_step,inst,warn,0.0019674283
9,base_step,inst,remind,0.0038103417944444443
9,base_step,inst,contact,0.0028703204055555553
9,base_step,inst,appeal,0.00013532820555555556
9,base_step,inst,ensure,0.00016568602222222223
9,base_step,inst,explain,0.0020836678499999996
9,base_step,indiv,quit,0.0002757178555555556
9,base_step,indiv,sue,0.0004874773333333333
9,base_step,indiv,warn,0.0005492992611111111
9,base_step,indiv,remind,0.00223472955
9,base_step,indiv,contact,0.0016413519555555553
9,base_step,indiv,appeal,0.00037741859444444443
9,base_step,indiv,ensure,0.0
9,base_step,indiv,explain,0.0005044978277777778
10,base_step,inst,quit,0.0007411718611111111
10,base_step,inst,sue,0.0008351355055555555
10,base_step,inst,warn,0.0008551607277777779
10,base_step,inst,remind,0.0018127998722222223
10,base_step,inst,contact,0.002008510061111111
10,base_step,inst,appeal,0.00033125796111111117
10,base_step,inst,ensure,5.706242777777778e-05
10,base_step,inst,explain,0.0027263602111111114
10,base_step,indiv,quit,0.0006582440555555555
10,base_step,indiv,sue,0.0026774368166666666
10,base_step,indiv,warn,0.0003160201611111111
10,base_step,indiv,remind,0.0017150519555555555
10,base_step,indiv,contact,0.0033892122333333326
10,base_step,indiv,appeal,0.0008873428000000001
10,base_step,indiv,ensure,0.0
10,base_step,indiv,explain,0.0010317252944444444
11,base_step,inst,quit,0.00037429870555555556
11,base_step,inst,sue,0.0005665894388888889
11,base_step,inst,warn,0.0010795317777777778
11,base_step,inst,remind,0.0027205138333333337
11,base_step,inst,contact,0.002102067288888889
11,base_step,inst,appeal,0.00014335661666666668
11,base_step,inst,ensure,0.00012296645
11,base_step,inst,explain,0.0024244411444444445
11,base_step,indiv,quit,0.0003056336555555555
11,base_step,indiv,sue,0.0004771084111111111
11,base_step,indiv,warn,0.0004621612888888889
11,base_step,indiv,remind,0.0026441359888888885
11,base_step,indiv,contact,0.0014474223166666665
11,base_step,indiv,appeal,0.0002693272277777778
11,base_step,indiv,ensure,0.0
11,base_step,indiv,explain,0.0009668311888888889
12,base_step,inst,quit,0.0007588732777777779
12,base_step,inst,sue,0.00019254283888888888
12,base_step,inst,warn,0.0006192479388888888
12,base_step,inst,remind,0.0008203473166666667
12,base_step,inst,contact,0.0016861020611111113
12,base_step,inst,appeal,0.00020460384444444444
12,base_step,inst,ensure,6.989622222222221e-05
12,base_step,inst,explain,0.0035746212388888896
12,base_step,indiv,quit,0.0011937962722222222
12,base_step,indiv,sue,0.0006406418222222222
12,base_step,indiv,warn,0.000142502
12,base_step,indiv,remind,0.0007462143944444445
12,base_step,indiv,contact,0.0017661522055555556
12,base_step,indiv,appeal,0.0004167106388888889
12,base_step,indiv,ensure,0.0
12,base_step,indiv,explain,0.0010131914222222221
13,base_step,inst,quit,0.00015767225
13,base_step,inst,sue,0.002004721938888889
13,base_step,inst,warn,0.0014748210277777778
13,base_step,inst,remind,0.0031058842333333333
13,base_step,inst,contact,0.0012339686611111112
13,base_step,inst,appeal,0.0013978062333333333
13,base_step,inst,ensure,0.0
13,base_step,inst,explain,0.003811472238888889
13,base_step,indiv,quit,0.0014872836944444445
13,base_step,indiv,sue,0.0026792718722222224
13,base_step,indiv,warn,0.0010413568222222222
13,base_step,indiv,remind,0.002180491022222222
13,base_step,indiv,contact,0.0010964077333333333
13,base_step,indiv,appeal,0.0015182094277777778
13,base_step,indiv,ensure,0.0
13,base_step,indiv,explain,0.0016068923277777777
14,base_step,inst,quit,0.0001937772888888889
14,base_step,inst,sue,0.0013810992166666666
14,base_step,inst,warn,0.0006093363444444445
14,base_step,inst,remind,0.0013045610666666666
14,base_step,inst,contact,0.0027115525
14,base_step,inst,appeal,0.0008303608444444444
14,base_step,inst,ensure,9.41513111111111e-05
14,base_step,inst,explain,0.0016370752444444443
14,base_step,indiv,quit,0.0009328708611111113
14,base_step,indiv,sue,0.004319527611111112
14,base_step,indiv,warn,0.0003555829333333333
14,base_step,indiv,remind,0.0010925994944444445
14,base_step,indiv,contact,0.004165557755555556
14,base_step,indiv,appeal,0.0011411153888888888
14,base_step,indiv,ensure,0.0
14,base_step,indiv,explain,0.0005977011333333333
15,base_step,inst,quit,0.00037534935
15,base_step,inst,sue,0.0005814360444444445
15,base_step,inst,warn,0.0008398511111111112
15,base_step,inst,remind,0.0026066707611111114
15,base_step,inst,contact,0.0010166684888888889
15,base_step,inst,appeal,8.33241e-05
15,base_step,inst,ensure,8.062872222222221e-05
15,base_step,inst,explain,0.0033947180999999997
15,base_step,indiv,quit,0.0008115451666666666
15,base_step,indiv,sue,0.0005953901611111112
15,base_step,indiv,warn,0.0010046971777777779
15,base_step,indiv,remind,0.0020726319388888886
15,base_step,indiv,contact,0.0028275492611111114
15,base_step,indiv,appeal,0.00063650075
15,base_step,indiv,ensure,0.0
15,base_step,indiv,explain,0.0012056538666666667
16,base_step,inst,quit,0.0001903638611111111
16,base_step,inst,sue,0.0016646759777777778
16,base_step,inst,warn,0.0008301662722222222
16,base_step,inst,remind,0.002454421527777778
16,base_step,inst,contact,0.0020583387833333334
16,base_step,inst,appeal,0.00035541270555555554
16,base_step,inst,ensure,0.00013720099444444446
16,base_step,inst,explain,0.0029890274833333334
16,base_step,indiv,quit,0.0015587901555555556
16,base_step,indiv,sue,0.007601708544444445
16,base_step,indiv,warn,0.00020085772222222222
16,base_step,indiv,remind,0.001254706961111111
16,base_step,indiv,contact,0.0029242224333333334
16,base_step,indiv,appeal,0.00165971495
16,base_step,indiv,ensure,0.0
16,base_step,indiv,explain,0.0005985011111111111
17,base_step,inst,quit,0.0005606933055555555
17,base_step,inst,sue,0.0015774384555555553
17,base_step,inst,warn,0.0010616005833333332
17,base_step,inst,remind,0.002325161572222222
17,base_step,inst,contact,0.0012755983499999999
17,base_step,inst,appeal,0.00013191128888888888
17,base_step,inst,ensure,0.00013367045
17,base_step,inst,explain,0.0062112043777777775
17,base_step,indiv,quit,0.0013523940388888889
17,base_step,indiv,sue,0.005175123377777778
17,base_step,indiv,warn,0.0005044177666666666
17,base_step,indiv,remind,0.0005308191944444445
17,base_step,indiv,contact,0.0018604381055555555
17,base_step,indiv,appeal,0.0016441318888888888
17,base_step,indiv,ensure,0.0
17,base_step,indiv,explain,0.0013838256333333335
18,base_step,inst,quit,0.0006307949611111111
18,base_step,inst,sue,0.0012951014055555554
18,base_step,inst,warn,0.001588325727777778
18,base_step,inst,remind,0.0039050947666666655
18,base_step,inst,contact,0.00198016175
18,base_step,inst,appeal,0.0001235911388888889
18,base_step,inst,ensure,0.00016332962222222224
18,base_step,inst,explain,0.005855213783333333
18,base_step,indiv,quit,0.0011867392499999999
18,base_step,indiv,sue,0.003215701294444444
18,base_step,indiv,warn,0.0008078817944444446
18,base_step,indiv,remind,0.0024916918666666667
18,base_step,indiv,contact,0.0025751398944444445
18,base_step,indiv,appeal,0.0020924861
18,base_step,indiv,ensure,0.0
18,base_step,indiv,explain,0.0021995705444444445
19,base_step,inst,quit,0.0008404358388888889
19,base_step,inst,sue,0.0009090141444444445
19,base_step,inst,warn,0.0010157673833333335
19,base_step,inst,remind,0.002009002483333333
19,base_step,inst,contact,0.0009825139555555557
19,base_step,inst,appeal,0.0003623358277777778
19,base_step,inst,ensure,0.00011729456666666665
19,base_step,inst,explain,0.003428476883333333
19,base_step,indiv,quit,0.001034404188888889
19,base_step,indiv,sue,0.004279439644444444
19,base_step,indiv,warn,0.0007878658722222222
19,base_step,indiv,remind,0.0014553787555555556
19,base_step,indiv,contact,0.0012447825111111112
19,base_step,indiv,appeal,0.0027120925499999997
19,base_step,indiv,ensure,0.0
19,base_step,indiv,explain,0.0010097354611111112
20,base_step,inst,quit,0.00017407353333333335
20,base_step,inst,sue,0.0004087577277777778
20,base_step,inst,warn,0.0012084854944444444
20,base_step,inst,remind,0.0029833390000000007
20,base_step,inst,contact,0.0029563834888888885
20,base_step,inst,appeal,0.000937834638888889
20,base_step,inst,ensure,8.915310555555555e-05
20,base_step,inst,explain,0.005288707472222222
20,base_step,indiv,quit,0.00038423585555555557
20,base_step,indiv,sue,0.0013317897166666667
20,base_step,indiv,warn,0.000645749838888889
20,base_step,indiv,remind,0.001957054422222222
20,base_step,indiv,contact,0.003234701594444444
20,base_step,indiv,appeal,0.0024869080555555557
20,base_step,indiv,ensure,0.0
20,base_step,indiv,explain,0.0022204206388888887
21,base_step,inst,quit,0.0004643417611111111
21,base_step,inst,sue,0.0006143186222222222
21,base_step,inst,warn,0.0011352940944444445
21,base_step,inst,remind,0.0022627749444444445
21,base_step,inst,contact,0.0015157435888888886
21,base_step,inst,appeal,0.0007168602833333334
21,base_step,inst,ensure,0.00014206641666666668
21,base_step,inst,explain,0.006454154288888888
21,base_step,indiv,quit,0.0011447481055555555
21,base_step,indiv,sue,0.001921850911111111
21,base_step,indiv,warn,0.0008360026833333334
21,base_step,indiv,remind,0.0012316868277777776
21,base_step,indiv,contact,0.0013615029166666667
21,base_step,indiv,appeal,0.0030822564499999997
21,base_step,indiv,ensure,0.0
21,base_step,indiv,explain,0.0017458644
22,base_step,inst,quit,0.00037578743888888887
22,base_step,inst,sue,0.0004911147
22,base_step,inst,warn,0.0008185660000000001
22,base_step,inst,remind,0.002618073844444444
22,base_step,inst,contact,0.0032706429666666662
22,base_step,inst,appeal,0.0006237164
22,base_step,inst,ensure,0.0012449973777777779
22,base_step,inst,explain,0.013402831872222222
22,base_step,indiv,quit,0.0006274382777777778
22,base_step,indiv,sue,0.0030600425777777777
22,base_step,indiv,warn,0.0008308562666666665
22,base_step,indiv,remind,0.002773291166666667
22,base_step,indiv,contact,0.01451746905
22,base_step,indiv,appeal,0.0016707153388888884
22,base_step,indiv,ensure,0.00013734621666666667
22,base_step,indiv,explain,0.0027381270499999997
23,base_step,inst,quit,0.0013838501888888887
23,base_step,inst,sue,0.00036474519444444446
23,base_step,inst,warn,0.00044277521111111114
23,base_step,inst,remind,0.0017035420722222225
23,base_step,inst,contact,0.0025639765277777776
23,base_step,inst,appeal,5.526765e-05
23,base_step,inst,ensure,0.002986703777777778
23,base_step,inst,explain,0.011798101255555554
23,base_step,indiv,quit,0.0005654849555555557
23,base_step,indiv,sue,0.0007399035444444445
23,base_step,indiv,warn,0.0
23,base_step,indiv,remind,0.0009889511555555555
23,base_step,indiv,contact,0.007445051116666666
23,base_step,indiv,appeal,0.0020892900166666665
23,base_step,indiv,ensure,7.65531e-05
23,base_step,indiv,explain,0.0022485421444444443
24,base_step,inst,quit,0.00015049360555555554
24,base_step,inst,sue,0.0001855569611111111
24,base_step,inst,warn,0.0020928883499999997
24,base_step,inst,remind,0.005225516027777778
24,base_step,inst,contact,0.0017182314555555557
24,base_step,inst,appeal,0.00024608941666666667
24,base_step,inst,ensure,0.00115624485
24,base_step,inst,explain,0.014035136333333333
24,base_step,indiv,quit,0.00014468662777777778
24,base_step,indiv,sue,0.0012755337111111109
24,base_step,indiv,warn,0.0005893106222222222
24,base_step,indiv,remind,0.005424954716666666
24,base_step,indiv,contact,0.005626464899999999
24,base_step,indiv,appeal,0.002995991344444444
24,base_step,indiv,ensure,0.0
24,base_step,indiv,explain,0.0020955811777777777
25,base_step,inst,quit,0.0001232026777777778
25,base_step,inst,sue,0.0007017152722222222
25,base_step,inst,warn,0.0008420493055555556
25,base_step,inst,remind,0.0027551607000000002
25,base_step,inst,contact,0.0029578832777777783
25,base_step,inst,appeal,0.0008875259833333333
25,base_step,inst,ensure,0.0010486491
25,base_step,inst,explain,0.005933483044444444
25,base_step,indiv,quit,0.0009070073055555556
25,base_step,indiv,sue,0.0013753604111111113
25,base_step,indiv,warn,0.00038729521111111113
25,base_step,indiv,remind,0.0022034398666666666
25,base_step,indiv,contact,0.003370557872222223
25,base_step,indiv,appeal,0.0026352665222222223
25,base_step,indiv,ensure,0.0
25,base_step,indiv,explain,0.0026153191722222222
26,base_step,inst,quit,0.00025063376666666667
26,base_step,inst,sue,0.00035664337222222225
26,base_step,inst,warn,0.0012792005999999999
26,base_step,inst,remind,0.004404657349999999
26,base_step,inst,contact,0.0032696021499999998
26,base_step,inst,appeal,0.00027966295
26,base_step,inst,ensure,0.0009619241888888889
26,base_step,inst,explain,0.010930645438888888
26,base_step,indiv,quit,0.0013120689555555555
26,base_step,indiv,sue,0.0012875694722222222
26,base_step,indiv,warn,0.0003477920833333333
26,base_step,indiv,remind,0.0021738715611111115
26,base_step,indiv,contact,0.010602841716666665
26,base_step,indiv,appeal,0.0038175224944444444
26,base_step,indiv,ensure,0.0
26,base_step,indiv,explain,0.0032204186111111106
27,base_step,inst,quit,0.0002816610333333333
27,base_step,inst,sue,0.0007122223833333334
27,base_step,inst,warn,0.00033945636111111114
27,base_step,inst,remind,0.0011688107888888888
27,base_step,inst,contact,0.005520610933333333
27,base_step,inst,appeal,0.0006380498666666667
27,base_step,inst,ensure,0.000900921888888889
27,base_step,inst,explain,0.005252019466666666
27,base_step,indiv,quit,0.00024280271111111113
27,base_step,indiv,sue,0.0014795660055555554
27,base_step,indiv,warn,0.0
27,base_step,indiv,remind,0.0010113415111111111
27,base_step,indiv,contact,0.005477985633333334
27,base_step,indiv,appeal,0.002190910861111111
27,base_step,indiv,ensure,0.0
27,base_step,indiv,explain,0.002090136188888889
28,base_step,inst,quit,0.0009051410222222223
28,base_step,inst,sue,0.0006262286666666667
28,base_step,inst,warn,0.0008274618888888889
28,base_step,inst,remind,0.002144826144444444
28,base_step,inst,contact,0.004163730016666666
28,base_step,inst,appeal,0.0010456811277777776
28,base_step,inst,ensure,0.00025768053888888885
28,base_step,inst,explain,0.0055464201
28,base_step,indiv,quit,0.0007936700555555556
28,base_step,indiv,sue,0.0009482457944444444
28,base_step,indiv,warn,0.0002743817555555556
28,base_step,indiv,remind,0.0020178986722222225
28,base_step,indiv,contact,0.0037764125666666665
28,base_step,indiv,appeal,0.00131818685
28,base_step,indiv,ensure,0.0
28,base_step,indiv,explain,0.0019309303388888891
29,base_step,inst,quit,0.00042298119444444444
29,base_step,inst,sue,0.0012395242944444444
29,base_step,inst,warn,0.001196822172222222
29,base_step,inst,remind,0.0011815193555555553
29,base_step,inst,contact,0.002594014877777778
29,base_step,inst,appeal,0.0006458755222222222
29,base_step,inst,ensure,0.0
29,base_step,inst,explain,0.007477500094444446
29,base_step,indiv,quit,0.0015189748888888891
29,base_step,indiv,sue,0.0011697460944444444
29,base_step,indiv,warn,8.101423333333333e-05
29,base_step,indiv,remind,0.0004174344611111111
29,base_step,indiv,contact,0.003329415166666667
29,base_step,indiv,appeal,0.0007488802499999999
29,base_step,indiv,ensure,0.0
29,base_step,indiv,explain,0.002253580938888889
30,base_step,inst,quit,0.0006753229611111111
30,base_step,inst,sue,0.0007623688666666667
30,base_step,inst,warn,0.000887991788888889
30,base_step,inst,remind,0.0021201771777777777
30,base_step,inst,contact,0.0039581378
30,base_step,inst,appeal,0.0015706493722222226
30,base_step,inst,ensure,0.00028503074444444443
30,base_step,inst,explain,0.007505873322222222
30,base_step,indiv,quit,0.00083725525
30,base_step,indiv,sue,0.003069909755555556
30,base_step,indiv,warn,0.0
30,base_step,indiv,remind,0.0005504711111111111
30,base_step,indiv,contact,0.011015135827777777
30,base_step,indiv,appeal,0.00529819965
30,base_step,indiv,ensure,0.0
30,base_step,indiv,explain,0.0025430014999999998
31,base_step,inst,quit,0.0005704149999999999
31,base_step,inst,sue,0.0006516579777777778
31,base_step,inst,warn,0.0003812018388888889
31,base_step,inst,remind,0.0028421230222222225
31,base_step,inst,contact,0.0015480678999999998
31,base_step,inst,appeal,0.0009793756388888888
31,base_step,inst,ensure,0.0
31,base_step,inst,explain,0.002980460277777778
31,base_step,indiv,quit,0.0005447360944444444
31,base_step,indiv,sue,0.0017240914833333337
31,base_step,indiv,warn,0.0002237218888888889
31,base_step,indiv,remind,0.0008957369944444444
31,base_step,indiv,contact,0.0029351773111111115
31,base_step,indiv,appeal,0.0008331336111111109
31,base_step,indiv,ensure,0.0
31,base_step,indiv,explain,0.0008136584166666665
32,base_step,inst,quit,0.0005036319333333333
32,base_step,inst,sue,0.0007583107499999999
32,base_step,inst,warn,0.0010917573333333332
32,base_step,inst,remind,0.0026119256777777777
32,base_step,inst,contact,0.004662795505555556
32,base_step,inst,appeal,0.0015560775277777778
32,base_step,inst,ensure,5.748216666666666e-05
32,base_step,inst,explain,0.004568652588888889
32,base_step,indiv,quit,0.0013795191944444443
32,base_step,indiv,sue,0.002140684633333333
32,base_step,indiv,warn,0.0001375510277777778
32,base_step,indiv,remind,0.0008740568388888887
32,base_step,indiv,contact,0.011728441177777778
32,base_step,indiv,appeal,0.0022168186833333332
32,base_step,indiv,ensure,0.0
32,base_step,indiv,explain,0.001662150372222222
33,base_step,inst,quit,0.0002642852333333333
33,base_step,inst,sue,0.0005087993888888889
33,base_step,inst,warn,0.0008947138944444445
33,base_step,inst,remind,0.00309934905
33,base_step,inst,contact,0.001797138672222222
33,base_step,inst,appeal,0.00030610304444444444
33,base_step,inst,ensure,7.482748333333334e-05
33,base_step,inst,explain,0.00924243546111111
33,base_step,indiv,quit,0.0006635384944444445
33,base_step,indiv,sue,0.002806354505555556
33,base_step,indiv,warn,0.0001709956111111111
33,base_step,indiv,remind,0.001424751488888889
33,base_step,indiv,contact,0.006514798083333333
33,base_step,indiv,appeal,0.0007427222166666666
33,base_step,indiv,ensure,0.0
33,base_step,indiv,explain,0.0025847787944444445
34,base_step,inst,quit,0.00045082381111111115
34,base_step,inst,sue,0.0010774370666666666
34,base_step,inst,warn,0.001758930583333333
34,base_step,inst,remind,0.0035480109833333335
34,base_step,inst,contact,0.002537048288888889
34,base_step,inst,appeal,0.0005190618
34,base_step,inst,ensure,9.002597777777778e-05
34,base_step,inst,explain,0.006277412022222222
34,base_step,indiv,quit,0.0008448909944444444
34,base_step,indiv,sue,0.0015326543333333332
34,base_step,indiv,warn,0.0005537597944444445
34,base_step,indiv,remind,0.001319602988888889
34,base_step,indiv,contact,0.0030329858111111108
34,base_step,indiv,appeal,0.0008481170888888889
34,base_step,indiv,ensure,0.0
34,base_step,indiv,explain,0.0014002013
35,base_step,inst,quit,0.0008019371999999999
35,base_step,inst,sue,0.001350348933333333
35,base_step,inst,warn,0.0019261632833333332
35,base_step,inst,remind,0.0032418588499999994
35,base_step,inst,contact,0.001786631111111111
35,base_step,inst,appeal,0.0007814013611111111
35,base_step,inst,ensure,0.00010108117777777777
35,base_step,inst,explain,0.0062515481611111106
35,base_step,indiv,quit,0.0013961132166666666
35,base_step,indiv,sue,0.002192445866666667
35,base_step,indiv,warn,0.000680581388888889
35,base_step,indiv,remind,0.0011259583388888888
35,base_step,indiv,contact,0.0017696383833333334
35,base_step,indiv,appeal,0.0009998513222222222
35,base_step,indiv,ensure,0.0
35,base_step,indiv,explain,0.0017469039
36,base_step,inst,quit,0.0009730692277777778
36,base_step,inst,sue,0.0017270607277777778
36,base_step,inst,warn,0.001262362277777778
36,base_step,inst,remind,0.00471039375
36,base_step,inst,contact,0.0013763303
36,base_step,inst,appeal,0.0003607066333333333
36,base_step,inst,ensure,0.00022102451666666665
36,base_step,inst,explain,0.007645166649999999
36,base_step,indiv,quit,0.00240044245
36,base_step,indiv,sue,0.003425491483333333
36,base_step,indiv,warn,0.00045611147222222225
36,base_step,indiv,remind,0.0017385636611111112
36,base_step,indiv,contact,0.0023172707777777777
36,base_step,indiv,appeal,0.0011384841944444444
36,base_step,indiv,ensure,0.0
36,base_step,indiv,explain,0.002011728722222222
37,base_step,inst,quit,0.0007168572777777778
37,base_step,inst,sue,0.001726589772222222
37,base_step,inst,warn,0.001896803711111111
37,base_step,inst,remind,0.004037207872222222
37,base_step,inst,contact,0.003330763844444444
37,base_step,inst,appeal,0.0007001396444444444
37,base_step,inst,ensure,0.0004223763833333333
37,base_step,inst,explain,0.009539897066666666
37,base_step,indiv,quit,0.0016466962833333334
37,base_step,indiv,sue,0.0018039976111111113
37,base_step,indiv,warn,0.0005935094111111112
37,base_step,indiv,remind,0.0014017914444444445
37,base_step,indiv,contact,0.005493718427777777
37,base_step,indiv,appeal,0.0017359963444444444
37,base_step,indiv,ensure,0.0
37,base_step,indiv,explain,0.002581211333333334
38,base_step,inst,quit,0.0005656898055555555
38,base_step,inst,sue,0.0015861647555555558
38,base_step,inst,warn,0.0016260567277777778
38,base_step,inst,remind,0.0035832905333333335
38,base_step,inst,contact,0.0026152439444444443
38,base_step,inst,appeal,0.00068740115
38,base_step,inst,ensure,9.550995555555555e-05
38,base_step,inst,explain,0.006099623833333334
38,base_step,indiv,quit,0.0023608297333333333
38,base_step,indiv,sue,0.0021293455277777776
38,base_step,indiv,warn,0.00057041455
38,base_step,indiv,remind,0.00144793925
38,base_step,indiv,contact,0.004253286755555556
38,base_step,indiv,appeal,0.00133231025
38,base_step,indiv,ensure,0.0
38,base_step,indiv,explain,0.002180837316666667
39,base_step,inst,quit,0.0005213693111111111
39,base_step,inst,sue,0.0016465243444444444
39,base_step,inst,warn,0.0018878877222222223
39,base_step,inst,remind,0.003271350977777777
39,base_step,inst,contact,0.0019084007222222221
39,base_step,inst,appeal,0.0005696059777777777
39,base_step,inst,ensure,0.00012946560555555554
39,base_step,inst,explain,0.00780718668888889
39,base_step,indiv,quit,0.0018034389555555558
39,base_step,indiv,sue,0.0019177066555555555
39,base_step,indiv,warn,0.0006963350888888888
39,base_step,indiv,remind,0.001371214611111111
39,base_step,indiv,contact,0.00454650255
39,base_step,indiv,appeal,0.0018527029222222223
39,base_step,indiv,ensure,0.0
39,base_step,indiv,explain,0.0027943567833333335
40,base_step,inst,quit,0.0006157856722222222
40,base_step,inst,sue,0.0016004260555555557
40,base_step,inst,warn,0.0016482948166666666
