model,group,obs,null,null_sf,res,gap
01-ai/Yi-1.5-9B,f11_sensation,0.7757582123268312,0.9989272126144837,1.063946175867443,4.206037395478475,0.22316900028765252
01-ai/Yi-1.5-9B,f11_species,0.8700087394415722,0.9958276460415945,,3.831871207268115,0.12581890660002226
01-ai/Yi-1.5-9B,f11_trust,0.9795431876929805,0.996066740253978,,4.092302046436376,0.016523552560997468
01-ai/Yi-1.5-9B-Chat,f11_beauty,0.928776050829535,0.9830081940074181,1.140414225410608,3.958467966354542,0.05423214317788316
01-ai/Yi-1.5-9B-Chat,f11_beauty_ugly,1.0040645318945034,0.9883208517298088,1.0047785445819557,5.0150686910409625,-0.01574368016469463
01-ai/Yi-1.5-9B-Chat,f11_captive,0.9097425916601585,0.9793665786600221,0.896536468521894,4.106543513425007,0.06962398699986361
01-ai/Yi-1.5-9B-Chat,f11_captive_b,0.783899642696047,1.0002986317800713,,5.241104851243311,0.21639898908402433
01-ai/Yi-1.5-9B-Chat,f11_class,0.8660497087547588,1.0206002776401715,,3.860663844155186,0.15455056888541263
01-ai/Yi-1.5-9B-Chat,f11_create,0.8129025466723422,0.998743003855205,,3.3595467679749933,0.1858404571828628
01-ai/Yi-1.5-9B-Chat,f11_desire,0.7484941893465726,0.9698655219502185,,3.4262238820300244,0.22137133260364583
01-ai/Yi-1.5-9B-Chat,f11_faithful,0.7261588639987783,0.9939229464296884,,4.0516186779672285,0.2677640824309101
01-ai/Yi-1.5-9B-Chat,f11_gender,1.0156348984086396,1.0161432400845678,1.0047840962912327,7.41679098750726,0.00050834167592817
01-ai/Yi-1.5-9B-Chat,f11_gender_he,1.1767884462647042,1.0029008944707092,,5.67110181705616,-0.17388755179399507
01-ai/Yi-1.5-9B-Chat,f11_gender_she,0.9746913694770061,1.0079638097191301,0.9899283462263311,5.109196767266829,0.03327244024212406
01-ai/Yi-1.5-9B-Chat,f11_guilt,0.9008182156580633,1.0069438034634157,0.9918225273867289,3.4573747651071085,0.10612558780535242
01-ai/Yi-1.5-9B-Chat,f11_holy,0.7289256872912631,1.013757592014233,,3.9041534438100127,0.28483190472296993
01-ai/Yi-1.5-9B-Chat,f11_holy_b,0.7682974358107449,1.0511965100947611,,4.081493948210792,0.28289907428401617
01-ai/Yi-1.5-9B-Chat,f11_love,0.7633882557667175,0.9991870015707666,,3.3493899339365227,0.23579874580404903
01-ai/Yi-1.5-9B-Chat,f11_love_he,0.7721721780561859,1.0023659402234628,,3.405567868340206,0.23019376216727694
01-ai/Yi-1.5-9B-Chat,f11_loyal,0.6134348648963144,0.9986635859744066,0.9906236477314745,3.569640646279964,0.38522872107809225
01-ai/Yi-1.5-9B-Chat,f11_parent,0.9805666022221141,1.0065253098927962,1.0433706600703607,4.5373971240881525,0.02595870767068209
01-ai/Yi-1.5-9B-Chat,f11_reason,0.9259717835417103,1.0046865558959714,1.0903133691057807,4.306413684728847,0.07871477235426116
01-ai/Yi-1.5-9B-Chat,f11_sensation,0.8396461273200176,1.0066032403570544,0.9578776111191525,4.1213910293082225,0.16695711303703675
01-ai/Yi-1.5-9B-Chat,f11_species,0.7612234522877347,0.9934938941894405,,3.5980085076600026,0.23227044190170576
01-ai/Yi-1.5-9B-Chat,f11_trust,1.6341820144406396,1.0101581233700625,,3.921473419438432,-0.6240238910705771
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_beauty,1.284399223020553,0.9972494114092432,1.341886988114271,3.497240244153601,-0.2871498116113098
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_beauty_ugly,1.1547141808328991,1.0086765233374757,0.9934687739348427,6.575687759216373,-0.1460376574954234
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_captive,1.075549429154347,1.0269120951974129,0.9903562804508343,4.846336308268561,-0.04863733395693415
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_captive_b,0.8127286114485831,1.041673991098825,,3.7695668021409006,0.22894537965024198
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_class,0.6290057223840919,0.9946729087497,,4.402818079762752,0.36566718636560813
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_create,0.7636626093904145,1.004740399060872,,3.0963110248299017,0.24107778967045757
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_desire,1.0124806486171098,1.0082753642237021,,3.3395438939244038,-0.004205284393407727
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_faithful,1.2022381730723573,1.0162003163303162,,4.531217185929861,-0.1860378567420411
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_gender,0.8877776461428648,1.0056293950651545,1.0138157635479295,6.645289056929614,0.11785174892228967
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_gender_he,0.8637216813607188,1.0197682583350136,,8.88154862151684,0.1560465769742948
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_gender_she,0.8974641884437526,1.018443549298758,0.9720468004657699,3.278588580624218,0.12097936085500538
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_guilt,0.9522773193989252,1.00856996574709,0.9882371098396909,6.034528572293498,0.056292646348164666
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_holy,0.8954883148934312,1.0215072868898354,,3.9941552700528122,0.12601897199640422
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_holy_b,1.139098065218607,1.0379724161545125,,3.3231533772254482,-0.10112564906409438
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_love,0.9944758852241636,0.995194038439974,,3.331047836825076,0.0007181532158103687
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_love_he,0.9267256412674167,0.9935411406849732,,3.011479566792765,0.06681549941755649
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_loyal,0.5642848052997983,1.0121783669732551,1.0335678371829515,3.415552413038347,0.44789356167345684
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_parent,1.026659963262688,1.0181687498660328,0.9820665942583248,6.32838882961625,-0.008491213396655262
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_sensation,0.5801772022005386,1.040227859741401,0.9250964949725681,4.88984375730446,0.4600506575408624
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_species,2.1079098826566076,1.0085749003492182,,3.4266278980859126,-1.0993349823073895
Aleph-Alpha/Pharia-1-LLM-7B-control-aligned-hf,f11_trust,0.9237057008145408,0.9952074254953396,,3.4977515208811805,0.07150172468079874
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_beauty,1.2783965052937392,0.9985305516295536,1.3448747931946354,3.394503683700236,-0.27986595366418554
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_beauty_ugly,1.149590258386258,1.018513675750108,1.0242435746586327,6.568215404692583,-0.13107658263614996
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_captive,1.0205428524308533,1.0339635964381129,1.0023053644753643,4.373906080921188,0.013420744007259566
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_captive_b,0.9263209869370798,1.0402883703490118,,4.03085367761417,0.11396738341193202
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_class,0.576541561938661,0.9997913674939312,,4.61784564033363,0.42324980555527014
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_create,0.6543117758750037,0.994782163505444,,3.058106720813705,0.34047038763044035
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_desire,0.9956985905631173,0.9927507047318144,,3.3331127521639132,-0.002947885831302899
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_faithful,1.0544774940297925,1.0131704489404934,,4.240183137372241,-0.041307045089299166
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_gender,0.8671436899561057,1.002028118590927,1.0176417969115241,5.842678634288797,0.1348844286348213
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_gender_he,1.0994634855180052,1.0288905300210816,,9.182732443573299,-0.07057295549692366
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_gender_she,0.8017844279391044,1.0199109921924154,0.9547354126943928,3.8250479292533672,0.218126564253311
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_guilt,0.9929852655174505,1.0181297894031176,0.9444250471859075,5.540691402964917,0.025144523885667125
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_holy,0.8083772571287219,1.0364396359790036,,4.036389138866032,0.2280623788502817
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_holy_b,1.262887067471836,1.0203210100221978,,3.8180279707834677,-0.24256605744963822
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_love,1.0119190570100878,0.9919859997032395,,3.281712532310457,-0.019933057306848245
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_love_he,0.9711109883689069,0.9929266729834939,,3.1317988368126244,0.02181568461458705
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_loyal,0.6539763083141322,1.0154457038850242,1.0114449857114172,3.4419301360895496,0.36146939557089197
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_parent,1.058106427473294,1.0220678342814595,1.0220678342814595,7.2395974361229065,-0.036038593191834556
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_sensation,0.7464583660227342,1.0403595158223145,0.9214496421144694,4.773316399015822,0.29390114979958026
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_species,1.7080690475528153,1.0063361629350287,,3.8140458923191822,-0.7017328846177866
Aleph-Alpha/Pharia-1-LLM-7B-control-hf,f11_trust,0.8023870520672831,1.0005090526207885,,4.033832929591924,0.19812200055350537
BAAI/Aquila2-7B,f11_beauty,0.9944365629092113,1.0460654290999796,1.0565643395353201,3.411052822805059,0.05162886619076823
BAAI/Aquila2-7B,f11_beauty_ugly,1.2962848110539957,1.0258542130070307,1.0696186057496753,5.074075186633088,-0.270430598046965
BAAI/Aquila2-7B,f11_captive,0.8772043868354632,0.998508688611728,0.9200529698699753,5.907716858552956,0.12130430177626483
BAAI/Aquila2-7B,f11_captive_b,1.0405154476468137,0.9856986395740365,,3.467700402963717,-0.05481680807277722
BAAI/Aquila2-7B,f11_class,1.0518815572373013,1.0002375901422929,,4.063105809678481,-0.0516439670950084
BAAI/Aquila2-7B,f11_create,1.194447215716245,1.0393621813501346,,3.4252639278444508,-0.15508503436611032
BAAI/Aquila2-7B,f11_desire,0.9590666308305358,1.0166480040914063,,3.6915773578811084,0.05758137326087054
BAAI/Aquila2-7B,f11_faithful,0.8983975536119633,1.0033108803981716,,4.368115558676476,0.10491332678620835
BAAI/Aquila2-7B,f11_gender,1.0379582745632308,1.004264270940349,1.0294186723728724,6.896143670025598,-0.03369400362288166
BAAI/Aquila2-7B,f11_gender_he,0.8621389381870287,0.9997374407119121,,5.587692283483871,0.13759850252488337
BAAI/Aquila2-7B,f11_gender_she,0.7461966529643886,1.0068165940843212,0.9908915259883309,4.2661603936247605,0.2606199411199326
BAAI/Aquila2-7B,f11_guilt,0.9468363426497299,1.0035501627861192,0.9928036297708618,3.8169034746148878,0.05671382013638926
BAAI/Aquila2-7B,f11_holy,0.9726569055353517,1.013693442216078,,3.524897875982931,0.041036536680726265
BAAI/Aquila2-7B,f11_holy_b,1.0440845339684837,0.9973209525648661,,3.758989898911293,-0.04676358140361758
BAAI/Aquila2-7B,f11_love,0.8734903393556019,1.0325025759404398,,2.9955216871337695,0.15901223658483787
BAAI/Aquila2-7B,f11_love_he,1.7146273036681112,1.0099218162907337,,2.918724340911023,-0.7047054873773775
BAAI/Aquila2-7B,f11_loyal,1.1800432989153078,1.0040588325165818,1.2114483949160122,3.2439081653377495,-0.175984466398726
BAAI/Aquila2-7B,f11_parent,1.0148059592313172,0.9996079322139254,0.9777781291494547,7.515074155731537,-0.015198027017391813
BAAI/Aquila2-7B,f11_sensation,0.844956660640763,1.0070389213381221,0.9528117260453062,3.5676173486360585,0.1620822606973591
BAAI/Aquila2-7B,f11_species,0.7829625891174488,1.0031703128754417,,3.2461806840102616,0.2202077237579929
BAAI/Aquila2-7B,f11_trust,0.977515069012932,0.9953409928150951,,4.1409989560012885,0.01782592380216319
BAAI/AquilaChat2-7B,f11_beauty,1.4724100816929564,1.0791106946714444,1.7628881023051224,3.036323498985713,-0.393299387021512
BAAI/AquilaChat2-7B,f11_beauty_ugly,0.9945305489887524,1.003600178101612,1.2621110866588845,6.061426269606981,0.009069629112859579
BAAI/AquilaChat2-7B,f11_captive,1.0180494862933513,0.9964115712822805,0.9713505241679341,6.581299156243566,-0.02163791501107082
BAAI/AquilaChat2-7B,f11_captive_b,0.8142713402560042,1.0042615489942974,,4.230643829673174,0.1899902087382932
BAAI/AquilaChat2-7B,f11_class,0.7263550814455269,0.9966566462726273,,3.3165911007508124,0.27030156482710044
BAAI/AquilaChat2-7B,f11_create,0.8127921363253386,1.00642171660441,,3.2394165541767688,0.1936295802790714
BAAI/AquilaChat2-7B,f11_desire,0.7506359481710437,1.0410316774841528,,3.7720181457648323,0.2903957293131091
BAAI/AquilaChat2-7B,f11_faithful,0.876998830898936,1.0068095431681037,,5.178896367333801,0.12981071226916763
BAAI/AquilaChat2-7B,f11_gender,1.0690085118025552,1.001314511753171,0.9970035584644719,8.700245408730046,-0.0676940000493842
BAAI/AquilaChat2-7B,f11_gender_he,1.236681288598999,1.0198779066855814,,4.406746956374225,-0.21680338191341764
BAAI/AquilaChat2-7B,f11_gender_she,1.0112089925767611,1.0057240533202167,0.9832200557412631,6.147022210281534,-0.005484939256544363
BAAI/AquilaChat2-7B,f11_guilt,1.0709347410795993,1.0078305424881726,1.054671458243844,3.931752570183864,-0.06310419859142669
BAAI/AquilaChat2-7B,f11_holy,1.1710344491407816,1.0064158637326837,,3.8967940847205806,-0.16461858540809793
BAAI/AquilaChat2-7B,f11_holy_b,1.0821201024980303,1.0056160500107916,,4.282253209316513,-0.07650405248723868
BAAI/AquilaChat2-7B,f11_love,0.7477472336694047,0.9916743942211015,,3.1465549656560587,0.24392716055169683
BAAI/AquilaChat2-7B,f11_love_he,0.7769695153149835,0.9993784340728065,,2.987139326615968,0.22240891875782298
BAAI/AquilaChat2-7B,f11_loyal,0.8140818150471629,1.0002705709223136,1.0382932855031792,3.365480616861547,0.1861887558751507
BAAI/AquilaChat2-7B,f11_parent,1.1422778159827445,1.002393382674629,0.9617033927415195,6.870717761806929,-0.1398844333081155
BAAI/AquilaChat2-7B,f11_sensation,0.9515814235822441,1.0088451091135135,1.0641423726011252,4.357467653135598,0.05726368553126948
BAAI/AquilaChat2-7B,f11_species,1.3371932123494692,1.012927027123816,,4.689508288628103,-0.3242661852256532
BAAI/AquilaChat2-7B,f11_trust,0.7774367004964063,0.9971716405551061,,4.557983651822229,0.21973494005869976
BSC-LT/salamandra-7b,f11_beauty,0.9924466894955873,0.9879766957896141,1.2064053513602075,3.5360877024788904,-0.00446999370597323
BSC-LT/salamandra-7b,f11_beauty_ugly,0.6901283391135431,1.0004955291601099,1.0451410397094947,4.355615824426253,0.31036719004656677
BSC-LT/salamandra-7b,f11_captive,0.9302672637939668,0.9902433761302623,1.0342340337062814,4.499971316234378,0.059976112336295406
BSC-LT/salamandra-7b,f11_captive_b,0.6800435763721755,0.9952415823480731,,4.7094236612449265,0.31519800597589764
BSC-LT/salamandra-7b,f11_class,0.5735019730800252,1.080792170938483,,4.631876624110091,0.5072901978584577
BSC-LT/salamandra-7b,f11_create,1.1859369111541023,1.0172988218983168,,2.8276999953236643,-0.1686380892557855
BSC-LT/salamandra-7b,f11_desire,0.7947822181924207,1.0412489468827744,,3.371344667129863,0.2464667286903537
BSC-LT/salamandra-7b,f11_faithful,0.866489883654415,1.0021942604575058,,4.351117016315051,0.13570437680309078
BSC-LT/salamandra-7b,f11_gender,0.900593640450019,1.0216591684978145,1.2013630989091586,4.474425247731322,0.12106552804779547
BSC-LT/salamandra-7b,f11_gender_he,0.965505674904001,1.001433732998651,,4.657032045958944,0.03592805809464994
BSC-LT/salamandra-7b,f11_gender_she,1.0201087954934336,1.0316627008214938,1.004598260842657,4.394790492239011,0.011553905328060221
BSC-LT/salamandra-7b,f11_guilt,0.9812995463491796,1.0293109072998807,1.0189905998183073,4.365633670520526,0.04801136095070113
BSC-LT/salamandra-7b,f11_holy,0.888607953003524,0.9956254629572521,,3.4820618509739347,0.10701750995372805
BSC-LT/salamandra-7b,f11_holy_b,1.0358889429654123,0.9954353005565846,,3.9618475794533823,-0.04045364240882776
BSC-LT/salamandra-7b,f11_love,0.640796315562969,0.9950339497012474,,3.337944386289176,0.35423763413827836
BSC-LT/salamandra-7b,f11_love_he,0.7349462606891308,0.9948071178015948,,3.0726842030467187,0.259860857112464
BSC-LT/salamandra-7b,f11_loyal,0.8560536029966449,1.0193147192542438,0.9946164647808199,3.8976417387385434,0.16326111625759887
BSC-LT/salamandra-7b,f11_parent,0.9695169100122086,1.007833442932574,1.0083789087197297,4.2548726178468295,0.0383165329203653
BSC-LT/salamandra-7b,f11_reason,1.4800028401327838,1.041879994902165,1.0767095054550953,3.936501097353196,-0.43812284523061873
BSC-LT/salamandra-7b,f11_sensation,0.7058496081561078,1.045468346314344,0.9419440304861452,5.911874935407759,0.3396187381582362
BSC-LT/salamandra-7b,f11_species,1.2737255733383808,1.0006726868719242,,3.443851337514503,-0.27305288646645653
BSC-LT/salamandra-7b,f11_trust,0.5814527435514064,0.9969595450555861,,3.8514058567060117,0.41550680150417973
BSC-LT/salamandra-7b-instruct,f11_beauty,1.2223618589859233,0.9764194097330016,1.3001130561027654,3.6576590434869654,-0.24594244925292175
BSC-LT/salamandra-7b-instruct,f11_beauty_ugly,1.2755218299923867,1.014851699222739,1.035600892226128,6.047946870949777,-0.26067013076964773
BSC-LT/salamandra-7b-instruct,f11_captive,0.9709057282828661,0.9944582221041973,0.9444206163969134,4.25711278352235,0.023552493821331177
BSC-LT/salamandra-7b-instruct,f11_captive_b,0.932461738691635,1.00089279306263,,3.79234445389367,0.06843105437099495
BSC-LT/salamandra-7b-instruct,f11_class,0.9725889275582882,1.0357171423437497,,3.8583059699693036,0.06312821478546149
BSC-LT/salamandra-7b-instruct,f11_create,0.8331857887582452,0.9878211297003229,,3.0888452627220246,0.15463534094207765
BSC-LT/salamandra-7b-instruct,f11_desire,0.7204237783294459,1.0241172363513633,,3.237786805321035,0.3036934580219174
BSC-LT/salamandra-7b-instruct,f11_faithful,0.7561051797152557,1.0078632137515187,,3.5215197692586226,0.25175803403626296
BSC-LT/salamandra-7b-instruct,f11_gender,0.9497767854357748,1.0104540507135888,0.9847958996639445,5.503007801193932,0.06067726527781403
BSC-LT/salamandra-7b-instruct,f11_gender_he,0.9246921210617216,0.9983486169987287,,4.356839916776087,0.07365649593700707
BSC-LT/salamandra-7b-instruct,f11_gender_she,0.9227617021633571,1.0496422178652265,1.0920266305320592,3.9865244265353015,0.12688051570186942
BSC-LT/salamandra-7b-instruct,f11_guilt,1.0064940855505269,1.0157231433470768,1.038671648279009,5.496413806586634,0.009229057796549922
BSC-LT/salamandra-7b-instruct,f11_holy,0.7724423923894459,1.011457566409534,,3.222716869696818,0.2390151740200881
BSC-LT/salamandra-7b-instruct,f11_holy_b,1.0723586218490682,0.9878984994825099,,3.43019769341156,-0.08446012236655831
BSC-LT/salamandra-7b-instruct,f11_love,0.7655051875323602,0.9916940727263156,,3.287725799761502,0.2261888851939554
BSC-LT/salamandra-7b-instruct,f11_love_he,0.8610593662063761,0.9872362341848804,,2.998534094876097,0.12617686797850425
BSC-LT/salamandra-7b-instruct,f11_loyal,0.6669172096571022,1.008949895673549,0.9979742379567507,4.367942882803711,0.34203268601644676
BSC-LT/salamandra-7b-instruct,f11_parent,1.1533410116197256,1.0075410704448704,1.0121963378174326,5.990465798342037,-0.14579994117485517
BSC-LT/salamandra-7b-instruct,f11_reason,1.0907268134946801,1.019251109409656,1.0182314837135498,4.454746300087222,-0.07147570408502424
BSC-LT/salamandra-7b-instruct,f11_sensation,0.644529308352346,1.0356586105058532,0.866901856083628,6.973906154496457,0.39112930215350716
BSC-LT/salamandra-7b-instruct,f11_species,1.3010324986800181,1.0047613493621108,,3.1055621633990986,-0.2962711493179073
BSC-LT/salamandra-7b-instruct,f11_trust,0.7870465033430909,0.9971000278326165,,4.173122280611309,0.21005352448952563
EleutherAI/pythia-6.9b,f11_beauty,0.6190141464692639,1.084486695167033,1.7073181028623705,3.541853691593244,0.4654725486977692
EleutherAI/pythia-6.9b,f11_beauty_ugly,1.1693720010300168,1.0009454801277966,1.1417645097560172,4.121132235228213,-0.1684265209022202
EleutherAI/pythia-6.9b,f11_captive,0.9560194306638755,0.9916788534568644,1.0939474809583198,4.717893999588023,0.03565942279298884
EleutherAI/pythia-6.9b,f11_captive_b,1.1342516962448894,1.0032556818385163,,3.976214169161531,-0.1309960144063731
EleutherAI/pythia-6.9b,f11_class,0.9575834216326401,1.0098735039627749,,4.987166939048726,0.05229008233013477
EleutherAI/pythia-6.9b,f11_create,0.9096246615144565,1.0198752172752583,,2.8217623606174085,0.11025055576080178
EleutherAI/pythia-6.9b,f11_desire,0.6229029142249246,1.0060002728898216,,4.37354026691967,0.383097358664897
EleutherAI/pythia-6.9b,f11_faithful,0.6464542476469816,0.9900748809444391,,4.059509260375712,0.3436206332974575
EleutherAI/pythia-6.9b,f11_gender,0.8940660398942919,1.0066987746989349,0.977899285264361,4.431701953898213,0.11263273480464298
EleutherAI/pythia-6.9b,f11_gender_he,0.8682850643326815,1.009883699721374,,5.734912337130532,0.14159863538869255
EleutherAI/pythia-6.9b,f11_gender_she,0.8981850390765161,1.0159040550664435,1.003441706020842,4.0802318178734485,0.1177190159899274
EleutherAI/pythia-6.9b,f11_guilt,0.7967567976569514,1.03396032370236,1.0239400840476651,5.151385463821229,0.23720352604540862
EleutherAI/pythia-6.9b,f11_holy,1.0748318619834127,1.0146523053960559,,3.5888659626132506,-0.06017955658735685
EleutherAI/pythia-6.9b,f11_holy_b,0.9804073268296232,0.9989503234800385,,3.8883696622919754,0.018542996650415366
EleutherAI/pythia-6.9b,f11_love,0.6750533914568955,0.9987120098211377,,3.0792311124367804,0.32365861836424226
EleutherAI/pythia-6.9b,f11_love_he,0.6828032954393363,0.9984544326551169,,2.9640549983378044,0.31565113721578064
EleutherAI/pythia-6.9b,f11_loyal,0.7883849888612664,1.005579289575743,0.9996338433937524,3.938657732106621,0.21719430071447654
EleutherAI/pythia-6.9b,f11_parent,1.1042120482403117,1.0052572059724778,0.9865893421439265,8.48183633709989,-0.09895484226783391
EleutherAI/pythia-6.9b,f11_reason,0.9777436821702542,1.0197172532731786,1.1146525087085744,3.8040308075331186,0.041973571102924434
EleutherAI/pythia-6.9b,f11_sensation,0.7723800739196526,1.0137057337857902,0.9412141621834975,4.4792788187194175,0.24132565986613763
EleutherAI/pythia-6.9b,f11_species,0.5237471155372423,1.0237441468961308,,3.953898411594014,0.4999970313588885
EleutherAI/pythia-6.9b,f11_trust,0.6242259864979374,1.0422515760327218,,3.5521873482615036,0.4180255895347844
HuggingFaceH4/zephyr-7b-beta,f11_beauty,1.4831955193775732,1.045628204517774,1.2326989404382631,4.145927642325548,-0.43756731485979916
HuggingFaceH4/zephyr-7b-beta,f11_beauty_ugly,2.296179386173017,1.0201649896580385,1.0769639221816405,5.849368342539845,-1.2760143965149786
HuggingFaceH4/zephyr-7b-beta,f11_captive,1.1004180049699646,1.0181033902304812,1.0140280101752084,3.8449500106404484,-0.08231461473948332
HuggingFaceH4/zephyr-7b-beta,f11_captive_b,1.0269831191402967,1.0084789377435723,,3.267258508564345,-0.018504181396724384
HuggingFaceH4/zephyr-7b-beta,f11_class,0.8251994450746087,0.9975525562478071,,4.070141917064259,0.1723531111731984
HuggingFaceH4/zephyr-7b-beta,f11_create,1.2429036641240034,1.0009027239249269,,3.063249476206998,-0.2420009401990766
HuggingFaceH4/zephyr-7b-beta,f11_desire,1.025962850379095,1.0151829619683843,,3.8360197513495247,-0.010779888410710647
HuggingFaceH4/zephyr-7b-beta,f11_faithful,0.7424254117853096,0.992619047192141,,4.903215507537787,0.25019363540683137
HuggingFaceH4/zephyr-7b-beta,f11_gender,0.9571985575729489,1.0260110981323467,1.035371099037111,4.149366826274272,0.06881254055939778
HuggingFaceH4/zephyr-7b-beta,f11_gender_he,0.9896546271889125,1.015051340501695,,6.672560395870116,0.025396713312782482
HuggingFaceH4/zephyr-7b-beta,f11_gender_she,1.4464132457887462,1.0210751932488715,0.9837868849462625,3.646130598813904,-0.42533805253987467
HuggingFaceH4/zephyr-7b-beta,f11_guilt,1.1399479277102014,1.0122599962939494,0.9615727427883218,4.411274380201613,-0.127687931416252
HuggingFaceH4/zephyr-7b-beta,f11_holy,1.0128209885860449,1.0115872460902968,,4.922346714729211,-0.0012337424957480359
HuggingFaceH4/zephyr-7b-beta,f11_holy_b,0.948677272073618,1.0345187961751365,,4.122988707546016,0.08584152410151857
HuggingFaceH4/zephyr-7b-beta,f11_love,0.9933585398115339,1.003826098639825,,3.265382754919103,0.010467558828291201
HuggingFaceH4/zephyr-7b-beta,f11_love_he,0.9614903400251853,0.9983169494790624,,3.0379897874938484,0.03682660945387706
